servers's processes start in 23:19:17
iteration 994::  558.738 ms
iteration 995::  538.572 ms
iteration 996::  547.713 ms
iteration 997::  538.137 ms
iteration 998::  531.205 ms
iteration 999::  569.933 ms
iteration 1000::  605.733 ms
iteration 1001::  600.442 ms
iteration 1002::  584.723 ms
iteration 1003::  608.378 ms
iteration 1004::  591.204 ms
iteration 1005::  521.067 ms
iteration 1006::  529.635 ms
iteration 1007::  525.856 ms
iteration 1008::  618.437 ms
iteration 1009::  557.038 ms
iteration 1010::  552.155 ms
iteration 1011::  572.198 ms
iteration 1012::  533.233 ms
iteration 1013::  606.94 ms
iteration 1014::  568.958 ms
iteration 1015::  658.005 ms
iteration 1016::  550.591 ms
iteration 1017::  632.935 ms
iteration 1018::  565.161 ms
iteration 1019::  524.93 ms
iteration 1020::  519.198 ms
iteration 1021::  534.998 ms
iteration 1022::  535.126 ms
iteration 1023::  536.61 ms
iteration 1024::  538.619 ms
iteration 1025::  523.438 ms
iteration 1026::  591.363 ms
iteration 1027::  564.64 ms
iteration 1028::  622.597 ms
iteration 1029::  598.466 ms
iteration 1030::  564.02 ms
iteration 1031::  528.442 ms
iteration 1032::  599.813 ms
iteration 1033::  662.071 ms
iteration 1034::  583.613 ms
iteration 1035::  546.733 ms
iteration 1036::  525.386 ms
iteration 1037::  535.886 ms
iteration 1038::  648.074 ms
iteration 1039::  584.915 ms
iteration 1040::  539.359 ms
iteration 1041::  536.69 ms
iteration 1042::  534.227 ms
iteration 1043::  524.163 ms
iteration 1044::  527.726 ms
iteration 1045::  518.761 ms
iteration 1046::  692.507 ms
iteration 1047::  620.876 ms
iteration 1048::  566.95 ms
iteration 1049::  605.261 ms
iteration 1050::  548.465 ms
iteration 1051::  604.13 ms
iteration 1052::  575.82 ms
iteration 1053::  613.427 ms
iteration 1054::  528.154 ms
iteration 1055::  526.205 ms
iteration 1056::  628.32 ms
iteration 1057::  578.462 ms
iteration 1058::  627.725 ms
iteration 1059::  582.387 ms
iteration 1060::  613.369 ms
iteration 1061::  595.91 ms
iteration 1062::  528.475 ms
iteration 1063::  522.567 ms
iteration 1064::  583.21 ms
iteration 1065::  647.675 ms
iteration 1066::  605.546 ms
iteration 1067::  578.486 ms
iteration 1068::  549.604 ms
iteration 1069::  550.632 ms
iteration 1070::  649.872 ms
iteration 1071::  609.999 ms
iteration 1072::  598.285 ms
iteration 1073::  527.303 ms
iteration 1074::  660.434 ms
iteration 1075::  572.213 ms
iteration 1076::  567.314 ms
iteration 1077::  555.539 ms
iteration 1078::  549.454 ms
iteration 1079::  556.321 ms
iteration 1080::  565.94 ms
iteration 1081::  565.704 ms
iteration 1082::  582.286 ms
iteration 1083::  523.793 ms
iteration 1084::  526.907 ms
iteration 1085::  616.53 ms
iteration 1086::  528.073 ms
iteration 1087::  509.232 ms
iteration 1088::  536.458 ms
iteration 1089::  571.771 ms
iteration 1090::  540.595 ms
iteration 1091::  514.247 ms
iteration 1092::  593.691 ms
iteration 1093::  620.495 ms
iteration 1094::  526.395 ms
iteration 1095::  565.658 ms
iteration 1096::  612.611 ms
iteration 1097::  607.851 ms
iteration 1098::  625.148 ms
iteration 1099::  522.045 ms
iteration 1100::  537.062 ms
iteration 1101::  527.118 ms
iteration 1102::  511.203 ms
iteration 1103::  507.975 ms
iteration 1104::  522.772 ms
iteration 1105::  506.448 ms
iteration 1106::  530.265 ms
iteration 1107::  632.435 ms
iteration 1108::  586.203 ms
iteration 1109::  558.327 ms
iteration 1110::  510.388 ms
iteration 1111::  537.79 ms
iteration 1112::  561.669 ms
iteration 1113::  511.733 ms
iteration 1114::  634.157 ms
iteration 1115::  616.818 ms
iteration 1116::  608.249 ms
iteration 1117::  541.503 ms
iteration 1118::  581.775 ms
iteration 1119::  532.606 ms
iteration 1120::  601.132 ms
iteration 1121::  585.836 ms
iteration 1122::  572.549 ms
iteration 1123::  594.016 ms
iteration 1124::  557.288 ms
iteration 1125::  554.434 ms
iteration 1126::  591.392 ms
iteration 1127::  574.534 ms
iteration 1128::  577.926 ms
iteration 1129::  529.659 ms
iteration 1130::  609.4 ms
iteration 1131::  558.104 ms
iteration 1132::  574.482 ms
iteration 1133::  582.786 ms
iteration 1134::  575.522 ms
iteration 1135::  558.803 ms
iteration 1136::  575.185 ms
iteration 1137::  601.456 ms
iteration 1138::  530.789 ms
iteration 1139::  503.532 ms
iteration 1140::  631.492 ms
iteration 1141::  680.252 ms
iteration 1142::  629.598 ms
iteration 1143::  539.123 ms
iteration 1144::  521.802 ms
iteration 1145::  525.878 ms
iteration 1146::  512.717 ms
iteration 1147::  527.304 ms
iteration 1148::  532.264 ms
iteration 1149::  620.291 ms
iteration 1150::  578.362 ms
iteration 1151::  537.372 ms
iteration 1152::  568.365 ms
iteration 1153::  605.439 ms
iteration 1154::  617.384 ms
iteration 1155::  548.563 ms
iteration 1156::  570.749 ms
iteration 1157::  625.708 ms
iteration 1158::  623.13 ms
iteration 1159::  558.404 ms
iteration 1160::  533.015 ms
iteration 1161::  621.251 ms
iteration 1162::  583.688 ms
iteration 1163::  560.863 ms
iteration 1164::  618.651 ms
iteration 1165::  595.303 ms
iteration 1166::  607.283 ms
iteration 1167::  551.515 ms
iteration 1168::  546.84 ms
iteration 1169::  595.551 ms
iteration 1170::  539.263 ms
iteration 1171::  506.946 ms
iteration 1172::  522.465 ms
iteration 1173::  519.52 ms
iteration 1174::  625.237 ms
iteration 1175::  547.778 ms
iteration 1176::  602.442 ms
iteration 1177::  549.285 ms
iteration 1178::  596.489 ms
iteration 1179::  637.073 ms
iteration 1180::  640.948 ms
iteration 1181::  656.344 ms
iteration 1182::  638.071 ms
iteration 1183::  611.542 ms
iteration 1184::  651.628 ms
iteration 1185::  609.593 ms
iteration 1186::  586.221 ms
iteration 1187::  552.844 ms
iteration 1188::  539.459 ms
iteration 1189::  570.458 ms
iteration 1190::  612.951 ms
iteration 1191::  558.495 ms
iteration 1192::  519.147 ms
iteration 1193::  530.262 ms
iteration 1194::  549.245 ms
iteration 1195::  667.107 ms
iteration 1196::  615.59 ms
iteration 1197::  599.036 ms
iteration 1198::  592.995 ms
iteration 1199::  497.327 ms
iteration 1200::  674.343 ms
iteration 1201::  617.201 ms
iteration 1202::  540.581 ms
iteration 1203::  517.398 ms
iteration 1204::  530.828 ms
iteration 1205::  578.936 ms
iteration 1206::  572.88 ms
iteration 1207::  604.632 ms
iteration 1208::  576.819 ms
iteration 1209::  635.592 ms
iteration 1210::  570.599 ms
iteration 1211::  624.302 ms
iteration 1212::  642.689 ms
iteration 1213::  569.754 ms
iteration 1214::  555.008 ms
iteration 1215::  559.45 ms
iteration 1216::  622.632 ms
iteration 1217::  562.469 ms
iteration 1218::  566.797 ms
iteration 1219::  562.128 ms
iteration 1220::  517.997 ms
iteration 1221::  537.282 ms
iteration 1222::  571.45 ms
iteration 1223::  537.221 ms
iteration 1224::  564.108 ms
iteration 1225::  564.928 ms
iteration 1226::  559.878 ms
iteration 1227::  562.752 ms
iteration 1228::  542.972 ms
iteration 1229::  614.246 ms
iteration 1230::  523.78 ms
iteration 1231::  547.111 ms
iteration 1232::  615.56 ms
iteration 1233::  579.837 ms
iteration 1234::  539.276 ms
iteration 1235::  607.435 ms
iteration 1236::  581.233 ms
iteration 1237::  581.598 ms
iteration 1238::  536.664 ms
iteration 1239::  537.849 ms
iteration 1240::  533.282 ms
iteration 1241::  527.171 ms
iteration 1242::  574.018 ms
iteration 1243::  525.904 ms
iteration 1244::  602.333 ms
iteration 1245::  546.045 ms
iteration 1246::  554.451 ms
iteration 1247::  636.967 ms
iteration 1248::  587.288 ms
iteration 1249::  597.945 ms
iteration 1250::  548.101 ms
iteration 1251::  549.376 ms
iteration 1252::  509.59 ms
iteration 1253::  508.475 ms
iteration 1254::  499.948 ms
iteration 1255::  542.325 ms
iteration 1256::  536.187 ms
iteration 1257::  609.498 ms
iteration 1258::  541.016 ms
iteration 1259::  531.038 ms
iteration 1260::  632.647 ms
iteration 1261::  585.107 ms
iteration 1262::  548.835 ms
iteration 1263::  523.129 ms
iteration 1264::  520.566 ms
iteration 1265::  600.193 ms
iteration 1266::  521.567 ms
iteration 1267::  522.327 ms
iteration 1268::  528.351 ms
iteration 1269::  567.208 ms
iteration 1270::  521.154 ms
iteration 1271::  544.751 ms
iteration 1272::  528.479 ms
iteration 1273::  641.422 ms
iteration 1274::  578.125 ms
iteration 1275::  531.526 ms
iteration 1276::  534.059 ms
iteration 1277::  521.902 ms
iteration 1278::  521.178 ms
iteration 1279::  585.235 ms
iteration 1280::  596.318 ms
iteration 1281::  602.119 ms
iteration 1282::  636.446 ms
iteration 1283::  605.622 ms
iteration 1284::  561.717 ms
iteration 1285::  561.382 ms
iteration 1286::  517.776 ms
iteration 1287::  538.113 ms
iteration 1288::  509.194 ms
iteration 1289::  528.727 ms
iteration 1290::  530.198 ms
iteration 1291::  535.816 ms
iteration 1292::  530.774 ms
iteration 1293::  541.612 ms
iteration 1294::  532.848 ms
iteration 1295::  603.311 ms
iteration 1296::  569.687 ms
iteration 1297::  577.664 ms
iteration 1298::  626.397 ms
iteration 1299::  575.703 ms
iteration 1300::  571.797 ms
iteration 1301::  612.08 ms
iteration 1302::  580.713 ms
iteration 1303::  616.688 ms
iteration 1304::  608.339 ms
iteration 1305::  547.04 ms
iteration 1306::  541.639 ms
iteration 1307::  542.072 ms
iteration 1308::  533.961 ms
iteration 1309::  601.663 ms
iteration 1310::  554.768 ms
iteration 1311::  569.041 ms
iteration 1312::  641.763 ms
iteration 1313::  590.41 ms
iteration 1314::  511.206 ms
iteration 1315::  508.27 ms
iteration 1316::  612.47 ms
iteration 1317::  623.436 ms
iteration 1318::  627.304 ms
iteration 1319::  595.858 ms
iteration 1320::  578.377 ms
iteration 1321::  526.954 ms
iteration 1322::  571.06 ms
iteration 1323::  562.933 ms
iteration 1324::  685.945 ms
iteration 1325::  661.19 ms
iteration 1326::  546.319 ms
iteration 1327::  540.123 ms
iteration 1328::  544.873 ms
iteration 1329::  645.585 ms
iteration 1330::  547.324 ms
iteration 1331::  611.325 ms
iteration 1332::  542.15 ms
iteration 1333::  601.192 ms
iteration 1334::  535.155 ms
iteration 1335::  528.052 ms
iteration 1336::  673.309 ms
iteration 1337::  608.735 ms
iteration 1338::  543.367 ms
iteration 1339::  535.552 ms
iteration 1340::  527.539 ms
iteration 1341::  524.258 ms
iteration 1342::  512.855 ms
iteration 1343::  543.106 ms
iteration 1344::  611.505 ms
iteration 1345::  529.531 ms
iteration 1346::  544.616 ms
iteration 1347::  515.283 ms
iteration 1348::  523.683 ms
iteration 1349::  554.348 ms
iteration 1350::  534.364 ms
iteration 1351::  651.973 ms
iteration 1352::  535.984 ms
iteration 1353::  501.803 ms
iteration 1354::  579.173 ms
iteration 1355::  529.946 ms
iteration 1356::  520.459 ms
iteration 1357::  521.263 ms
iteration 1358::  521.665 ms
iteration 1359::  637.425 ms
iteration 1360::  650.145 ms
iteration 1361::  613.649 ms
iteration 1362::  540.679 ms
iteration 1363::  516.579 ms
iteration 1364::  514.661 ms
iteration 1365::  527.329 ms
iteration 1366::  510.644 ms
iteration 1367::  552.544 ms
iteration 1368::  533.874 ms
iteration 1369::  512.755 ms
iteration 1370::  537.977 ms
iteration 1371::  512.197 ms
iteration 1372::  523.587 ms
iteration 1373::  625.462 ms
iteration 1374::  518.3 ms
iteration 1375::  520.589 ms
iteration 1376::  638.43 ms
iteration 1377::  603.372 ms
iteration 1378::  612.408 ms
iteration 1379::  617.241 ms
iteration 1380::  546.602 ms
iteration 1381::  557.947 ms
iteration 1382::  522.841 ms
iteration 1383::  534.502 ms
iteration 1384::  652.748 ms
iteration 1385::  571.852 ms
iteration 1386::  563.567 ms
iteration 1387::  599.002 ms
iteration 1388::  607.976 ms
iteration 1389::  625.155 ms
iteration 1390::  572.113 ms
iteration 1391::  625.881 ms
iteration 1392::  541.183 ms
iteration 1393::  617.336 ms
iteration 1394::  515.787 ms
iteration 1395::  513.539 ms
iteration 1396::  601.04 ms
iteration 1397::  542.797 ms
iteration 1398::  550.167 ms
iteration 1399::  528.948 ms
iteration 1400::  620.293 ms
iteration 1401::  619.196 ms
iteration 1402::  568.266 ms
iteration 1403::  686.954 ms
iteration 1404::  617.035 ms
iteration 1405::  555.333 ms
iteration 1406::  555.595 ms
iteration 1407::  532.207 ms
iteration 1408::  507.981 ms
iteration 1409::  581.188 ms
iteration 1410::  559.725 ms
iteration 1411::  545.626 ms
iteration 1412::  602.832 ms
iteration 1413::  525.124 ms
iteration 1414::  513.604 ms
iteration 1415::  512.241 ms
iteration 1416::  513.74 ms
iteration 1417::  515.876 ms
iteration 1418::  561.914 ms
iteration 1419::  557.587 ms
iteration 1420::  524.567 ms
iteration 1421::  529.422 ms
iteration 1422::  561.106 ms
iteration 1423::  533.496 ms
iteration 1424::  521.822 ms
iteration 1425::  534.949 ms
iteration 1426::  650.828 ms
iteration 1427::  564.663 ms
iteration 1428::  588.768 ms
iteration 1429::  550.33 ms
iteration 1430::  537.978 ms
iteration 1431::  632.578 ms
iteration 1432::  623.829 ms
iteration 1433::  581.483 ms
iteration 1434::  545.203 ms
iteration 1435::  620.304 ms
iteration 1436::  570.1 ms
iteration 1437::  624.632 ms
iteration 1438::  582.257 ms
iteration 1439::  549.914 ms
iteration 1440::  536.838 ms
iteration 1441::  568.808 ms
iteration 1442::  527.729 ms
iteration 1443::  554.014 ms
iteration 1444::  559.605 ms
iteration 1445::  577.09 ms
iteration 1446::  630.285 ms
iteration 1447::  589.981 ms
iteration 1448::  611.673 ms
iteration 1449::  570.255 ms
iteration 1450::  580.889 ms
iteration 1451::  625.318 ms
iteration 1452::  572.773 ms
iteration 1453::  600.59 ms
iteration 1454::  581.239 ms
iteration 1455::  588.806 ms
iteration 1456::  559.298 ms
iteration 1457::  534.33 ms
iteration 1458::  563.483 ms
iteration 1459::  526.577 ms
iteration 1460::  549.296 ms
iteration 1461::  607.222 ms
iteration 1462::  554.742 ms
iteration 1463::  569.466 ms
iteration 1464::  536.902 ms
iteration 1465::  589.597 ms
iteration 1466::  631.819 ms
iteration 1467::  619.898 ms
iteration 1468::  618.542 ms
iteration 1469::  609.968 ms
iteration 1470::  556.716 ms
iteration 1471::  567.743 ms
iteration 1472::  517.118 ms
iteration 1473::  601.131 ms
iteration 1474::  530.814 ms
iteration 1475::  537.09 ms
iteration 1476::  617.873 ms
iteration 1477::  537.957 ms
iteration 1478::  517.034 ms
iteration 1479::  529.441 ms
iteration 1480::  571.148 ms
iteration 1481::  573.373 ms
iteration 1482::  599.802 ms
iteration 1483::  561.288 ms
iteration 1484::  529.117 ms
iteration 1485::  494.318 ms
iteration 1486::  505.138 ms
iteration 1487::  531.376 ms
iteration 1488::  544.692 ms
iteration 1489::  525.499 ms
iteration 1490::  541.529 ms
iteration 1491::  562.215 ms
iteration 1492::  527.207 ms
iteration 1493::  507.763 ms
iteration 1494::  585.464 ms
iteration 1495::  608.698 ms
iteration 1496::  572.059 ms
iteration 1497::  599.771 ms
iteration 1498::  556.676 ms
iteration 1499::  566.267 ms
iteration 1500::  539.546 ms
iteration 1501::  667.307 ms
iteration 1502::  562.817 ms
iteration 1503::  584.625 ms
iteration 1504::  607.024 ms
iteration 1505::  536.613 ms
iteration 1506::  566.342 ms
iteration 1507::  567.124 ms
iteration 1508::  532.086 ms
iteration 1509::  633.342 ms
iteration 1510::  617.22 ms
iteration 1511::  584.668 ms
iteration 1512::  570.127 ms
iteration 1513::  581.355 ms
iteration 1514::  590.491 ms
iteration 1515::  595.974 ms
iteration 1516::  540.549 ms
iteration 1517::  577.251 ms
iteration 1518::  588.367 ms
iteration 1519::  520.94 ms
iteration 1520::  511.61 ms
iteration 1521::  503.991 ms
iteration 1522::  514.14 ms
iteration 1523::  571.192 ms
iteration 1524::  536.946 ms
iteration 1525::  601.904 ms
iteration 1526::  541.549 ms
iteration 1527::  597.052 ms
iteration 1528::  616.89 ms
iteration 1529::  557.741 ms
iteration 1530::  543.581 ms
iteration 1531::  600.29 ms
iteration 1532::  562.749 ms
iteration 1533::  607.519 ms
iteration 1534::  620.555 ms
iteration 1535::  532.753 ms
iteration 1536::  610.797 ms
iteration 1537::  609.774 ms
iteration 1538::  622.667 ms
iteration 1539::  562.918 ms
iteration 1540::  566.379 ms
iteration 1541::  594.436 ms
iteration 1542::  525.26 ms
iteration 1543::  512.838 ms
iteration 1544::  629.245 ms
iteration 1545::  624.221 ms
iteration 1546::  538.638 ms
iteration 1547::  554.037 ms
iteration 1548::  586.313 ms
iteration 1549::  556.25 ms
iteration 1550::  626.403 ms
iteration 1551::  536.867 ms
iteration 1552::  535.016 ms
iteration 1553::  630.977 ms
iteration 1554::  701.069 ms
iteration 1555::  614.594 ms
iteration 1556::  627.49 ms
iteration 1557::  533.139 ms
iteration 1558::  500.295 ms
iteration 1559::  499.296 ms
iteration 1560::  497.111 ms
iteration 1561::  613.172 ms
iteration 1562::  632.217 ms
iteration 1563::  545.368 ms
iteration 1564::  522.829 ms
iteration 1565::  569.5 ms
iteration 1566::  633.971 ms
iteration 1567::  624.253 ms
iteration 1568::  576.789 ms
iteration 1569::  551.029 ms
iteration 1570::  543.469 ms
iteration 1571::  534.24 ms
iteration 1572::  518.649 ms
iteration 1573::  568.451 ms
iteration 1574::  577.608 ms
iteration 1575::  548.859 ms
iteration 1576::  620.421 ms
iteration 1577::  554 ms
iteration 1578::  568.34 ms
iteration 1579::  529.544 ms
iteration 1580::  525.971 ms
iteration 1581::  571.711 ms
iteration 1582::  526.949 ms
iteration 1583::  621.124 ms
iteration 1584::  518.74 ms
iteration 1585::  510.536 ms
iteration 1586::  524.46 ms
iteration 1587::  611.891 ms
iteration 1588::  553.609 ms
iteration 1589::  549.32 ms
iteration 1590::  623.119 ms
iteration 1591::  568.101 ms
iteration 1592::  549.329 ms
iteration 1593::  533.23 ms
iteration 1594::  575.818 ms
iteration 1595::  543.238 ms
iteration 1596::  548.845 ms
iteration 1597::  590.539 ms
iteration 1598::  541.545 ms
iteration 1599::  527.097 ms
iteration 1600::  517.968 ms
iteration 1601::  536.562 ms
iteration 1602::  636.878 ms
iteration 1603::  563.806 ms
iteration 1604::  648.204 ms
iteration 1605::  572.162 ms
iteration 1606::  598.09 ms
iteration 1607::  632.962 ms
iteration 1608::  609.755 ms
iteration 1609::  628.288 ms
iteration 1610::  628.081 ms
iteration 1611::  633.263 ms
iteration 1612::  573.604 ms
iteration 1613::  516.115 ms
iteration 1614::  533.197 ms
iteration 1615::  551.792 ms
iteration 1616::  626.084 ms
iteration 1617::  542.199 ms
iteration 1618::  544.153 ms
iteration 1619::  586.029 ms
iteration 1620::  544.342 ms
iteration 1621::  536.26 ms
iteration 1622::  515.755 ms
iteration 1623::  580.453 ms
iteration 1624::  527.58 ms
iteration 1625::  583.795 ms
iteration 1626::  625.661 ms
iteration 1627::  677.601 ms
iteration 1628::  617.374 ms
iteration 1629::  642.894 ms
iteration 1630::  575.477 ms
iteration 1631::  681.384 ms
iteration 1632::  630.675 ms
iteration 1633::  559.26 ms
iteration 1634::  581.99 ms
iteration 1635::  581.638 ms
iteration 1636::  538.865 ms
iteration 1637::  578.134 ms
iteration 1638::  541.836 ms
iteration 1639::  556.298 ms
iteration 1640::  578.654 ms
iteration 1641::  549.33 ms
iteration 1642::  622.275 ms
iteration 1643::  634.955 ms
iteration 1644::  563.071 ms
iteration 1645::  606.891 ms
iteration 1646::  575.224 ms
iteration 1647::  567.131 ms
iteration 1648::  581.821 ms
iteration 1649::  581.59 ms
iteration 1650::  661.321 ms
iteration 1651::  594.679 ms
iteration 1652::  620.536 ms
iteration 1653::  559.336 ms
iteration 1654::  542.748 ms
iteration 1655::  537.835 ms
iteration 1656::  573.977 ms
iteration 1657::  635.014 ms
iteration 1658::  550.769 ms
iteration 1659::  544.578 ms
iteration 1660::  547.795 ms
iteration 1661::  570.44 ms
iteration 1662::  678.657 ms
iteration 1663::  554.284 ms
iteration 1664::  598.877 ms
iteration 1665::  551.799 ms
iteration 1666::  527.541 ms
iteration 1667::  525.055 ms
iteration 1668::  537.137 ms
iteration 1669::  534.085 ms
iteration 1670::  533.272 ms
iteration 1671::  545.423 ms
iteration 1672::  579.616 ms
iteration 1673::  659.567 ms
iteration 1674::  567.197 ms
iteration 1675::  554.767 ms
iteration 1676::  581.867 ms
iteration 1677::  538.983 ms
iteration 1678::  632.503 ms
iteration 1679::  604.662 ms
iteration 1680::  653.295 ms
iteration 1681::  621.544 ms
iteration 1682::  634.383 ms
iteration 1683::  619.261 ms
iteration 1684::  562.246 ms
iteration 1685::  546.796 ms
iteration 1686::  594.692 ms
iteration 1687::  571.863 ms
iteration 1688::  550.058 ms
iteration 1689::  553.711 ms
iteration 1690::  587.723 ms
iteration 1691::  573.294 ms
iteration 1692::  566.597 ms
iteration 1693::  658.292 ms
iteration 1694::  637.861 ms
iteration 1695::  622.131 ms
iteration 1696::  623.505 ms
iteration 1697::  584.261 ms
iteration 1698::  596.165 ms
iteration 1699::  571.956 ms
iteration 1700::  630.455 ms
iteration 1701::  588.784 ms
iteration 1702::  606.646 ms
iteration 1703::  542.739 ms
iteration 1704::  553.077 ms
iteration 1705::  590.522 ms
iteration 1706::  512.365 ms
iteration 1707::  561.099 ms
iteration 1708::  558.526 ms
iteration 1709::  564.905 ms
iteration 1710::  519.584 ms
iteration 1711::  508.175 ms
iteration 1712::  593.267 ms
iteration 1713::  556.734 ms
iteration 1714::  517.363 ms
iteration 1715::  511.903 ms
iteration 1716::  517.836 ms
iteration 1717::  516.831 ms
iteration 1718::  549.986 ms
iteration 1719::  547.993 ms
iteration 1720::  679.018 ms
iteration 1721::  620.986 ms
iteration 1722::  580.657 ms
iteration 1723::  600.627 ms
iteration 1724::  628.978 ms
iteration 1725::  543.609 ms
iteration 1726::  539.4 ms
iteration 1727::  541.364 ms
iteration 1728::  548.395 ms
iteration 1729::  552.851 ms
iteration 1730::  542.397 ms
iteration 1731::  547.464 ms
iteration 1732::  550.141 ms
iteration 1733::  533.204 ms
iteration 1734::  528.815 ms
iteration 1735::  526.12 ms
iteration 1736::  524.485 ms
iteration 1737::  512.888 ms
iteration 1738::  531.363 ms
iteration 1739::  600.909 ms
iteration 1740::  525.168 ms
iteration 1741::  548.256 ms
iteration 1742::  569.966 ms
iteration 1743::  555.162 ms
iteration 1744::  584.752 ms
iteration 1745::  540.477 ms
iteration 1746::  569.393 ms
iteration 1747::  540.526 ms
iteration 1748::  546.517 ms
iteration 1749::  505.158 ms
iteration 1750::  593.921 ms
iteration 1751::  631.053 ms
iteration 1752::  545.789 ms
iteration 1753::  523.328 ms
iteration 1754::  620.504 ms
iteration 1755::  524.605 ms
iteration 1756::  521.741 ms
iteration 1757::  508.18 ms
iteration 1758::  512.454 ms
iteration 1759::  630.367 ms
iteration 1760::  609.326 ms
iteration 1761::  543.424 ms
iteration 1762::  596.925 ms
iteration 1763::  545.277 ms
iteration 1764::  536.416 ms
iteration 1765::  547.584 ms
iteration 1766::  630.519 ms
iteration 1767::  600.574 ms
iteration 1768::  596.771 ms
iteration 1769::  570.139 ms
iteration 1770::  540.839 ms
iteration 1771::  561.155 ms
iteration 1772::  535.108 ms
iteration 1773::  551.704 ms
iteration 1774::  532.177 ms
iteration 1775::  565.631 ms
iteration 1776::  543.654 ms
iteration 1777::  573.629 ms
iteration 1778::  518.929 ms
iteration 1779::  516.534 ms
iteration 1780::  531.879 ms
iteration 1781::  573.388 ms
iteration 1782::  520.111 ms
iteration 1783::  559.195 ms
iteration 1784::  553.457 ms
iteration 1785::  545.588 ms
iteration 1786::  592.881 ms
iteration 1787::  623.746 ms
iteration 1788::  556.884 ms
iteration 1789::  554.177 ms
iteration 1790::  628.407 ms
iteration 1791::  566.172 ms
iteration 1792::  603.255 ms
iteration 1793::  578.166 ms
iteration 1794::  626.556 ms
iteration 1795::  576.009 ms
iteration 1796::  549.254 ms
iteration 1797::  580.747 ms
iteration 1798::  613.609 ms
iteration 1799::  582.361 ms
iteration 1800::  603.956 ms
iteration 1801::  565.705 ms
iteration 1802::  588.518 ms
iteration 1803::  526.821 ms
iteration 1804::  521.724 ms
iteration 1805::  530.511 ms
iteration 1806::  506.128 ms
iteration 1807::  593.002 ms
iteration 1808::  580.367 ms
iteration 1809::  531.15 ms
iteration 1810::  500.227 ms
iteration 1811::  605.151 ms
iteration 1812::  600.492 ms
iteration 1813::  547.162 ms
iteration 1814::  635.533 ms
iteration 1815::  602.426 ms
iteration 1816::  553.092 ms
iteration 1817::  591.867 ms
iteration 1818::  543.821 ms
iteration 1819::  640.69 ms
iteration 1820::  639.673 ms
iteration 1821::  493.317 ms
iteration 1822::  497.95 ms
iteration 1823::  498.034 ms
iteration 1824::  498.463 ms
iteration 1825::  498.279 ms
iteration 1826::  533.595 ms
iteration 1827::  637.645 ms
iteration 1828::  556.097 ms
iteration 1829::  609.72 ms
iteration 1830::  529.766 ms
iteration 1831::  614.654 ms
iteration 1832::  529.194 ms
iteration 1833::  551.57 ms
iteration 1834::  635.83 ms
iteration 1835::  596.604 ms
iteration 1836::  548.202 ms
iteration 1837::  511.065 ms
iteration 1838::  540.669 ms
iteration 1839::  568.251 ms
iteration 1840::  587.404 ms
iteration 1841::  558.803 ms
iteration 1842::  581.837 ms
iteration 1843::  510.715 ms
iteration 1844::  518.489 ms
iteration 1845::  505.393 ms
iteration 1846::  507.509 ms
iteration 1847::  607.04 ms
iteration 1848::  600.897 ms
iteration 1849::  546.473 ms
iteration 1850::  524.636 ms
iteration 1851::  527.115 ms
iteration 1852::  547.368 ms
iteration 1853::  541.548 ms
iteration 1854::  520.627 ms
iteration 1855::  531.398 ms
iteration 1856::  536.821 ms
iteration 1857::  569.893 ms
iteration 1858::  662.529 ms
iteration 1859::  549.562 ms
iteration 1860::  542.822 ms
iteration 1861::  544.138 ms
iteration 1862::  531.614 ms
iteration 1863::  532.988 ms
iteration 1864::  520.339 ms
iteration 1865::  526.695 ms
iteration 1866::  532.448 ms
iteration 1867::  527.892 ms
iteration 1868::  520.198 ms
iteration 1869::  513.656 ms
iteration 1870::  527.014 ms
iteration 1871::  603.752 ms
iteration 1872::  542.108 ms
iteration 1873::  529.956 ms
iteration 1874::  572.861 ms
iteration 1875::  561.685 ms
iteration 1876::  610.524 ms
iteration 1877::  545.131 ms
iteration 1878::  559.677 ms
iteration 1879::  573.968 ms
iteration 1880::  537.396 ms
iteration 1881::  607.202 ms
iteration 1882::  557.209 ms
iteration 1883::  609.505 ms
iteration 1884::  594.366 ms
iteration 1885::  554.481 ms
iteration 1886::  545.806 ms
iteration 1887::  567.727 ms
iteration 1888::  534.198 ms
iteration 1889::  533.653 ms
iteration 1890::  519.295 ms
iteration 1891::  515.887 ms
iteration 1892::  558.328 ms
iteration 1893::  547.206 ms
iteration 1894::  588.994 ms
iteration 1895::  539.684 ms
iteration 1896::  578.837 ms
iteration 1897::  515.144 ms
iteration 1898::  516.139 ms
iteration 1899::  517.407 ms
iteration 1900::  516.507 ms
iteration 1901::  526.227 ms
iteration 1902::  517.017 ms
iteration 1903::  518.715 ms
iteration 1904::  517.149 ms
iteration 1905::  520.62 ms
iteration 1906::  526.049 ms
iteration 1907::  522.764 ms
iteration 1908::  501.519 ms
iteration 1909::  518.905 ms
iteration 1910::  510.216 ms
iteration 1911::  505.145 ms
iteration 1912::  508.696 ms
iteration 1913::  507.574 ms
iteration 1914::  509.517 ms
iteration 1915::  508.537 ms
iteration 1916::  507.977 ms
iteration 1917::  636.887 ms
iteration 1918::  606.782 ms
iteration 1919::  557.162 ms
iteration 1920::  566.207 ms
iteration 1921::  554.216 ms
iteration 1922::  555.562 ms
iteration 1923::  564.164 ms
iteration 1924::  564.37 ms
iteration 1925::  543.808 ms
