thread,tag,sender,reciever,begin,end,lifeSpan
0,2002,1,0,5797,5798,0
6,1999,0,0,5769,5798,28
1,2001,1,0,5795,5829,34
3,1030,1,0,5719,5829,110
1,2001,2,0,5829,5841,11
0,2002,2,0,5832,5841,8
0,2002,1,0,5841,5848,7
6,1999,0,0,5805,5848,43
3,1030,1,0,5829,5891,61
1,2001,1,0,5841,5891,50
3,1030,2,0,5891,5892,1
3,1030,1,0,5892,5892,0
3,1030,1,0,5892,5894,1
1,2001,2,0,5892,5894,1
3,1030,2,0,5894,5895,1
3,1030,1,0,5895,5895,0
3,1030,2,0,5895,5895,0
1,2001,1,0,5895,5895,0
1,2001,2,0,5895,5911,15
0,2002,2,0,5911,5917,5
0,2002,1,0,5917,5931,14
6,1999,0,0,5864,5939,75
1,2001,1,0,5911,5967,56
3,1030,2,0,5895,5968,73
1,2001,2,0,5967,5973,5
0,2002,2,0,5983,5984,0
0,2002,1,0,5984,5995,11
6,1999,0,0,5943,6019,75
1,2001,1,0,5973,6053,80
3,1030,2,0,5968,6053,85
0,2002,2,0,6053,6054,0
3,1030,2,0,6054,6055,1
1,2001,2,0,6053,6075,22
0,2002,2,0,6058,6075,17
0,2002,1,0,6075,6076,0
6,1999,0,0,6033,6076,42
0,2002,2,0,6106,6107,0
3,1030,1,0,6055,6108,53
0,2002,1,0,6107,6108,1
6,1999,0,0,6083,6108,24
1,2001,1,0,6075,6109,34
1,2001,2,0,6109,6127,17
1,2001,1,0,6127,6163,35
0,2002,2,0,6161,6163,2
0,2002,1,0,6164,6164,0
1,2001,2,0,6163,6164,0
6,1999,0,0,6137,6164,26
0,2002,2,0,6195,6195,0
3,1030,2,0,6108,6196,88
1,2001,2,0,6164,6196,32
1,2001,1,0,6196,6197,1
0,2002,2,0,6199,6203,3
0,2002,1,0,6203,6203,0
6,1999,0,0,6172,6204,31
1,2001,2,0,6197,6232,34
1,2001,1,0,6232,6233,1
0,2002,2,0,6234,6234,0
0,2002,1,0,6234,6234,0
6,1999,0,0,6208,6234,26
1,2001,2,0,6233,6262,29
1,2001,1,0,6262,6264,1
0,2002,2,0,6265,6265,0
0,2002,1,0,6265,6265,0
6,1999,0,0,6238,6265,26
1,2001,2,0,6264,6293,28
1,2001,1,0,6293,6295,1
0,2002,2,0,6295,6296,0
0,2002,1,0,6296,6296,0
6,1999,0,0,6269,6296,26
1,2001,2,0,6295,6324,29
1,2001,1,0,6324,6325,1
0,2002,2,0,6326,6326,0
0,2002,1,0,6326,6326,0
6,1999,0,0,6299,6326,26
1,2001,2,0,6325,6355,29
1,2001,1,0,6355,6356,1
0,2002,2,0,6357,6357,0
0,2002,1,0,6357,6357,0
6,1999,0,0,6330,6357,27
1,2001,2,0,6356,6386,29
1,2001,1,0,6386,6387,0
0,2002,2,0,6387,6388,0
0,2002,1,0,6388,6388,0
6,1999,0,0,6361,6388,26
1,2001,2,0,6387,6416,29
1,2001,1,0,6416,6418,1
0,2002,2,0,6418,6419,0
0,2002,1,0,6419,6419,0
6,1999,0,0,6392,6419,26
1,2001,2,0,6418,6447,28
1,2001,1,0,6447,6448,1
0,2002,2,0,6448,6449,0
0,2002,1,0,6449,6449,0
6,1999,0,0,6422,6449,26
1,2001,2,0,6448,6478,29
1,2001,1,0,6478,6478,0
0,2002,2,0,6479,6479,0
0,2002,1,0,6479,6479,0
6,1999,0,0,6453,6479,26
1,2001,2,0,6478,6508,29
1,2001,1,0,6508,6510,1
0,2002,2,0,6510,6510,0
0,2002,1,0,6510,6510,0
6,1999,0,0,6484,6511,26
0,2002,2,0,6538,6538,0
0,2002,1,0,6538,6539,0
6,1999,0,0,6514,6539,24
1,2001,2,0,6510,6539,29
1,2001,1,0,6540,6541,1
0,2002,2,0,6578,6579,0
3,1030,1,0,6196,6599,403
1,2001,1,0,6541,6599,58
1,2001,2,0,6599,6599,0
0,2002,1,0,6579,6599,20
0,2002,1,0,6602,6602,0
6,1999,0,0,6557,6602,45
1,2001,1,0,6599,6631,31
3,1030,1,0,6599,6631,32
3,1030,2,0,6631,6631,0
3,1030,1,0,6631,6631,0
1,2001,2,0,6631,6633,1
3,1030,1,0,6631,6633,1
3,1030,2,0,6633,6633,0
1,2001,1,0,6633,6634,0
3,1030,2,0,6633,6634,0
3,1030,2,0,6634,6634,0
3,1030,1,0,6634,6634,0
0,2002,2,0,6634,6634,0
3,1030,1,0,6634,6634,0
1,2001,2,0,6634,6636,2
1,2001,1,0,6636,6636,0
0,2002,1,0,6636,6636,0
6,1999,0,0,6607,6636,29
1,2001,2,0,6636,6688,51
3,1030,1,0,6634,6688,54
3,1030,2,0,6688,6688,0
3,1030,2,0,6688,6689,0
1,2001,1,0,6688,6689,0
0,2002,2,0,6690,6690,0
0,2002,1,0,6690,6690,0
6,1999,0,0,6661,6690,28
1,2001,2,0,6689,6691,2
1,2001,1,0,6691,6730,38
0,2002,2,0,6729,6730,0
1,2001,2,0,6730,6731,1
0,2002,1,0,6730,6731,1
6,1999,0,0,6702,6743,41
1,2001,1,0,6731,6777,46
1,2001,2,0,6777,6778,0
0,2002,2,0,6791,6793,1
0,2002,1,0,6793,6793,0
6,1999,0,0,6749,6807,58
0,2002,2,0,6826,6827,0
3,1030,2,0,6689,6827,138
1,2001,1,0,6778,6840,62
1,2001,2,0,6840,6840,0
0,2002,2,0,6842,6842,0
0,2002,1,0,6842,6855,12
6,1999,0,0,6812,6855,43
0,2002,2,0,6883,6884,0
3,1030,2,0,6827,6884,56
1,2001,1,0,6840,6897,57
0,2002,2,0,6898,6898,0
0,2002,1,0,6898,6898,0
3,1030,1,0,6884,6898,13
6,1999,0,0,6863,6903,40
1,2001,2,0,6897,6914,16
1,2001,1,0,6914,6953,39
3,1030,2,0,6898,6953,55
3,1030,1,0,6953,6953,0
3,1030,1,0,6953,6953,0
1,2001,2,0,6953,6954,1
0,2002,2,0,6955,6955,0
0,2002,1,0,6955,6955,0
6,1999,0,0,6927,6955,28
1,2001,1,0,6954,6956,1
0,2002,2,0,6975,6975,0
3,1030,2,0,6953,6975,21
0,2002,2,0,6978,6979,0
3,1030,2,0,6975,6979,3
0,2002,2,0,6981,6981,0
0,2002,1,0,6981,6982,0
3,1030,1,0,6979,6982,3
1,2001,2,0,6956,6983,26
0,2002,1,0,6984,6984,0
6,1999,0,0,6959,6984,25
1,2001,1,0,6983,6985,2
3,1030,1,0,6982,7029,47
1,2001,1,0,6985,7039,54
0,2002,2,0,7030,7039,9
0,2002,1,0,7039,7040,0
6,1999,0,0,7007,7040,32
1,2001,2,0,7039,7059,19
1,2001,1,0,7059,7089,30
0,2002,2,0,7089,7090,0
3,1030,2,0,7029,7090,60
3,1030,2,0,7090,7090,0
0,2002,2,0,7093,7093,0
3,1030,2,0,7090,7093,2
0,2002,2,0,7097,7098,0
0,2002,1,0,7098,7098,0
6,1999,0,0,7066,7098,31
1,2001,2,0,7089,7115,25
1,2001,1,0,7115,7151,36
0,2002,2,0,7150,7151,1
0,2002,1,0,7151,7151,0
1,2001,2,0,7151,7152,0
6,1999,0,0,7117,7152,34
1,2001,1,0,7152,7193,41
3,1030,2,0,7096,7194,98
0,2002,2,0,7196,7196,0
3,1030,2,0,7194,7196,2
3,1030,2,0,7196,7197,0
1,2001,2,0,7193,7197,4
0,2002,2,0,7199,7207,7
0,2002,1,0,7207,7207,0
6,1999,0,0,7167,7207,40
3,1030,1,0,7198,7228,29
3,1030,1,0,7229,7232,3
3,1030,1,0,7232,7235,2
3,1030,1,0,7235,7238,3
3,1030,1,0,7238,7242,3
1,2001,2,0,7197,7245,47
3,1030,1,0,7242,7245,3
3,1030,2,0,7245,7246,0
3,1030,2,0,7246,7246,0
1,2001,1,0,7245,7246,0
3,1030,1,0,7246,7246,0
3,1030,1,0,7246,7246,0
3,1030,2,0,7246,7246,0
1,2001,2,0,7246,7248,1
3,1030,1,0,7246,7248,1
1,2001,1,0,7248,7248,0
3,1030,2,0,7248,7248,0
3,1030,2,0,7248,7249,0
0,2002,2,0,7248,7249,0
1,2001,2,0,7248,7251,2
0,2002,1,0,7249,7251,2
6,1999,0,0,7213,7251,38
1,2001,1,0,7251,7274,23
3,1030,2,0,7249,7275,26
3,1030,1,0,7275,7275,0
3,1030,1,0,7275,7275,0
1,2001,1,0,7275,7280,5
0,2002,2,0,7276,7280,3
1,2001,2,0,7280,7295,15
3,1030,2,0,7275,7295,20
0,2002,2,0,7297,7303,6
0,2002,1,0,7303,7304,0
6,1999,0,0,7254,7304,50
1,2001,1,0,7295,7332,36
3,1030,2,0,7295,7332,36
3,1030,1,0,7332,7332,0
1,2001,1,0,7332,7333,1
3,1030,1,0,7332,7334,1
3,1030,1,0,7334,7334,0
3,1030,1,0,7334,7334,0
3,1030,2,0,7334,7334,0
1,2001,1,0,7334,7336,2
3,1030,1,0,7334,7336,2
3,1030,1,0,7336,7337,0
3,1030,2,0,7337,7337,0
0,2002,2,0,7337,7337,0
3,1030,2,0,7337,7343,6
1,2001,1,0,7336,7343,6
3,1030,2,0,7343,7344,1
0,2002,2,0,7346,7347,0
0,2002,1,0,7347,7348,1
6,1999,0,0,7309,7348,39
1,2001,2,0,7343,7348,5
1,2001,2,0,7348,7394,45
3,1030,1,0,7344,7395,50
1,2001,1,0,7395,7395,0
3,1030,2,0,7395,7396,0
3,1030,2,0,7396,7396,0
1,2001,2,0,7395,7398,2
0,2002,2,0,7397,7398,1
0,2002,1,0,7398,7399,0
6,1999,0,0,7364,7399,34
0,2002,2,0,7433,7433,0
3,1030,1,0,7396,7438,41
3,1030,1,0,7438,7440,2
1,2001,1,0,7398,7455,56
1,2001,2,0,7455,7455,0
3,1030,2,0,7440,7455,15
0,2002,2,0,7458,7480,21
0,2002,1,0,7480,7480,0
6,1999,0,0,7416,7480,64
0,2002,2,0,7515,7515,0
3,1030,2,0,7455,7516,60
0,2002,2,0,7517,7517,0
3,1030,1,0,7516,7518,1
0,2002,1,0,7517,7518,0
1,2001,1,0,7455,7538,83
0,2002,1,0,7519,7539,19
1,2001,2,0,7538,7539,0
6,1999,0,0,7496,7539,43
0,2002,2,0,7575,7575,0
3,1030,2,0,7518,7577,59
0,2002,2,0,7579,7579,0
1,2001,1,0,7539,7579,40
3,1030,2,0,7577,7582,5
1,2001,2,0,7580,7584,4
0,2002,2,0,7584,7585,0
0,2002,1,0,7585,7585,0
6,1999,0,0,7545,7585,40
3,1030,1,0,7582,7607,24
3,1030,1,0,7607,7610,3
1,2001,1,0,7584,7610,25
3,1030,1,0,7610,7610,0
3,1030,1,0,7610,7610,0
1,2001,1,0,7610,7612,2
3,1030,2,0,7610,7613,2
0,2002,2,0,7613,7628,15
0,2002,1,0,7628,7630,2
6,1999,0,0,7588,7630,42
1,2001,2,0,7612,7630,17
1,2001,1,0,7630,7676,45
1,2001,2,0,7676,7677,0
0,2002,2,0,7678,7678,0
0,2002,1,0,7678,7678,0
6,1999,0,0,7653,7678,24
1,2001,2,0,7677,7704,27
1,2001,1,0,7704,7705,1
0,2002,2,0,7706,7706,0
0,2002,1,0,7706,7706,0
6,1999,0,0,7681,7706,25
1,2001,2,0,7705,7733,27
1,2001,1,0,7733,7734,1
0,2002,2,0,7735,7735,0
0,2002,1,0,7735,7735,0
6,1999,0,0,7709,7735,25
1,2001,2,0,7734,7761,27
1,2001,1,0,7761,7762,0
0,2002,2,0,7763,7763,0
0,2002,1,0,7763,7763,0
6,1999,0,0,7738,7763,25
1,2001,2,0,7762,7789,27
1,2001,1,0,7789,7790,1
0,2002,2,0,7791,7791,0
0,2002,1,0,7791,7792,0
6,1999,0,0,7766,7792,25
1,2001,2,0,7790,7818,27
1,2001,1,0,7818,7819,0
0,2002,2,0,7820,7820,0
0,2002,1,0,7820,7820,0
6,1999,0,0,7795,7820,25
1,2001,2,0,7819,7847,28
1,2001,1,0,7847,7848,0
0,2002,2,0,7849,7849,0
0,2002,1,0,7849,7849,0
6,1999,0,0,7823,7849,25
1,2001,2,0,7848,7875,27
1,2001,1,0,7875,7876,1
0,2002,2,0,7877,7878,0
0,2002,1,0,7878,7878,0
6,1999,0,0,7852,7878,25
1,2001,2,0,7876,7904,27
3,1030,1,0,7613,7904,291
3,1030,2,0,7904,7904,0
1,2001,1,0,7904,7905,1
3,1030,2,0,7904,7905,0
1,2001,2,0,7905,7908,2
0,2002,2,0,7904,7923,19
0,2002,1,0,7923,7924,0
6,1999,0,0,7881,7924,42
0,2002,2,0,7949,7949,0
3,1030,2,0,7905,7949,44
0,2002,2,0,7952,7952,0
3,1030,2,0,7949,7952,3
0,2002,2,0,7954,7955,0
3,1030,2,0,7952,7955,2
0,2002,2,0,7957,7957,0
3,1030,2,0,7955,7958,2
3,1030,1,0,7958,7959,1
0,2002,2,0,7961,7963,2
0,2002,1,0,7963,7963,0
3,1030,1,0,7959,7963,4
6,1999,0,0,7926,7964,37
1,2001,1,0,7908,7964,55
1,2001,2,0,7964,7982,18
1,2001,2,0,7982,8015,32
1,2001,1,0,8015,8016,0
0,2002,2,0,8016,8016,0
0,2002,1,0,8016,8016,0
3,1030,1,0,7964,8016,52
3,1030,2,0,8016,8016,0
3,1030,2,0,8016,8016,0
6,1999,0,0,7986,8016,30
1,2001,2,0,8016,8019,3
1,2001,1,0,8019,8049,29
3,1030,2,0,8016,8049,32
3,1030,1,0,8049,8049,0
3,1030,1,0,8049,8049,0
1,2001,2,0,8049,8050,0
0,2002,2,0,8051,8051,0
0,2002,1,0,8051,8051,0
6,1999,0,0,8024,8051,27
1,2001,1,0,8050,8052,1
1,2001,1,0,8052,8077,25
3,1030,2,0,8049,8078,28
3,1030,1,0,8078,8078,0
3,1030,1,0,8078,8078,0
1,2001,2,0,8078,8079,1
1,2001,1,0,8079,8080,0
0,2002,2,0,8080,8080,0
0,2002,1,0,8080,8081,0
6,1999,0,0,8056,8081,24
1,2001,2,0,8080,8108,27
1,2001,1,0,8108,8109,1
0,2002,2,0,8109,8109,0
0,2002,1,0,8109,8109,0
6,1999,0,0,8084,8109,25
1,2001,2,0,8109,8136,27
1,2001,1,0,8136,8137,0
0,2002,2,0,8137,8137,0
0,2002,1,0,8137,8137,0
6,1999,0,0,8112,8159,46
1,2001,1,0,8137,8188,51
1,2001,2,0,8188,8189,0
0,2002,2,0,8188,8189,0
0,2002,1,0,8189,8189,0
6,1999,0,0,8164,8189,25
1,2001,1,0,8189,8218,28
1,2001,2,0,8218,8218,0
0,2002,2,0,8218,8218,0
0,2002,1,0,8218,8218,0
6,1999,0,0,8193,8218,25
1,2001,1,0,8218,8247,28
0,2002,2,0,8247,8247,0
0,2002,1,0,8247,8247,0
6,1999,0,0,8222,8247,24
1,2001,2,0,8247,8248,1
1,2001,1,0,8248,8275,27
1,2001,2,0,8275,8276,0
0,2002,2,0,8276,8276,0
0,2002,1,0,8276,8276,0
6,1999,0,0,8252,8276,24
1,2001,1,0,8276,8305,28
1,2001,2,0,8305,8305,0
0,2002,2,0,8305,8305,0
0,2002,1,0,8305,8305,0
6,1999,0,0,8280,8305,25
1,2001,1,0,8305,8333,28
0,2002,2,0,8333,8333,0
0,2002,1,0,8333,8333,0
6,1999,0,0,8308,8333,24
1,2001,2,0,8333,8335,2
1,2001,1,0,8335,8364,28
0,2002,2,0,8364,8364,0
0,2002,1,0,8364,8365,0
6,1999,0,0,8340,8365,25
1,2001,2,0,8364,8365,0
1,2001,1,0,8365,8393,27
1,2001,2,0,8393,8394,0
0,2002,2,0,8393,8394,0
0,2002,1,0,8394,8394,0
6,1999,0,0,8369,8394,24
1,2001,1,0,8394,8423,28
0,2002,2,0,8423,8423,0
0,2002,1,0,8423,8423,0
6,1999,0,0,8398,8423,25
1,2001,2,0,8423,8423,0
1,2001,1,0,8423,8453,29
0,2002,2,0,8454,8454,0
0,2002,1,0,8454,8454,0
6,1999,0,0,8429,8454,25
1,2001,2,0,8453,8455,1
1,2001,1,0,8455,8484,28
0,2002,2,0,8484,8484,0
0,2002,1,0,8484,8484,0
6,1999,0,0,8460,8485,24
1,2001,2,0,8484,8485,0
1,2001,1,0,8485,8514,29
3,1030,1,0,8078,8514,436
3,1030,2,0,8514,8514,0
1,2001,2,0,8514,8515,0
3,1030,1,0,8514,8515,0
3,1030,2,0,8515,8516,1
3,1030,2,0,8516,8516,0
3,1030,1,0,8516,8516,0
0,2002,2,0,8521,8521,0
0,2002,1,0,8521,8521,0
6,1999,0,0,8490,8521,31
1,2001,1,0,8516,8531,15
1,2001,2,0,8531,8531,0
0,2002,2,0,8597,8603,6
1,2001,1,0,8531,8603,72
3,1030,1,0,8516,8603,87
0,2002,1,0,8603,8603,0
6,1999,0,0,8567,8604,36
1,2001,2,0,8603,8634,30
0,2002,2,0,8706,8707,0
3,1030,2,0,8603,8707,103
0,2002,2,0,8710,8710,0
3,1030,2,0,8707,8711,3
0,2002,2,0,8714,8714,0
3,1030,2,0,8711,8714,3
0,2002,2,0,8716,8716,0
1,2001,1,0,8634,8716,81
3,1030,2,0,8715,8717,2
0,2002,2,0,8720,8736,15
0,2002,1,0,8736,8736,0
1,2001,2,0,8716,8736,19
6,1999,0,0,8680,8736,56
1,2001,1,0,8736,8782,45
3,1030,2,0,8717,8782,65
3,1030,1,0,8782,8783,0
3,1030,1,0,8783,8783,0
1,2001,1,0,8782,8785,2
3,1030,2,0,8783,8785,2
3,1030,1,0,8785,8785,0
1,2001,1,0,8785,8787,2
3,1030,1,0,8785,8787,2
0,2002,2,0,8790,8794,4
3,1030,2,0,8787,8794,7
0,2002,1,0,8794,8794,0
6,1999,0,0,8758,8795,36
1,2001,2,0,8787,8807,20
3,1030,1,0,8794,8844,50
1,2001,1,0,8807,8851,43
0,2002,2,0,8851,8875,24
1,2001,2,0,8851,8875,24
0,2002,1,0,8875,8887,12
6,1999,0,0,8820,8888,67
3,1030,1,0,8844,8967,122
0,2002,2,0,8971,8971,0
0,2002,1,0,8971,8971,0
3,1030,1,0,8967,8971,3
1,2001,1,0,8875,8973,97
0,2002,1,0,8974,8974,0
6,1999,0,0,8935,8974,38
1,2001,2,0,8973,8975,1
1,2001,1,0,8975,9010,35
3,1030,1,0,8971,9010,39
3,1030,1,0,9010,9011,0
0,2002,2,0,9011,9011,0
3,1030,2,0,9011,9011,0
3,1030,2,0,9011,9011,0
1,2001,1,0,9010,9013,2
0,2002,2,0,9013,9014,0
1,2001,2,0,9013,9023,10
0,2002,1,0,9014,9024,10
6,1999,0,0,8979,9024,44
3,1030,1,0,9011,9074,62
1,2001,1,0,9024,9079,55
3,1030,1,0,9074,9079,4
1,2001,2,0,9079,9079,0
3,1030,1,0,9079,9079,0
3,1030,2,0,9079,9079,0
0,2002,2,0,9079,9079,0
0,2002,1,0,9079,9084,4
1,2001,1,0,9079,9084,4
6,1999,0,0,9048,9084,36
3,1030,1,0,9079,9114,34
1,2001,1,0,9084,9116,32
0,2002,2,0,9116,9117,0
3,1030,2,0,9114,9117,2
0,2002,1,0,9117,9120,2
3,1030,1,0,9117,9120,2
6,1999,0,0,9088,9120,31
3,1030,1,0,9120,9120,0
1,2001,2,0,9116,9120,3
1,2001,1,0,9120,9123,2
1,2001,1,0,9123,9165,41
0,2002,2,0,9156,9165,8
1,2001,2,0,9165,9165,0
3,1030,2,0,9120,9165,45
0,2002,2,0,9168,9168,0
0,2002,1,0,9168,9170,2
6,1999,0,0,9128,9170,42
1,2001,1,0,9165,9239,73
3,1030,1,0,9165,9239,74
3,1030,1,0,9239,9239,0
1,2001,1,0,9239,9243,4
3,1030,2,0,9239,9243,4
3,1030,1,0,9243,9244,0
3,1030,2,0,9244,9244,0
3,1030,1,0,9244,9244,0
1,2001,1,0,9244,9246,2
3,1030,2,0,9244,9248,3
0,2002,2,0,9248,9249,0
3,1030,2,0,9248,9249,1
3,1030,2,0,9250,9251,1
0,2002,2,0,9252,9252,0
3,1030,2,0,9251,9253,2
1,2001,2,0,9246,9253,6
0,2002,2,0,9256,9256,0
0,2002,1,0,9256,9256,0
6,1999,0,0,9223,9256,32
0,2002,2,0,9290,9290,0
3,1030,1,0,9253,9290,36
0,2002,1,0,9290,9290,0
1,2001,1,0,9254,9298,44
0,2002,1,0,9298,9298,0
6,1999,0,0,9260,9298,38
1,2001,2,0,9298,9299,0
3,1030,1,0,9290,9318,27
1,2001,1,0,9299,9335,36
3,1030,1,0,9318,9335,17
0,2002,2,0,9335,9336,0
0,2002,1,0,9336,9336,0
6,1999,0,0,9302,9336,33
1,2001,2,0,9335,9339,3
3,1030,1,0,9335,9388,52
3,1030,1,0,9388,9390,2
1,2001,1,0,9339,9395,55
3,1030,1,0,9390,9395,4
3,1030,1,0,9395,9395,0
1,2001,2,0,9395,9395,0
3,1030,2,0,9395,9395,0
0,2002,2,0,9396,9396,0
0,2002,1,0,9396,9396,0
6,1999,0,0,9366,9396,30
1,2001,1,0,9395,9398,3
3,1030,1,0,9395,9465,69
1,2001,2,0,9398,9476,77
1,2001,1,0,9476,9476,0
0,2002,2,0,9469,9476,6
0,2002,1,0,9476,9476,0
6,1999,0,0,9439,9476,36
1,2001,2,0,9476,9506,30
1,2001,1,0,9506,9508,2
0,2002,2,0,9508,9508,0
0,2002,1,0,9508,9509,0
6,1999,0,0,9479,9509,30
0,2002,2,0,9539,9539,0
0,2002,1,0,9539,9539,0
6,1999,0,0,9512,9540,27
1,2001,2,0,9508,9540,31
1,2001,1,0,9540,9542,1
0,2002,2,0,9569,9569,0
3,1030,2,0,9465,9570,104
0,2002,2,0,9572,9572,0
0,2002,1,0,9572,9572,0
1,2001,2,0,9542,9572,30
6,1999,0,0,9545,9572,27
1,2001,1,0,9572,9575,2
1,2001,1,0,9575,9626,50
3,1030,2,0,9570,9626,56
3,1030,1,0,9626,9626,0
3,1030,1,0,9626,9626,0
0,2002,2,0,9627,9627,0
1,2001,2,0,9626,9628,2
3,1030,2,0,9626,9628,1
1,2001,1,0,9628,9629,0
0,2002,2,0,9631,9631,0
0,2002,1,0,9631,9638,7
6,1999,0,0,9603,9638,35
1,2001,1,0,9629,9702,73
0,2002,2,0,9702,9702,0
0,2002,1,0,9702,9703,0
6,1999,0,0,9671,9703,31
1,2001,2,0,9702,9711,9
3,1030,1,0,9628,9734,105
1,2001,1,0,9711,9739,27
3,1030,1,0,9734,9740,5
0,2002,2,0,9739,9740,0
3,1030,1,0,9740,9740,0
3,1030,2,0,9740,9740,0
1,2001,1,0,9740,9742,2
0,2002,1,0,9740,9755,15
6,1999,0,0,9715,9755,40
1,2001,2,0,9742,9755,13
3,1030,1,0,9740,9801,61
1,2001,2,0,9756,9804,48
0,2002,2,0,9804,9805,0
0,2002,1,0,9805,9805,0
6,1999,0,0,9780,9805,24
1,2001,1,0,9804,9805,1
1,2001,1,0,9810,9835,25
0,2002,2,0,9836,9836,0
3,1030,1,0,9801,9843,42
0,2002,1,0,9836,9843,7
6,1999,0,0,9812,9844,31
1,2001,2,0,9835,9846,11
1,2001,1,0,9847,9872,25
3,1030,2,0,9843,9872,28
3,1030,1,0,9872,9873,0
0,2002,2,0,9872,9873,0
3,1030,1,0,9873,9873,0
0,2002,1,0,9873,9874,1
6,1999,0,0,9849,9874,25
1,2001,1,0,9872,9874,2
1,2001,2,0,9875,9875,0
0,2002,2,0,9901,9902,0
3,1030,2,0,9873,9902,29
1,2001,2,0,9875,9902,27
1,2001,1,0,9902,9903,0
0,2002,2,0,9905,9905,0
0,2002,1,0,9905,9905,0
6,1999,0,0,9878,9905,26
1,2001,2,0,9903,9940,36
1,2001,1,0,9940,9941,1
0,2002,2,0,9941,9942,0
0,2002,1,0,9942,9942,0
6,1999,0,0,9917,9942,25
1,2001,2,0,9941,9968,26
1,2001,1,0,9968,9969,1
0,2002,2,0,9970,9970,0
0,2002,1,0,9970,9970,0
6,1999,0,0,9945,9970,25
1,2001,2,0,9969,9996,26
1,2001,1,0,9996,9997,1
0,2002,2,0,9998,9998,0
0,2002,1,0,9998,9998,0
6,1999,0,0,9973,9998,25
1,2001,1,0,9997,10024,26
3,1030,1,0,9902,10024,122
0,2002,2,0,10026,10026,0
0,2002,1,0,10026,10031,4
6,1999,0,0,10002,10031,29
1,2001,2,0,10024,10031,6
1,2001,1,0,10031,10056,24
3,1030,1,0,10024,10056,31
3,1030,2,0,10056,10056,0
3,1030,1,0,10056,10056,0
0,2002,2,0,10056,10056,0
3,1030,2,0,10056,10057,1
1,2001,1,0,10056,10058,2
1,2001,2,0,10058,10058,0
0,2002,2,0,10059,10059,0
0,2002,1,0,10059,10060,0
6,1999,0,0,10034,10060,26
3,1030,1,0,10057,10094,36
1,2001,1,0,10058,10094,35
0,2002,2,0,10094,10095,0
0,2002,1,0,10095,10095,0
6,1999,0,0,10072,10095,23
1,2001,2,0,10094,10110,15
0,2002,2,0,10152,10152,0
0,2002,1,0,10152,10152,0
6,1999,0,0,10127,10152,25
1,2001,2,0,10110,10153,43
1,2001,1,0,10153,10153,0
1,2001,1,0,10153,10177,24
3,1030,2,0,10094,10177,83
0,2002,2,0,10179,10179,0
3,1030,1,0,10177,10181,3
3,1030,1,0,10183,10183,0
1,2001,2,0,10177,10181,3
1,2001,1,0,10183,10183,0
0,2002,1,0,10179,10181,2
6,1999,0,0,10156,10183,27
0,2002,2,0,10209,10210,0
3,1030,2,0,10183,10210,27
1,2001,2,0,10183,10210,26
1,2001,1,0,10210,10210,0
0,2002,2,0,10213,10213,0
0,2002,1,0,10213,10213,0
6,1999,0,0,10187,10213,26
0,2002,2,0,10240,10241,0
1,2001,1,0,10210,10241,30
3,1030,2,0,10210,10241,31
3,1030,2,0,10242,10243,1
0,2002,2,0,10243,10244,0
3,1030,2,0,10243,10245,1
0,2002,2,0,10247,10247,0
0,2002,1,0,10247,10247,0
6,1999,0,0,10216,10248,31
1,2001,2,0,10241,10248,7
1,2001,1,0,10248,10277,28
3,1030,2,0,10245,10277,32
3,1030,1,0,10277,10277,0
3,1030,1,0,10277,10277,0
0,2002,2,0,10277,10277,0
0,2002,1,0,10277,10277,0
6,1999,0,0,10251,10277,26
1,2001,2,0,10277,10277,0
1,2001,1,0,10277,10293,15
3,1030,1,0,10277,10320,43
0,2002,2,0,10325,10328,2
3,1030,1,0,10320,10328,7
0,2002,1,0,10328,10328,0
0,2002,1,0,10330,10330,0
3,1030,1,0,10328,10331,2
0,2002,1,0,10333,10333,0
3,1030,1,0,10331,10333,2
0,2002,1,0,10336,10336,0
3,1030,1,0,10333,10336,3
3,1030,1,0,10336,10340,3
0,2002,1,0,10338,10340,1
1,2001,1,0,10293,10343,50
1,2001,2,0,10343,10343,0
0,2002,1,0,10342,10344,1
6,1999,0,0,10298,10344,45
1,2001,1,0,10343,10364,20
3,1030,1,0,10340,10364,23
3,1030,1,0,10364,10364,0
3,1030,2,0,10364,10364,0
1,2001,1,0,10364,10367,2
3,1030,1,0,10364,10367,3
3,1030,1,0,10367,10367,0
3,1030,2,0,10367,10367,0
1,2001,1,0,10367,10370,2
3,1030,1,0,10367,10370,2
3,1030,1,0,10370,10370,0
3,1030,2,0,10370,10370,0
1,2001,1,0,10370,10373,2
3,1030,1,0,10370,10376,5
3,1030,1,0,10376,10376,0
3,1030,2,0,10376,10376,0
0,2002,2,0,10375,10376,1
1,2001,1,0,10373,10376,2
0,2002,1,0,10376,10376,0
6,1999,0,0,10346,10376,30
1,2001,2,0,10376,10381,4
1,2001,1,0,10381,10411,30
3,1030,1,0,10376,10412,35
3,1030,2,0,10412,10412,0
3,1030,1,0,10412,10412,0
0,2002,2,0,10412,10412,0
3,1030,2,0,10412,10413,1
1,2001,1,0,10412,10413,1
1,2001,2,0,10413,10414,0
0,2002,2,0,10416,10416,0
0,2002,1,0,10416,10416,0
6,1999,0,0,10384,10416,32
3,1030,1,0,10413,10452,39
1,2001,1,0,10414,10458,43
0,2002,2,0,10458,10459,0
0,2002,1,0,10459,10459,0
