thread,tag,sender,reciever,begin,end,lifeSpan
3,1030,1,2,4323,4333,9
1,2001,1,2,4332,4333,0
0,2002,1,2,4334,4339,5
3,1030,0,2,4333,4339,6
3,1030,0,2,4339,4340,0
1,2001,0,2,4333,4343,10
0,2002,0,2,4359,4359,0
6,1999,2,2,4297,4371,74
1,2001,0,2,4343,4418,74
3,1030,0,2,4340,4419,79
3,1030,0,2,4419,4419,0
1,2001,0,2,4419,4421,2
3,1030,1,2,4419,4422,2
3,1030,1,2,4422,4422,0
3,1030,0,2,4422,4422,0
3,1030,0,2,4422,4422,0
1,2001,0,2,4422,4425,2
3,1030,0,2,4422,4426,3
3,1030,1,2,4426,4426,0
3,1030,0,2,4426,4426,0
0,2002,1,2,4426,4426,0
3,1030,1,2,4426,4427,1
1,2001,0,2,4425,4430,4
0,2002,1,2,4429,4430,0
3,1030,1,2,4427,4431,3
3,1030,1,2,4431,4431,0
0,2002,1,2,4433,4433,0
3,1030,1,2,4431,4434,2
1,2001,1,2,4430,4447,17
0,2002,1,2,4438,4448,9
0,2002,0,2,4448,4448,0
6,1999,2,2,4403,4449,45
3,1030,0,2,4434,4490,55
3,1030,0,2,4490,4494,3
3,1030,0,2,4494,4496,2
3,1030,0,2,4496,4499,3
0,2002,1,2,4502,4502,0
3,1030,0,2,4499,4503,4
0,2002,0,2,4502,4504,1
6,1999,2,2,4473,4504,30
1,2001,0,2,4447,4504,56
1,2001,1,2,4504,4519,15
1,2001,0,2,4519,4579,59
3,1030,1,2,4504,4579,75
3,1030,0,2,4579,4580,0
3,1030,0,2,4580,4580,0
1,2001,0,2,4579,4582,2
3,1030,1,2,4580,4582,2
3,1030,0,2,4582,4582,0
3,1030,0,2,4582,4582,0
1,2001,0,2,4582,4584,2
3,1030,1,2,4582,4584,2
0,2002,1,2,4585,4585,0
3,1030,1,2,4585,4586,1
1,2001,1,2,4584,4587,2
0,2002,1,2,4590,4590,0
0,2002,0,2,4590,4590,0
6,1999,2,2,4560,4590,30
1,2001,1,2,4587,4618,31
3,1030,1,2,4586,4619,32
3,1030,0,2,4619,4619,0
3,1030,1,2,4619,4619,0
0,2002,1,2,4619,4619,0
1,2001,0,2,4619,4620,1
0,2002,0,2,4619,4621,1
6,1999,2,2,4594,4621,26
1,2001,1,2,4620,4634,13
0,2002,1,2,4662,4662,0
3,1030,1,2,4619,4663,43
1,2001,0,2,4634,4663,29
3,1030,1,2,4663,4663,0
3,1030,1,2,4664,4666,2
0,2002,1,2,4667,4667,0
0,2002,0,2,4667,4667,0
6,1999,2,2,4637,4667,29
1,2001,1,2,4663,4668,4
3,1030,1,2,4666,4717,51
0,2002,1,2,4717,4717,0
1,2001,0,2,4668,4718,50
0,2002,1,2,4721,4721,0
3,1030,1,2,4718,4721,3
1,2001,1,2,4718,4723,5
0,2002,1,2,4727,4728,0
0,2002,0,2,4728,4738,10
6,1999,2,2,4689,4738,49
3,1030,0,2,4721,4761,39
3,1030,0,2,4761,4764,2
1,2001,0,2,4723,4773,49
1,2001,1,2,4773,4774,0
3,1030,0,2,4764,4774,10
3,1030,1,2,4774,4774,0
3,1030,1,2,4774,4774,0
0,2002,1,2,4775,4775,0
3,1030,0,2,4774,4776,1
3,1030,0,2,4776,4776,0
0,2002,0,2,4775,4776,0
6,1999,2,2,4747,4776,28
3,1030,1,2,4776,4776,0
1,2001,0,2,4774,4776,1
1,2001,1,2,4776,4776,0
1,2001,0,2,4776,4818,41
0,2002,1,2,4818,4818,0
3,1030,1,2,4776,4818,42
3,1030,1,2,4818,4818,0
1,2001,1,2,4818,4819,1
0,2002,1,2,4820,4821,0
0,2002,0,2,4821,4821,0
6,1999,2,2,4789,4821,31
3,1030,0,2,4818,4843,24
3,1030,0,2,4843,4845,2
3,1030,0,2,4845,4847,2
1,2001,1,2,4819,4850,30
3,1030,1,2,4847,4851,3
3,1030,0,2,4851,4851,0
3,1030,1,2,4851,4851,0
0,2002,1,2,4853,4854,0
1,2001,1,2,4850,4854,3
0,2002,0,2,4854,4854,0
1,2001,0,2,4854,4854,0
6,1999,2,2,4827,4854,27
1,2001,0,2,4854,4888,34
3,1030,0,2,4851,4889,38
3,1030,0,2,4889,4889,0
3,1030,1,2,4889,4889,0
1,2001,1,2,4889,4890,0
0,2002,1,2,4890,4890,0
0,2002,0,2,4890,4890,0
6,1999,2,2,4865,4890,25
1,2001,0,2,4890,4891,1
0,2002,1,2,4931,4932,0
1,2001,1,2,4891,4932,40
0,2002,0,2,4932,4932,0
6,1999,2,2,4907,4932,25
1,2001,0,2,4932,4933,1
0,2002,1,2,4964,4964,0
0,2002,0,2,4964,4965,0
6,1999,2,2,4940,4965,25
1,2001,0,2,4933,4965,31
1,2001,1,2,4965,4969,3
0,2002,1,2,5003,5003,0
3,1030,1,2,4889,5005,115
1,2001,0,2,4969,5006,37
0,2002,1,2,5009,5009,0
3,1030,0,2,5005,5023,18
0,2002,0,2,5009,5024,14
6,1999,2,2,4982,5024,41
1,2001,1,2,5006,5043,37
0,2002,1,2,5074,5074,0
3,1030,1,2,5023,5075,51
1,2001,0,2,5043,5075,32
3,1030,1,2,5075,5076,0
0,2002,1,2,5078,5087,8
1,2001,1,2,5075,5090,15
0,2002,0,2,5087,5090,3
6,1999,2,2,5050,5090,40
3,1030,0,2,5076,5132,55
0,2002,1,2,5138,5138,0
3,1030,0,2,5132,5143,11
0,2002,0,2,5139,5143,4
6,1999,2,2,5113,5144,30
1,2001,0,2,5090,5149,58
1,2001,1,2,5149,5152,3
3,1030,0,2,5143,5194,50
3,1030,0,2,5194,5196,2
1,2001,0,2,5152,5211,58
1,2001,1,2,5211,5211,0
0,2002,1,2,5196,5211,15
0,2002,0,2,5211,5212,0
6,1999,2,2,5170,5213,42
1,2001,0,2,5211,5264,52
3,1030,1,2,5196,5265,68
3,1030,0,2,5265,5268,3
3,1030,0,2,5268,5275,7
1,2001,1,2,5265,5276,10
1,2001,0,2,5276,5279,2
3,1030,0,2,5276,5279,3
0,2002,1,2,5280,5280,0
3,1030,1,2,5279,5281,1
3,1030,1,2,5281,5281,0
1,2001,1,2,5279,5284,4
0,2002,0,2,5281,5291,10
6,1999,2,2,5246,5291,45
0,2002,1,2,5360,5361,0
1,2001,0,2,5284,5372,88
3,1030,0,2,5281,5372,91
3,1030,1,2,5372,5372,0
1,2001,1,2,5372,5373,1
0,2002,1,2,5375,5375,0
0,2002,0,2,5375,5375,0
6,1999,2,2,5340,5375,35
1,2001,0,2,5373,5403,30
3,1030,1,2,5372,5404,32
3,1030,1,2,5407,5407,0
0,2002,1,2,5407,5407,0
0,2002,0,2,5407,5423,16
6,1999,2,2,5382,5423,41
1,2001,1,2,5403,5426,22
0,2002,1,2,5476,5476,0
3,1030,1,2,5407,5477,70
0,2002,1,2,5480,5480,0
3,1030,1,2,5477,5481,3
1,2001,0,2,5426,5485,59
0,2002,1,2,5483,5485,2
3,1030,1,2,5481,5486,4
1,2001,1,2,5485,5486,1
0,2002,1,2,5489,5489,0
0,2002,0,2,5489,5489,0
6,1999,2,2,5453,5489,36
1,2001,0,2,5486,5537,50
3,1030,0,2,5486,5537,51
0,2002,1,2,5544,5544,0
3,1030,1,2,5537,5544,7
3,1030,1,2,5544,5545,0
3,1030,0,2,5545,5545,0
1,2001,0,2,5537,5550,12
1,2001,1,2,5550,5550,0
0,2002,1,2,5548,5550,2
0,2002,0,2,5550,5557,7
6,1999,2,2,5515,5557,41
3,1030,0,2,5545,5608,63
3,1030,0,2,5608,5611,3
3,1030,0,2,5611,5613,1
1,2001,0,2,5550,5628,78
3,1030,0,2,5613,5630,16
3,1030,0,2,5630,5630,0
1,2001,0,2,5629,5632,3
3,1030,1,2,5630,5632,2
1,2001,1,2,5632,5633,0
0,2002,1,2,5635,5635,0
0,2002,0,2,5635,5635,0
6,1999,2,2,5607,5635,27
1,2001,0,2,5633,5637,4
3,1030,1,2,5633,5637,4
3,1030,0,2,5637,5637,0
3,1030,0,2,5637,5637,0
3,1030,0,2,5637,5667,30
3,1030,0,2,5668,5670,2
3,1030,0,2,5670,5672,2
1,2001,0,2,5637,5672,35
3,1030,0,2,5672,5673,0
3,1030,0,2,5673,5673,0
3,1030,1,2,5673,5673,0
1,2001,0,2,5673,5676,3
1,2001,1,2,5677,5677,0
3,1030,1,2,5673,5677,3
3,1030,0,2,5677,5677,0
3,1030,0,2,5677,5677,0
0,2002,1,2,5676,5677,0
0,2002,0,2,5677,5677,0
6,1999,2,2,5655,5677,22
1,2001,0,2,5677,5684,7
0,2002,1,2,5716,5716,0
3,1030,1,2,5677,5717,39
1,2001,0,2,5684,5719,34
3,1030,1,2,5717,5719,2
0,2002,1,2,5719,5719,0
0,2002,0,2,5719,5719,0
6,1999,2,2,5695,5719,24
1,2001,1,2,5719,5720,1
0,2002,1,2,5760,5761,0
0,2002,0,2,5761,5761,0
6,1999,2,2,5737,5761,24
1,2001,1,2,5720,5763,42
1,2001,0,2,5763,5764,1
0,2002,1,2,5793,5793,0
0,2002,0,2,5793,5793,0
6,1999,2,2,5769,5793,23
1,2001,1,2,5764,5795,30
1,2001,0,2,5795,5796,1
0,2002,1,2,5828,5829,0
3,1030,1,2,5719,5829,110
1,2001,1,2,5796,5829,33
1,2001,0,2,5829,5840,10
0,2002,1,2,5832,5840,8
0,2002,0,2,5841,5841,0
6,1999,2,2,5805,5841,35
0,2002,1,2,5890,5890,0
3,1030,1,2,5829,5891,61
3,1030,0,2,5891,5892,1
0,2002,1,2,5893,5894,0
0,2002,0,2,5894,5894,0
3,1030,0,2,5892,5895,2
1,2001,1,2,5840,5898,57
0,2002,0,2,5898,5911,13
1,2001,0,2,5898,5911,13
6,1999,2,2,5864,5911,47
1,2001,1,2,5911,5967,56
3,1030,0,2,5895,5968,73
3,1030,1,2,5968,5968,0
3,1030,1,2,5968,5968,0
1,2001,1,2,5968,5971,2
0,2002,1,2,5972,5973,0
0,2002,0,2,5973,5973,0
6,1999,2,2,5944,5973,29
1,2001,0,2,5971,5983,12
1,2001,1,2,5983,6053,69
3,1030,0,2,5968,6054,85
3,1030,1,2,6054,6054,0
1,2001,0,2,6054,6054,0
3,1030,1,2,6054,6054,0
3,1030,1,2,6054,6054,0
3,1030,0,2,6054,6055,0
3,1030,0,2,6055,6055,0
1,2001,1,2,6054,6056,1
1,2001,0,2,6056,6075,19
0,2002,1,2,6057,6075,17
0,2002,0,2,6075,6075,0
6,1999,2,2,6033,6076,42
1,2001,0,2,6075,6106,31
0,2002,1,2,6107,6107,0
3,1030,1,2,6055,6110,54
1,2001,1,2,6106,6112,5
0,2002,1,2,6112,6113,0
0,2002,0,2,6127,6127,0
6,1999,2,2,6083,6128,44
1,2001,0,2,6127,6163,36
1,2001,1,2,6163,6164,0
0,2002,1,2,6163,6164,0
0,2002,0,2,6164,6164,0
6,1999,2,2,6138,6164,26
1,2001,0,2,6164,6195,31
3,1030,1,2,6110,6196,86
0,2002,1,2,6195,6196,0
3,1030,0,2,6196,6196,0
0,2002,0,2,6196,6196,0
6,1999,2,2,6172,6196,24
3,1030,0,2,6196,6196,0
1,2001,1,2,6196,6198,1
1,2001,0,2,6198,6199,1
0,2002,1,2,6232,6232,0
0,2002,0,2,6232,6232,0
6,1999,2,2,6208,6232,24
1,2001,1,2,6200,6234,34
1,2001,0,2,6234,6234,0
0,2002,1,2,6262,6262,0
0,2002,0,2,6262,6263,0
6,1999,2,2,6239,6263,24
1,2001,1,2,6234,6265,30
1,2001,0,2,6265,6265,0
0,2002,1,2,6293,6293,0
0,2002,0,2,6293,6293,0
6,1999,2,2,6269,6294,24
1,2001,1,2,6265,6295,30
1,2001,0,2,6295,6295,0
0,2002,1,2,6324,6324,0
0,2002,0,2,6324,6324,0
6,1999,2,2,6299,6324,24
1,2001,1,2,6295,6325,29
1,2001,0,2,6325,6326,0
0,2002,1,2,6354,6355,0
0,2002,0,2,6355,6355,0
6,1999,2,2,6330,6355,24
1,2001,1,2,6326,6356,30
1,2001,0,2,6356,6357,0
0,2002,1,2,6385,6386,0
0,2002,0,2,6386,6386,0
6,1999,2,2,6361,6386,24
1,2001,1,2,6357,6387,29
1,2001,0,2,6387,6387,0
0,2002,1,2,6416,6416,0
0,2002,0,2,6416,6416,0
6,1999,2,2,6392,6417,24
1,2001,1,2,6387,6418,30
1,2001,0,2,6418,6418,0
0,2002,1,2,6446,6447,0
0,2002,0,2,6447,6447,0
6,1999,2,2,6422,6447,24
1,2001,1,2,6418,6448,29
1,2001,0,2,6448,6449,0
0,2002,1,2,6477,6477,0
0,2002,0,2,6477,6478,0
6,1999,2,2,6453,6478,25
1,2001,1,2,6449,6479,29
1,2001,0,2,6479,6479,0
0,2002,1,2,6508,6508,0
0,2002,0,2,6508,6508,0
6,1999,2,2,6484,6508,24
1,2001,1,2,6479,6510,30
1,2001,0,2,6510,6510,0
1,2001,0,2,6510,6538,28
0,2002,1,2,6539,6539,0
0,2002,0,2,6539,6540,0
6,1999,2,2,6515,6540,25
1,2001,1,2,6538,6551,12
1,2001,0,2,6551,6578,27
3,1030,1,2,6196,6579,382
0,2002,1,2,6581,6581,0
0,2002,0,2,6581,6599,18
6,1999,2,2,6557,6600,42
1,2001,1,2,6579,6602,23
3,1030,0,2,6579,6631,52
0,2002,1,2,6632,6633,0
0,2002,0,2,6633,6633,0
3,1030,0,2,6631,6633,1
3,1030,0,2,6633,6634,0
1,2001,0,2,6602,6634,32
0,2002,0,2,6636,6636,0
1,2001,1,2,6634,6636,2
6,1999,2,2,6607,6643,35
0,2002,1,2,6688,6688,0
0,2002,0,2,6688,6688,0
3,1030,0,2,6634,6688,54
1,2001,1,2,6637,6689,52
1,2001,0,2,6689,6690,0
0,2002,0,2,6691,6697,5
6,1999,2,2,6661,6697,35
1,2001,0,2,6690,6730,39
1,2001,1,2,6730,6730,0
0,2002,1,2,6730,6731,0
0,2002,0,2,6731,6731,0
6,1999,2,2,6702,6731,28
1,2001,1,2,6730,6777,47
0,2002,1,2,6778,6778,0
0,2002,0,2,6778,6778,0
6,1999,2,2,6749,6778,28
1,2001,0,2,6777,6793,15
1,2001,0,2,6793,6826,33
3,1030,1,2,6688,6827,138
3,1030,0,2,6827,6827,0
1,2001,1,2,6827,6840,13
0,2002,1,2,6839,6840,0
3,1030,0,2,6827,6840,12
1,2001,0,2,6840,6842,1
0,2002,0,2,6840,6842,1
6,1999,2,2,6812,6842,29
1,2001,0,2,6842,6883,41
3,1030,0,2,6840,6884,43
3,1030,0,2,6884,6884,0
0,2002,1,2,6896,6896,0
1,2001,0,2,6884,6898,14
1,2001,1,2,6898,6903,5
3,1030,1,2,6884,6903,19
3,1030,1,2,6903,6911,7
0,2002,1,2,6913,6913,0
0,2002,0,2,6913,6914,0
6,1999,2,2,6863,6923,60
3,1030,0,2,6911,6953,41
0,2002,1,2,6954,6954,0
0,2002,0,2,6954,6954,0
6,1999,2,2,6927,6955,27
1,2001,0,2,6903,6955,51
1,2001,1,2,6955,6956,0
1,2001,0,2,6956,6975,19
3,1030,0,2,6953,6975,22
3,1030,1,2,6975,6975,0
3,1030,0,2,6975,6976,0
1,2001,0,2,6975,6978,2
3,1030,0,2,6976,6979,3
3,1030,1,2,6979,6979,0
3,1030,0,2,6979,6979,0
1,2001,0,2,6978,6981,2
3,1030,1,2,6979,6982,3
0,2002,1,2,6982,6983,0
0,2002,0,2,6983,6983,0
6,1999,2,2,6959,6983,23
1,2001,1,2,6981,6995,13
1,2001,0,2,6995,7039,44
0,2002,1,2,7029,7039,10
1,2001,1,2,7039,7040,0
3,1030,1,2,6982,7040,57
0,2002,1,2,7045,7045,0
0,2002,0,2,7045,7063,18
6,1999,2,2,7007,7063,56
1,2001,0,2,7040,7089,49
1,2001,1,2,7090,7090,0
3,1030,0,2,7040,7090,50
3,1030,0,2,7090,7090,0
3,1030,0,2,7090,7091,0
3,1030,1,2,7091,7092,1
3,1030,1,2,7092,7092,0
3,1030,1,2,7092,7092,0
1,2001,0,2,7090,7093,2
3,1030,1,2,7092,7093,1
1,2001,1,2,7093,7095,1
3,1030,0,2,7093,7095,2
3,1030,0,2,7095,7096,0
1,2001,0,2,7095,7097,2
0,2002,1,2,7113,7115,1
0,2002,0,2,7115,7115,0
6,1999,2,2,7066,7115,49
1,2001,0,2,7097,7150,52
0,2002,1,2,7151,7152,0
1,2001,1,2,7150,7152,1
0,2002,0,2,7152,7152,0
6,1999,2,2,7118,7163,45
1,2001,1,2,7152,7193,41
3,1030,0,2,7096,7194,98
3,1030,1,2,7194,7194,0
3,1030,1,2,7194,7194,0
1,2001,1,2,7193,7195,1
1,2001,0,2,7195,7196,0
3,1030,0,2,7194,7196,2
3,1030,1,2,7196,7196,0
3,1030,1,2,7196,7196,0
3,1030,1,2,7196,7197,0
0,2002,1,2,7197,7197,0
3,1030,0,2,7197,7197,0
0,2002,0,2,7197,7197,0
6,1999,2,2,7179,7197,17
1,2001,1,2,7196,7198,2
3,1030,0,2,7197,7198,1
1,2001,0,2,7198,7199,1
3,1030,1,2,7198,7228,29
0,2002,1,2,7228,7229,0
0,2002,1,2,7231,7231,0
3,1030,1,2,7228,7232,3
0,2002,1,2,7234,7234,0
3,1030,1,2,7232,7235,3
0,2002,1,2,7237,7238,0
3,1030,1,2,7235,7238,2
0,2002,1,2,7241,7241,0
3,1030,1,2,7238,7242,3
0,2002,1,2,7245,7245,0
0,2002,0,2,7245,7245,0
3,1030,0,2,7242,7246,3
3,1030,0,2,7246,7246,0
3,1030,0,2,7246,7248,1
0,2002,0,2,7248,7248,0
1,2001,0,2,7199,7249,49
1,2001,1,2,7249,7249,0
0,2002,0,2,7251,7251,0
6,1999,2,2,7213,7251,38
3,1030,0,2,7248,7275,26
1,2001,0,2,7249,7276,27
3,1030,1,2,7275,7277,2
0,2002,1,2,7280,7280,0
1,2001,1,2,7277,7280,3
3,1030,0,2,7277,7296,18
3,1030,0,2,7296,7296,0
0,2002,0,2,7280,7296,15
6,1999,2,2,7254,7298,43
1,2001,0,2,7280,7303,23
3,1030,0,2,7296,7332,36
3,1030,0,2,7332,7334,1
3,1030,0,2,7334,7336,2
1,2001,0,2,7303,7337,33
1,2001,1,2,7337,7343,6
3,1030,0,2,7337,7343,6
3,1030,1,2,7343,7343,0
3,1030,0,2,7343,7344,0
3,1030,0,2,7344,7344,0
3,1030,1,2,7344,7344,0
3,1030,1,2,7344,7344,0
1,2001,0,2,7344,7346,1
1,2001,1,2,7346,7347,0
0,2002,1,2,7348,7348,0
0,2002,0,2,7348,7350,2
6,1999,2,2,7309,7352,43
0,2002,1,2,7394,7394,0
0,2002,0,2,7394,7394,0
3,1030,0,2,7344,7396,51
1,2001,1,2,7347,7396,49
1,2001,0,2,7396,7398,2
0,2002,0,2,7398,7398,0
6,1999,2,2,7364,7399,34
1,2001,0,2,7398,7433,34
3,1030,1,2,7396,7434,38
0,2002,1,2,7437,7437,0
3,1030,1,2,7434,7438,3
0,2002,1,2,7439,7439,0
3,1030,1,2,7438,7440,2
0,2002,1,2,7442,7442,0
3,1030,0,2,7440,7455,15
0,2002,0,2,7442,7456,13
6,1999,2,2,7416,7456,39
3,1030,0,2,7455,7467,11
1,2001,0,2,7434,7479,45
1,2001,1,2,7479,7479,0
1,2001,0,2,7479,7515,35
3,1030,0,2,7467,7516,48
3,1030,0,2,7516,7516,0
3,1030,1,2,7516,7516,0
1,2001,0,2,7516,7517,1
3,1030,1,2,7516,7518,1
0,2002,1,2,7519,7539,19
1,2001,1,2,7517,7539,21
0,2002,0,2,7539,7540,1
6,1999,2,2,7496,7542,46
1,2001,0,2,7539,7575,36
3,1030,0,2,7518,7577,59
3,1030,0,2,7577,7577,0
3,1030,1,2,7577,7577,0
1,2001,0,2,7577,7579,2
1,2001,1,2,7580,7580,0
3,1030,1,2,7577,7580,3
3,1030,0,2,7580,7582,1
0,2002,1,2,7582,7582,0
3,1030,0,2,7582,7584,1
0,2002,0,2,7584,7584,0
1,2001,0,2,7580,7585,4
6,1999,2,2,7545,7585,40
0,2002,1,2,7606,7607,0
3,1030,1,2,7584,7607,22
0,2002,1,2,7610,7610,0
3,1030,0,2,7607,7612,5
1,2001,0,2,7585,7627,42
1,2001,1,2,7627,7627,0
3,1030,1,2,7613,7627,14
0,2002,1,2,7630,7630,0
0,2002,0,2,7630,7630,0
6,1999,2,2,7588,7640,52
1,2001,1,2,7627,7676,48
0,2002,1,2,7676,7676,0
0,2002,0,2,7676,7677,0
6,1999,2,2,7653,7677,23
1,2001,0,2,7676,7678,1
0,2002,1,2,7704,7704,0
0,2002,0,2,7704,7704,0
6,1999,2,2,7681,7704,23
1,2001,1,2,7678,7705,27
1,2001,0,2,7705,7706,1
0,2002,1,2,7732,7732,0
0,2002,0,2,7732,7733,0
6,1999,2,2,7709,7733,23
1,2001,1,2,7706,7734,27
1,2001,0,2,7734,7735,1
0,2002,1,2,7761,7761,0
0,2002,0,2,7761,7761,0
6,1999,2,2,7738,7761,23
