thread,tag,sender,reciever,begin,end,lifeSpan
1,2001,1,0,16160,16165,5
0,2002,1,0,16166,16166,0
3,1030,1,0,16160,16166,5
6,1999,0,0,15622,16166,544
3,1030,1,0,16166,16166,0
1,2001,1,0,16166,16176,10
1,2001,1,0,16176,16670,494
3,1030,1,0,16166,16670,504
3,1030,1,0,16670,16671,0
1,2001,1,0,16670,16677,6
3,1030,1,0,16671,16677,6
3,1030,1,0,16677,16678,0
1,2001,1,0,16677,16681,3
3,1030,1,0,16678,16681,3
3,1030,1,0,16681,16681,0
1,2001,1,0,16681,16690,9
0,2002,1,0,16692,16692,0
6,1999,0,0,16188,16692,504
1,2001,1,0,16690,17203,512
3,1030,1,0,16681,17204,522
3,1030,1,0,17204,17204,0
0,2002,1,0,17204,17204,0
6,1999,0,0,16702,17204,502
1,2001,1,0,17203,17225,21
3,1030,1,0,17204,17898,693
0,2002,1,0,17898,17898,0
0,2002,1,0,17907,17907,0
6,1999,0,0,17236,17908,671
1,2001,1,0,17225,17908,683
3,1030,1,0,17898,18415,517
0,2002,1,0,18415,18415,0
0,2002,1,0,18425,18425,0
3,1030,1,0,18415,18425,9
0,2002,1,0,18431,18431,0
3,1030,1,0,18425,18431,6
3,1030,1,0,18431,18441,9
0,2002,1,0,18441,18441,0
1,2001,1,0,17908,18444,535
0,2002,1,0,18450,18451,0
6,1999,0,0,17920,18451,531
1,2001,1,0,18444,18986,541
0,2002,1,0,18994,18994,0
6,1999,0,0,18460,18994,533
1,2001,1,0,18986,19503,516
3,1030,1,0,18441,19503,1061
3,1030,1,0,19503,19503,0
0,2002,1,0,19511,19511,0
6,1999,0,0,19004,19511,506
1,2001,1,0,19503,19512,9
0,2002,1,0,20030,20030,0
3,1030,1,0,19503,20030,527
1,2001,1,0,19512,20032,519
0,2002,1,0,20039,20039,0
6,1999,0,0,19522,20039,517
1,2001,1,0,20032,20548,516
3,1030,1,0,20030,20548,518
3,1030,1,0,20548,20548,0
1,2001,1,0,20548,20558,9
3,1030,1,0,20548,20558,9
3,1030,1,0,20558,20558,0
1,2001,1,0,20558,20568,10
0,2002,1,0,20569,20569,0
6,1999,0,0,20049,20569,520
1,2001,1,0,20568,21111,543
0,2002,1,0,21121,21121,0
6,1999,0,0,20579,21121,541
1,2001,1,0,21111,21646,534
3,1030,1,0,20558,21646,1088
3,1030,1,0,21646,21647,0
1,2001,1,0,21646,21656,9
3,1030,1,0,21647,21656,9
3,1030,1,0,21656,21656,0
1,2001,1,0,21656,21663,6
3,1030,1,0,21656,21663,6
3,1030,1,0,21663,21663,0
1,2001,1,0,21663,21672,9
0,2002,1,0,21680,21680,0
6,1999,0,0,21132,21680,548
0,2002,1,0,22204,22204,0
3,1030,1,0,21663,22204,540
0,2002,1,0,22210,22210,0
6,1999,0,0,21689,22211,521
1,2001,1,0,21672,22214,541
1,2001,1,0,22214,22774,560
3,1030,1,0,22204,22774,570
3,1030,1,0,22774,22775,0
1,2001,1,0,22774,22781,7
3,1030,1,0,22775,22782,7
3,1030,1,0,22782,22782,0
1,2001,1,0,22781,22787,5
3,1030,1,0,22782,22787,5
3,1030,1,0,22787,22787,0
1,2001,1,0,22787,22797,9
3,1030,1,0,22787,22797,9
3,1030,1,0,22797,22797,0
1,2001,1,0,22797,22804,6
3,1030,1,0,22797,22804,6
3,1030,1,0,22804,22804,0
1,2001,1,0,22804,22810,6
3,1030,1,0,22804,22811,6
3,1030,1,0,22811,22811,0
0,2002,1,0,22815,22816,0
6,1999,0,0,22231,22816,584
1,2001,1,0,22810,22817,6
3,1030,1,0,22811,23298,487
0,2002,1,0,23298,23298,0
3,1030,1,0,23298,23313,14
0,2002,1,0,23313,23337,24
0,2002,1,0,23354,23354,0
3,1030,1,0,23313,23354,41
1,2001,1,0,22817,23379,561
0,2002,1,0,23379,23379,0
6,1999,0,0,22826,23389,562
0,2002,1,0,23914,23914,0
3,1030,1,0,23354,23914,559
0,2002,1,0,23923,23924,0
3,1030,1,0,23914,23924,10
3,1030,1,0,23924,23933,9
0,2002,1,0,23933,23933,0
1,2001,1,0,23379,23934,554
0,2002,1,0,23939,23940,0
6,1999,0,0,23399,23940,540
1,2001,1,0,23934,24450,516
3,1030,1,0,23933,24451,517
3,1030,1,0,24451,24451,0
1,2001,1,0,24451,24457,6
0,2002,1,0,24457,24457,0
6,1999,0,0,23949,24457,508
0,2002,1,0,24992,24992,0
6,1999,0,0,24466,24993,526
1,2001,1,0,24457,24995,538
3,1030,1,0,24451,25520,1069
0,2002,1,0,25520,25520,0
1,2001,1,0,24995,25525,529
0,2002,1,0,25527,25527,0
6,1999,0,0,25004,25527,523
0,2002,1,0,26060,26060,0
6,1999,0,0,25546,26060,514
1,2001,1,0,25525,26061,535
1,2001,1,0,26061,26591,530
3,1030,1,0,25520,26591,1070
3,1030,1,0,26591,26591,0
0,2002,1,0,26592,26592,0
6,1999,0,0,26073,26592,519
1,2001,1,0,26591,26604,13
3,1030,1,0,26591,27142,550
0,2002,1,0,27142,27142,0
0,2002,1,0,27148,27149,0
3,1030,1,0,27142,27149,7
0,2002,1,0,27155,27156,0
3,1030,1,0,27149,27156,7
0,2002,1,0,27166,27166,0
3,1030,1,0,27156,27166,10
0,2002,1,0,27173,27174,0
3,1030,1,0,27166,27174,7
3,1030,1,0,27174,27184,10
0,2002,1,0,27184,27184,0
3,1030,1,0,27184,27191,7
0,2002,1,0,27191,27191,0
0,2002,1,0,27202,27202,0
3,1030,1,0,27192,27202,10
0,2002,1,0,27207,27208,0
3,1030,1,0,27202,27208,5
0,2002,1,0,27214,27215,0
6,1999,0,0,26615,27215,599
1,2001,1,0,26604,27215,610
1,2001,1,0,27215,27745,530
3,1030,1,0,27208,27745,537
3,1030,1,0,27745,27746,0
1,2001,1,0,27745,27756,11
3,1030,1,0,27746,27757,11
3,1030,1,0,27757,27757,0
1,2001,1,0,27757,27767,10
3,1030,1,0,27757,27768,10
3,1030,1,0,27768,27768,0
1,2001,1,0,27768,27775,7
3,1030,1,0,27768,27775,7
3,1030,1,0,27775,27775,0
1,2001,1,0,27775,27783,7
3,1030,1,0,27775,27783,7
3,1030,1,0,27783,27783,0
1,2001,1,0,27783,27791,7
3,1030,1,0,27783,27791,7
3,1030,1,0,27791,27791,0
1,2001,1,0,27791,27802,10
0,2002,1,0,27805,27806,0
6,1999,0,0,27226,27806,579
1,2001,1,0,27802,28335,533
3,1030,1,0,27791,28336,544
3,1030,1,0,28336,28336,0
1,2001,1,0,28335,28346,10
3,1030,1,0,28336,28346,10
3,1030,1,0,28346,28346,0
1,2001,1,0,28346,28356,10
3,1030,1,0,28346,28356,9
3,1030,1,0,28356,28356,0
1,2001,1,0,28356,28365,9
3,1030,1,0,28356,28366,9
3,1030,1,0,28366,28366,0
0,2002,1,0,28370,28370,0
6,1999,0,0,27816,28370,554
1,2001,1,0,28366,28372,6
3,1030,1,0,28366,28885,518
0,2002,1,0,28885,28885,0
3,1030,1,0,28885,28892,7
0,2002,1,0,28892,28892,0
3,1030,1,0,28892,28901,9
0,2002,1,0,28901,28902,0
3,1030,1,0,28901,28911,9
0,2002,1,0,28911,28911,0
3,1030,1,0,28911,28918,6
0,2002,1,0,28917,28918,0
3,1030,1,0,28918,28927,9
0,2002,1,0,28927,28927,0
3,1030,1,0,28927,28933,6
0,2002,1,0,28933,28933,0
3,1030,1,0,28933,28943,9
0,2002,1,0,28942,28943,0
3,1030,1,0,28943,28949,6
0,2002,1,0,28949,28949,0
3,1030,1,0,28949,28956,6
0,2002,1,0,28955,28956,0
3,1030,1,0,28956,28965,9
0,2002,1,0,28965,28965,0
0,2002,1,0,28974,28974,0
3,1030,1,0,28965,28974,9
1,2001,1,0,28372,28975,603
0,2002,1,0,28981,28981,0
6,1999,0,0,28383,28981,597
1,2001,1,0,28975,29484,508
3,1030,1,0,28975,29484,509
3,1030,1,0,29484,29484,0
1,2001,1,0,29484,29493,9
3,1030,1,0,29484,29493,9
3,1030,1,0,29493,29493,0
1,2001,1,0,29493,29499,6
3,1030,1,0,29493,29500,6
3,1030,1,0,29500,29500,0
1,2001,1,0,29499,29506,6
3,1030,1,0,29500,29506,6
3,1030,1,0,29506,29506,0
1,2001,1,0,29506,29512,6
3,1030,1,0,29506,29512,6
3,1030,1,0,29512,29512,0
1,2001,1,0,29512,29519,6
3,1030,1,0,29512,29519,6
3,1030,1,0,29519,29519,0
1,2001,1,0,29519,29528,9
0,2002,1,0,29530,29530,0
6,1999,0,0,28992,29530,537
1,2001,1,0,29528,30006,478
3,1030,1,0,29519,30006,487
3,1030,1,0,30006,30006,0
1,2001,1,0,30006,30013,7
3,1030,1,0,30006,30014,7
3,1030,1,0,30014,30014,0
1,2001,1,0,30013,30027,13
3,1030,1,0,30014,30027,13
3,1030,1,0,30027,30027,0
0,2002,1,0,30037,30037,0
6,1999,0,0,29539,30037,497
1,2001,1,0,30027,30041,13
3,1030,1,0,30027,30537,509
0,2002,1,0,30537,30537,0
3,1030,1,0,30537,30543,6
0,2002,1,0,30543,30543,0
3,1030,1,0,30543,30549,6
0,2002,1,0,30549,30549,0
3,1030,1,0,30549,30558,8
0,2002,1,0,30558,30558,0
1,2001,1,0,30041,30565,523
0,2002,1,0,30567,30567,0
6,1999,0,0,30051,30567,516
3,1030,1,0,30558,31094,535
0,2002,1,0,31094,31094,0
0,2002,1,0,31100,31100,0
6,1999,0,0,30577,31100,523
1,2001,1,0,30565,31107,542
1,2001,1,0,31107,31573,466
3,1030,1,0,31094,31573,479
3,1030,1,0,31574,31574,0
1,2001,1,0,31573,31582,8
3,1030,1,0,31574,31583,9
3,1030,1,0,31583,31583,0
1,2001,1,0,31583,31592,9
3,1030,1,0,31583,31592,9
3,1030,1,0,31592,31592,0
1,2001,1,0,31592,31598,5
3,1030,1,0,31592,31598,5
3,1030,1,0,31598,31598,0
1,2001,1,0,31598,31607,8
3,1030,1,0,31598,31607,8
3,1030,1,0,31607,31607,0
0,2002,1,0,31609,31609,0
6,1999,0,0,31124,31609,485
1,2001,1,0,31607,31613,6
0,2002,1,0,32098,32098,0
6,1999,0,0,31622,32098,475
1,2001,1,0,31613,32100,486
0,2002,1,0,32589,32589,0
6,1999,0,0,32115,32589,474
1,2001,1,0,32100,32591,491
1,2001,1,0,32591,33079,488
3,1030,1,0,31607,33080,1472
3,1030,1,0,33080,33080,0
1,2001,1,0,33079,33101,21
3,1030,1,0,33080,33101,21
3,1030,1,0,33101,33102,0
1,2001,1,0,33101,33114,12
3,1030,1,0,33102,33114,12
3,1030,1,0,33114,33114,0
1,2001,1,0,33114,33131,16
3,1030,1,0,33114,33131,16
3,1030,1,0,33131,33131,0
1,2001,1,0,33131,33142,10
3,1030,1,0,33131,33142,10
3,1030,1,0,33142,33142,0
1,2001,1,0,33142,33151,8
3,1030,1,0,33142,33151,8
3,1030,1,0,33151,33151,0
1,2001,1,0,33151,33160,9
3,1030,1,0,33151,33161,9
3,1030,1,0,33161,33161,0
1,2001,1,0,33161,33170,9
3,1030,1,0,33161,33170,9
3,1030,1,0,33170,33170,0
0,2002,1,0,33173,33173,0
6,1999,0,0,32605,33173,568
1,2001,1,0,33170,33183,13
3,1030,1,0,33170,33635,465
0,2002,1,0,33635,33636,0
3,1030,1,0,33635,33642,6
0,2002,1,0,33641,33642,0
3,1030,1,0,33642,33649,7
0,2002,1,0,33649,33649,0
3,1030,1,0,33649,33658,8
0,2002,1,0,33658,33658,0
0,2002,1,0,33666,33667,0
3,1030,1,0,33658,33667,8
3,1030,1,0,33667,33676,8
0,2002,1,0,33675,33676,0
0,2002,1,0,33684,33685,0
3,1030,1,0,33676,33685,8
3,1030,1,0,33685,33691,6
0,2002,1,0,33691,33691,0
3,1030,1,0,33691,33698,6
0,2002,1,0,33697,33698,0
0,2002,1,0,33704,33704,0
3,1030,1,0,33698,33704,6
3,1030,1,0,33704,33713,9
0,2002,1,0,33713,33713,0
0,2002,1,0,33722,33722,0
3,1030,1,0,33713,33722,8
3,1030,1,0,33722,33727,4
0,2002,1,0,33727,33727,0
3,1030,1,0,33727,33736,8
0,2002,1,0,33736,33736,0
3,1030,1,0,33736,33745,8
0,2002,1,0,33745,33745,0
3,1030,1,0,33745,33754,8
0,2002,1,0,33753,33754,0
0,2002,1,0,33762,33763,0
3,1030,1,0,33754,33763,9
3,1030,1,0,33763,33771,8
0,2002,1,0,33771,33771,0
3,1030,1,0,33771,33777,5
0,2002,1,0,33776,33777,0
0,2002,1,0,33782,33782,0
6,1999,0,0,33197,33783,585
1,2001,1,0,33183,33793,609
1,2001,1,0,33793,34325,531
3,1030,1,0,33777,34325,548
3,1030,1,0,34325,34325,0
1,2001,1,0,34325,34335,10
3,1030,1,0,34325,34335,10
3,1030,1,0,34335,34337,2
1,2001,1,0,34335,34341,5
0,2002,1,0,34344,34344,0
6,1999,0,0,33800,34344,543
1,2001,1,0,34341,34788,447
3,1030,1,0,34337,34788,450
3,1030,1,0,34788,34788,0
1,2001,1,0,34788,34801,13
3,1030,1,0,34788,34801,13
3,1030,1,0,34801,34802,0
1,2001,1,0,34801,34811,9
3,1030,1,0,34802,34811,9
3,1030,1,0,34811,34812,0
1,2001,1,0,34811,34818,6
3,1030,1,0,34812,34818,6
3,1030,1,0,34818,34819,0
1,2001,1,0,34818,34828,9
3,1030,1,0,34819,34828,9
3,1030,1,0,34828,34829,0
1,2001,1,0,34828,34838,9
3,1030,1,0,34829,34838,9
3,1030,1,0,34838,34838,0
1,2001,1,0,34838,34847,9
0,2002,1,0,34852,34852,0
6,1999,0,0,34351,34852,501
1,2001,1,0,34847,35391,543
3,1030,1,0,34838,35391,553
3,1030,1,0,35391,35391,0
1,2001,1,0,35391,35404,13
3,1030,1,0,35391,35404,13
3,1030,1,0,35404,35405,0
1,2001,1,0,35404,35411,7
3,1030,1,0,35405,35412,6
3,1030,1,0,35412,35412,0
1,2001,1,0,35412,35419,7
3,1030,1,0,35412,35419,7
3,1030,1,0,35419,35419,0
1,2001,1,0,35419,35424,5
3,1030,1,0,35419,35424,5
3,1030,1,0,35425,35425,0
1,2001,1,0,35424,35434,10
3,1030,1,0,35425,35435,10
3,1030,1,0,35435,35435,0
0,2002,1,0,35440,35440,0
6,1999,0,0,34859,35441,581
1,2001,1,0,35434,35441,6
3,1030,1,0,35435,35912,476
0,2002,1,0,35911,35912,0
0,2002,1,0,35926,35926,0
3,1030,1,0,35912,35926,14
3,1030,1,0,35926,35944,17
0,2002,1,0,35944,35944,0
0,2002,1,0,35955,35955,0
3,1030,1,0,35944,35956,11
1,2001,1,0,35441,35962,520
0,2002,1,0,35971,35971,0
6,1999,0,0,35447,35971,523
1,2001,1,0,35962,36521,558
3,1030,1,0,35956,36521,565
3,1030,1,0,36521,36521,0
