thread,tag,sender,reciever,begin,end,lifeSpan
3,1030,0,1,11611,11621,9
3,1030,0,1,11621,11626,5
0,2002,0,1,11626,11626,0
0,2002,0,1,11633,11633,0
3,1030,0,1,11626,11633,6
0,2002,0,1,11643,11643,0
6,1999,1,1,11097,11643,546
1,2001,0,1,11084,11647,563
3,1030,0,1,11633,12150,517
0,2002,0,1,12150,12150,0
3,1030,0,1,12150,12160,9
0,2002,0,1,12160,12160,0
3,1030,0,1,12160,12168,7
0,2002,0,1,12167,12168,0
3,1030,0,1,12168,12177,9
0,2002,0,1,12177,12177,0
3,1030,0,1,12177,12184,6
0,2002,0,1,12184,12184,0
0,2002,0,1,12193,12194,0
3,1030,0,1,12184,12194,9
0,2002,0,1,12200,12200,0
3,1030,0,1,12194,12200,6
0,2002,0,1,12207,12207,0
3,1030,0,1,12200,12207,7
3,1030,0,1,12207,12217,9
0,2002,0,1,12217,12217,0
0,2002,0,1,12227,12227,0
3,1030,0,1,12217,12227,10
3,1030,0,1,12227,12234,6
0,2002,0,1,12234,12234,0
0,2002,0,1,12243,12243,0
3,1030,0,1,12234,12243,9
1,2001,0,1,11647,12250,602
0,2002,0,1,12250,12250,0
6,1999,1,1,11656,12251,594
1,2001,0,1,12250,12756,506
3,1030,0,1,12243,12756,512
3,1030,0,1,12756,12756,0
1,2001,0,1,12756,12766,10
3,1030,0,1,12756,12767,10
3,1030,0,1,12767,12767,0
1,2001,0,1,12766,12776,9
3,1030,0,1,12767,12777,9
3,1030,0,1,12777,12777,0
1,2001,0,1,12776,12787,10
3,1030,0,1,12777,12787,10
3,1030,0,1,12787,12787,0
1,2001,0,1,12787,12794,7
3,1030,0,1,12787,12794,6
3,1030,0,1,12794,12794,0
0,2002,0,1,12800,12800,0
6,1999,1,1,12257,12800,542
1,2001,0,1,12794,12801,6
1,2001,0,1,12801,13327,526
3,1030,0,1,12794,13327,533
3,1030,0,1,13327,13328,0
1,2001,0,1,13327,13342,15
0,2002,0,1,13349,13349,0
6,1999,1,1,12812,13349,537
3,1030,0,1,13328,13876,548
0,2002,0,1,13876,13876,0
3,1030,0,1,13876,13886,9
0,2002,0,1,13886,13886,0
3,1030,0,1,13886,13892,6
0,2002,0,1,13892,13892,0
3,1030,0,1,13892,13898,6
0,2002,0,1,13898,13898,0
3,1030,0,1,13898,13904,5
0,2002,0,1,13903,13904,0
3,1030,0,1,13904,13910,6
0,2002,0,1,13910,13910,0
3,1030,0,1,13910,13916,6
0,2002,0,1,13916,13916,0
3,1030,0,1,13916,13926,9
0,2002,0,1,13925,13926,0
3,1030,0,1,13926,13935,9
0,2002,0,1,13935,13935,0
0,2002,0,1,13941,13941,0
6,1999,1,1,13359,13941,582
1,2001,0,1,13342,13945,603
1,2001,0,1,13945,14397,451
3,1030,0,1,13935,14397,462
3,1030,0,1,14397,14397,0
1,2001,0,1,14397,14403,6
3,1030,0,1,14397,14403,6
3,1030,0,1,14403,14404,0
1,2001,0,1,14403,14408,5
3,1030,0,1,14404,14409,5
3,1030,0,1,14409,14409,0
1,2001,0,1,14409,14415,6
3,1030,0,1,14409,14415,6
3,1030,0,1,14415,14415,0
1,2001,0,1,14415,14424,9
3,1030,0,1,14415,14425,9
3,1030,0,1,14425,14425,0
1,2001,0,1,14425,14431,6
3,1030,0,1,14425,14432,6
3,1030,0,1,14432,14432,0
1,2001,0,1,14432,14441,9
3,1030,0,1,14432,14441,9
3,1030,0,1,14441,14441,0
1,2001,0,1,14441,14448,6
3,1030,0,1,14442,14448,6
3,1030,0,1,14448,14448,0
1,2001,0,1,14448,14455,6
3,1030,0,1,14448,14455,6
3,1030,0,1,14455,14455,0
1,2001,0,1,14455,14462,6
3,1030,0,1,14455,14462,7
3,1030,0,1,14462,14462,0
1,2001,0,1,14462,14472,9
0,2002,0,1,14477,14477,0
6,1999,1,1,13956,14477,521
1,2001,0,1,14472,15004,531
3,1030,0,1,14462,15004,541
3,1030,0,1,15004,15004,0
0,2002,0,1,15008,15008,0
6,1999,1,1,14486,15008,521
1,2001,0,1,15004,15011,7
1,2001,0,1,15011,15556,545
3,1030,0,1,15004,15557,552
3,1030,0,1,15557,15557,0
1,2001,0,1,15557,15561,4
3,1030,0,1,15557,15561,4
3,1030,0,1,15561,15561,0
1,2001,0,1,15561,15567,6
3,1030,0,1,15561,15567,6
3,1030,0,1,15567,15568,0
1,2001,0,1,15567,15577,9
3,1030,0,1,15568,15577,9
3,1030,0,1,15577,15578,0
1,2001,0,1,15577,15584,6
3,1030,0,1,15578,15584,6
3,1030,0,1,15584,15584,0
1,2001,0,1,15584,15593,9
3,1030,0,1,15584,15594,9
3,1030,0,1,15594,15594,0
1,2001,0,1,15593,15599,5
3,1030,0,1,15594,15599,5
3,1030,0,1,15599,15599,0
0,2002,0,1,15605,15605,0
6,1999,1,1,15021,15605,584
1,2001,0,1,15599,15609,9
3,1030,0,1,15599,16137,537
0,2002,0,1,16136,16137,0
3,1030,0,1,16137,16147,10
0,2002,0,1,16146,16147,0
0,2002,0,1,16153,16153,0
3,1030,0,1,16147,16153,6
0,2002,0,1,16160,16160,0
3,1030,0,1,16153,16160,6
3,1030,0,1,16160,16166,5
1,2001,0,1,15609,16166,556
0,2002,0,1,16165,16166,0
0,2002,0,1,16176,16176,0
6,1999,1,1,15622,16176,554
3,1030,0,1,16166,16670,504
0,2002,0,1,16670,16670,0
0,2002,0,1,16677,16677,0
3,1030,0,1,16670,16677,6
0,2002,0,1,16681,16681,0
3,1030,0,1,16677,16681,3
0,2002,0,1,16690,16691,0
6,1999,1,1,16188,16691,502
1,2001,0,1,16166,16692,526
3,1030,0,1,16681,17203,522
0,2002,0,1,17203,17204,0
1,2001,0,1,16692,17204,512
0,2002,0,1,17225,17225,0
6,1999,1,1,16702,17225,523
1,2001,0,1,17204,17898,693
3,1030,0,1,17204,17898,694
3,1030,0,1,17898,17898,0
1,2001,0,1,17898,17907,9
0,2002,0,1,17908,17908,0
6,1999,1,1,17236,17908,672
1,2001,0,1,17907,18415,507
3,1030,0,1,17898,18415,517
3,1030,0,1,18415,18416,0
1,2001,0,1,18415,18425,9
3,1030,0,1,18416,18425,9
3,1030,0,1,18425,18425,0
1,2001,0,1,18425,18431,6
3,1030,0,1,18425,18432,6
3,1030,0,1,18432,18432,0
1,2001,0,1,18431,18441,9
3,1030,0,1,18432,18441,9
3,1030,0,1,18441,18441,0
0,2002,0,1,18444,18444,0
6,1999,1,1,17920,18444,524
1,2001,0,1,18441,18450,9
0,2002,0,1,18986,18986,0
6,1999,1,1,18460,18986,525
1,2001,0,1,18450,18994,543
3,1030,0,1,18441,19503,1061
0,2002,0,1,19503,19503,0
1,2001,0,1,18994,19511,517
0,2002,0,1,19512,19512,0
6,1999,1,1,19004,19513,508
1,2001,0,1,19511,20030,518
3,1030,0,1,19503,20030,527
3,1030,0,1,20030,20030,0
0,2002,0,1,20032,20032,0
6,1999,1,1,19522,20032,510
1,2001,0,1,20030,20039,9
3,1030,0,1,20030,20548,517
0,2002,0,1,20548,20548,0
3,1030,0,1,20548,20558,9
0,2002,0,1,20558,20558,0
0,2002,0,1,20568,20568,0
6,1999,1,1,20049,20568,519
1,2001,0,1,20039,20569,529
0,2002,0,1,21111,21111,0
6,1999,1,1,20579,21111,532
1,2001,0,1,20569,21121,551
0,2002,0,1,21646,21646,0
3,1030,0,1,20558,21646,1088
3,1030,0,1,21646,21656,9
0,2002,0,1,21656,21656,0
3,1030,0,1,21656,21663,6
0,2002,0,1,21663,21663,0
0,2002,0,1,21672,21673,0
6,1999,1,1,21132,21673,541
1,2001,0,1,21121,21680,559
1,2001,0,1,21680,22204,523
3,1030,0,1,21663,22204,541
3,1030,0,1,22204,22204,0
1,2001,0,1,22204,22210,6
0,2002,0,1,22214,22214,0
6,1999,1,1,21689,22214,525
3,1030,0,1,22204,22774,570
0,2002,0,1,22774,22774,0
0,2002,0,1,22781,22781,0
3,1030,0,1,22774,22782,7
3,1030,0,1,22782,22787,5
0,2002,0,1,22787,22787,0
3,1030,0,1,22787,22797,9
0,2002,0,1,22797,22797,0
0,2002,0,1,22804,22804,0
3,1030,0,1,22797,22804,6
3,1030,0,1,22804,22810,6
0,2002,0,1,22810,22811,0
1,2001,0,1,22210,22815,605
0,2002,0,1,22817,22817,0
6,1999,1,1,22231,22817,586
1,2001,0,1,22815,23298,482
3,1030,0,1,22811,23298,487
3,1030,0,1,23298,23302,3
1,2001,0,1,23298,23313,14
3,1030,0,1,23302,23313,11
3,1030,0,1,23313,23338,24
1,2001,0,1,23313,23354,40
3,1030,0,1,23338,23354,16
3,1030,0,1,23354,23369,15
1,2001,0,1,23354,23379,25
0,2002,0,1,23369,23379,9
6,1999,1,1,22826,23379,552
1,2001,0,1,23379,23914,534
3,1030,0,1,23369,23914,544
3,1030,0,1,23914,23914,0
1,2001,0,1,23914,23924,9
3,1030,0,1,23914,23924,9
3,1030,0,1,23924,23924,0
1,2001,0,1,23924,23933,9
3,1030,0,1,23924,23933,9
3,1030,0,1,23933,23934,0
0,2002,0,1,23934,23934,0
6,1999,1,1,23399,23934,534
1,2001,0,1,23933,23940,6
0,2002,0,1,24450,24451,0
3,1030,0,1,23934,24451,517
0,2002,0,1,24457,24457,0
6,1999,1,1,23949,24457,507
1,2001,0,1,23940,24457,517
1,2001,0,1,24457,24992,535
0,2002,0,1,24995,24996,0
6,1999,1,1,24466,24996,530
1,2001,0,1,24992,25520,527
3,1030,0,1,24451,25520,1069
3,1030,0,1,25520,25520,0
0,2002,0,1,25525,25525,0
6,1999,1,1,25004,25525,521
1,2001,0,1,25520,25527,6
1,2001,0,1,25527,26060,533
0,2002,0,1,26061,26061,0
6,1999,1,1,25546,26061,514
3,1030,0,1,25520,26591,1070
0,2002,0,1,26591,26591,0
1,2001,0,1,26060,26592,531
0,2002,0,1,26604,26605,0
6,1999,1,1,26073,26605,531
1,2001,0,1,26592,27142,549
3,1030,0,1,26591,27142,550
3,1030,0,1,27142,27142,0
1,2001,0,1,27142,27149,6
3,1030,0,1,27142,27149,6
3,1030,0,1,27149,27149,0
1,2001,0,1,27149,27155,6
3,1030,0,1,27149,27156,6
3,1030,0,1,27156,27156,0
1,2001,0,1,27156,27166,10
3,1030,0,1,27156,27166,10
3,1030,0,1,27166,27166,0
1,2001,0,1,27166,27173,7
3,1030,0,1,27166,27174,7
3,1030,0,1,27174,27174,0
1,2001,0,1,27174,27184,10
3,1030,0,1,27174,27184,10
3,1030,0,1,27184,27184,0
1,2001,0,1,27184,27191,7
3,1030,0,1,27184,27192,7
3,1030,0,1,27192,27192,0
1,2001,0,1,27191,27202,10
3,1030,0,1,27192,27202,10
3,1030,0,1,27202,27202,0
1,2001,0,1,27202,27207,5
3,1030,0,1,27202,27208,5
3,1030,0,1,27208,27208,0
1,2001,0,1,27208,27214,6
0,2002,0,1,27215,27215,0
6,1999,1,1,26615,27215,600
0,2002,0,1,27745,27745,0
3,1030,0,1,27208,27745,537
0,2002,0,1,27756,27756,0
3,1030,0,1,27745,27757,11
0,2002,0,1,27767,27767,0
3,1030,0,1,27757,27768,10
0,2002,0,1,27775,27775,0
3,1030,0,1,27768,27775,7
0,2002,0,1,27783,27783,0
3,1030,0,1,27775,27783,8
0,2002,0,1,27790,27791,0
3,1030,0,1,27783,27791,7
0,2002,0,1,27802,27802,0
6,1999,1,1,27226,27802,575
1,2001,0,1,27214,27805,590
0,2002,0,1,28335,28336,0
3,1030,0,1,27791,28336,544
3,1030,0,1,28336,28346,10
0,2002,0,1,28345,28346,0
3,1030,0,1,28346,28356,10
0,2002,0,1,28356,28356,0
0,2002,0,1,28365,28366,0
3,1030,0,1,28356,28366,9
1,2001,0,1,27805,28370,564
0,2002,0,1,28372,28372,0
6,1999,1,1,27816,28372,556
1,2001,0,1,28370,28885,514
3,1030,0,1,28366,28885,519
3,1030,0,1,28885,28885,0
1,2001,0,1,28885,28892,7
3,1030,0,1,28885,28892,7
3,1030,0,1,28892,28892,0
1,2001,0,1,28892,28901,9
3,1030,0,1,28892,28901,8
3,1030,0,1,28901,28902,0
1,2001,0,1,28901,28911,9
3,1030,0,1,28902,28911,9
3,1030,0,1,28911,28911,0
1,2001,0,1,28911,28917,6
3,1030,0,1,28911,28918,6
3,1030,0,1,28918,28918,0
1,2001,0,1,28918,28927,9
3,1030,0,1,28918,28927,8
3,1030,0,1,28927,28927,0
1,2001,0,1,28927,28933,6
3,1030,0,1,28927,28933,6
3,1030,0,1,28933,28933,0
1,2001,0,1,28933,28942,9
3,1030,0,1,28933,28943,9
3,1030,0,1,28943,28943,0
1,2001,0,1,28942,28949,6
3,1030,0,1,28943,28949,6
3,1030,0,1,28949,28949,0
1,2001,0,1,28949,28955,6
3,1030,0,1,28949,28956,6
3,1030,0,1,28956,28956,0
1,2001,0,1,28956,28965,9
3,1030,0,1,28956,28965,9
3,1030,0,1,28965,28965,0
1,2001,0,1,28965,28974,9
3,1030,0,1,28965,28975,9
3,1030,0,1,28975,28975,0
0,2002,0,1,28975,28976,0
6,1999,1,1,28383,28976,592
1,2001,0,1,28974,28981,6
3,1030,0,1,28975,29484,509
0,2002,0,1,29484,29484,0
0,2002,0,1,29493,29493,0
3,1030,0,1,29484,29493,9
0,2002,0,1,29499,29499,0
3,1030,0,1,29493,29499,6
3,1030,0,1,29500,29506,6
0,2002,0,1,29506,29506,0
3,1030,0,1,29506,29512,6
0,2002,0,1,29512,29512,0
0,2002,0,1,29519,29519,0
3,1030,0,1,29512,29519,6
0,2002,0,1,29528,29528,0
6,1999,1,1,28992,29528,535
1,2001,0,1,28981,29530,549
3,1030,0,1,29519,30006,487
0,2002,0,1,30006,30006,0
3,1030,0,1,30006,30013,7
0,2002,0,1,30013,30014,0
0,2002,0,1,30027,30027,0
3,1030,0,1,30013,30027,13
1,2001,0,1,29530,30037,507
0,2002,0,1,30041,30041,0
6,1999,1,1,29539,30041,501
1,2001,0,1,30037,30537,500
3,1030,0,1,30027,30537,510
3,1030,0,1,30537,30537,0
1,2001,0,1,30537,30543,5
3,1030,0,1,30537,30543,6
3,1030,0,1,30543,30543,0
1,2001,0,1,30543,30549,6
3,1030,0,1,30543,30549,5
3,1030,0,1,30549,30550,0
1,2001,0,1,30549,30558,8
3,1030,0,1,30550,30558,8
3,1030,0,1,30558,30558,0
0,2002,0,1,30564,30565,0
6,1999,1,1,30051,30565,514
1,2001,0,1,30558,30567,9
1,2001,0,1,30567,31094,526
3,1030,0,1,30558,31094,535
3,1030,0,1,31094,31094,0
1,2001,0,1,31094,31100,6
0,2002,0,1,31107,31107,0
6,1999,1,1,30577,31107,529
0,2002,0,1,31573,31573,0
3,1030,0,1,31094,31573,479
0,2002,0,1,31582,31583,0
3,1030,0,1,31573,31583,9
3,1030,0,1,31583,31592,9
0,2002,0,1,31592,31592,0
3,1030,0,1,31592,31598,6
0,2002,0,1,31598,31598,0
0,2002,0,1,31607,31607,0
3,1030,0,1,31598,31607,9
1,2001,0,1,31100,31609,508
0,2002,0,1,31613,31613,0
6,1999,1,1,31124,31613,489
1,2001,0,1,31609,32098,489
0,2002,0,1,32099,32100,0
6,1999,1,1,31622,32100,477
1,2001,0,1,32098,32589,491
0,2002,0,1,32591,32591,0
6,1999,1,1,32115,32591,475
3,1030,0,1,31607,33080,1472
0,2002,0,1,33079,33080,0
0,2002,0,1,33101,33101,0
3,1030,0,1,33080,33101,21
3,1030,0,1,33101,33114,12
0,2002,0,1,33114,33114,0
0,2002,0,1,33131,33131,0
3,1030,0,1,33114,33131,16
0,2002,0,1,33142,33142,0
3,1030,0,1,33131,33142,11
0,2002,0,1,33150,33151,0
3,1030,0,1,33142,33151,8
0,2002,0,1,33160,33161,0
3,1030,0,1,33151,33161,9
0,2002,0,1,33170,33170,0
3,1030,0,1,33161,33170,9
1,2001,0,1,32589,33173,584
0,2002,0,1,33183,33183,0
6,1999,1,1,32605,33183,578
1,2001,0,1,33173,33635,462
3,1030,0,1,33170,33636,465
3,1030,0,1,33636,33636,0
1,2001,0,1,33635,33641,6
3,1030,0,1,33636,33642,5
3,1030,0,1,33642,33642,0
1,2001,0,1,33642,33649,7
3,1030,0,1,33642,33649,7
3,1030,0,1,33649,33650,0
1,2001,0,1,33649,33658,8
3,1030,0,1,33650,33658,8
3,1030,0,1,33658,33658,0
1,2001,0,1,33658,33667,8
3,1030,0,1,33658,33667,8
3,1030,0,1,33667,33667,0
1,2001,0,1,33667,33675,8
3,1030,0,1,33667,33676,8
3,1030,0,1,33676,33676,0
1,2001,0,1,33676,33685,8
3,1030,0,1,33676,33685,8
3,1030,0,1,33685,33685,0
1,2001,0,1,33685,33691,6
3,1030,0,1,33685,33691,6
3,1030,0,1,33691,33691,0
1,2001,0,1,33691,33697,6
3,1030,0,1,33691,33698,6
3,1030,0,1,33698,33698,0
1,2001,0,1,33698,33704,6
3,1030,0,1,33698,33704,6
3,1030,0,1,33704,33704,0
1,2001,0,1,33704,33713,9
3,1030,0,1,33704,33713,8
3,1030,0,1,33713,33714,0
1,2001,0,1,33713,33722,8
3,1030,0,1,33714,33722,8
3,1030,0,1,33722,33722,0
1,2001,0,1,33722,33727,4
3,1030,0,1,33723,33727,4
3,1030,0,1,33727,33727,0
1,2001,0,1,33727,33736,8
3,1030,0,1,33727,33736,8
3,1030,0,1,33736,33736,0
1,2001,0,1,33736,33745,8
3,1030,0,1,33736,33745,8
3,1030,0,1,33745,33745,0
1,2001,0,1,33745,33754,8
3,1030,0,1,33745,33754,8
3,1030,0,1,33754,33754,0
1,2001,0,1,33754,33762,8
3,1030,0,1,33754,33763,8
3,1030,0,1,33763,33763,0
1,2001,0,1,33763,33771,8
3,1030,0,1,33763,33771,8
3,1030,0,1,33771,33772,0
1,2001,0,1,33771,33776,5
3,1030,0,1,33772,33777,4
3,1030,0,1,33777,33777,0
1,2001,0,1,33777,33782,5
0,2002,0,1,33793,33793,0
6,1999,1,1,33197,33793,596
3,1030,0,1,33777,34325,547
0,2002,0,1,34324,34325,0
3,1030,0,1,34325,34335,10
0,2002,0,1,34335,34335,0
0,2002,0,1,34341,34341,0
6,1999,1,1,33800,34341,540
1,2001,0,1,33782,34344,561
0,2002,0,1,34788,34788,0
3,1030,0,1,34335,34788,453
3,1030,0,1,34788,34801,13
0,2002,0,1,34801,34801,0
0,2002,0,1,34811,34811,0
3,1030,0,1,34801,34811,9
3,1030,0,1,34811,34818,6
0,2002,0,1,34818,34818,0
0,2002,0,1,34828,34828,0
3,1030,0,1,34818,34828,9
3,1030,0,1,34828,34838,9
0,2002,0,1,34838,34838,0
0,2002,0,1,34847,34847,0
6,1999,1,1,34351,34847,496
1,2001,0,1,34344,34852,507
0,2002,0,1,35391,35391,0
3,1030,0,1,34838,35391,553
3,1030,0,1,35391,35404,13
0,2002,0,1,35404,35404,0
3,1030,0,1,35404,35412,7
0,2002,0,1,35411,35412,0
0,2002,0,1,35418,35419,0
3,1030,0,1,35412,35419,7
0,2002,0,1,35424,35424,0
3,1030,0,1,35419,35424,5
3,1030,0,1,35424,35435,10
0,2002,0,1,35434,35435,0
1,2001,0,1,34852,35440,588
0,2002,0,1,35441,35441,0
6,1999,1,1,34859,35441,581
1,2001,0,1,35440,35911,471
3,1030,0,1,35435,35912,477
3,1030,0,1,35912,35912,0
1,2001,0,1,35911,35926,14
3,1030,0,1,35912,35926,13
3,1030,0,1,35926,35926,0
1,2001,0,1,35926,35944,17
3,1030,0,1,35926,35944,17
3,1030,0,1,35944,35944,0
1,2001,0,1,35944,35955,11
3,1030,0,1,35944,35956,11
3,1030,0,1,35956,35956,0
0,2002,0,1,35962,35962,0
6,1999,1,1,35447,35962,514
1,2001,0,1,35955,35971,15
0,2002,0,1,36521,36521,0
3,1030,0,1,35956,36521,564
