thread,tag,sender,reciever,begin,end,lifeSpan
1,2002,2,1,3694,3694,0
0,2001,2,1,3694,3694,0
0,2001,2,0,3695,3695,0
0,1999,2,2,3695,3695,0
6,1996,2,2,3698,3698,0
3,1030,2,0,3719,3719,0
1,2002,2,0,3719,3719,0
1,1030,2,0,3720,3720,0
1,1030,2,1,3720,3720,0
1,2002,2,1,3722,3722,0
1,2002,2,0,3722,3722,0
0,2001,2,1,3722,3722,0
0,2001,2,0,3722,3722,0
0,1999,2,2,3722,3722,0
6,1996,2,2,3725,3725,0
1,2002,2,0,3748,3748,0
3,1030,2,1,3749,3749,0
0,2001,2,1,3749,3749,0
3,1030,2,1,3750,3750,0
3,1030,2,1,3751,3751,0
0,2001,2,1,3753,3753,0
0,2001,2,0,3753,3753,0
0,1999,2,2,3753,3753,0
1,2002,2,1,3761,3761,0
6,1996,2,2,3775,3775,0
3,1030,2,0,3790,3790,0
3,1030,2,0,3792,3792,0
1,2002,2,0,3798,3798,0
1,1030,2,0,3798,3798,0
1,1030,2,1,3798,3798,0
0,2001,2,1,3798,3798,0
0,2001,2,0,3801,3801,0
0,1999,2,2,3801,3801,0
1,2002,2,0,3803,3803,0
1,2002,2,1,3814,3814,0
6,1996,2,2,3837,3837,0
0,2001,2,1,3859,3859,0
3,1030,2,1,3860,3860,0
0,2001,2,1,3862,3862,0
3,1030,2,0,3865,3865,0
0,2001,2,0,3865,3865,0
3,1030,2,0,3866,3866,0
3,1030,2,0,3867,3868,0
0,2001,2,0,3868,3868,0
0,1999,2,2,3868,3868,0
1,2002,2,1,3871,3871,0
1,2002,2,0,3872,3872,0
6,1996,2,2,3891,3891,0
1,2002,2,0,3914,3914,0
1,1030,2,0,3915,3915,0
1,1030,2,1,3915,3915,0
3,1030,2,0,3914,3915,0
0,2001,2,1,3916,3916,0
1,2002,2,0,3927,3927,0
1,2002,2,1,3927,3927,0
0,2001,2,0,3927,3928,0
0,1999,2,2,3928,3928,0
6,1996,2,2,3956,3956,0
1,2002,2,0,3980,3980,0
0,2001,2,1,3982,3982,0
1,2002,2,1,4003,4003,0
0,2001,2,0,4003,4003,0
0,1999,2,2,4004,4004,0
6,1996,2,2,4011,4011,0
1,2002,2,0,4034,4034,0
0,2001,2,1,4036,4036,0
0,2001,2,0,4036,4036,0
0,1999,2,2,4037,4037,0
1,2002,2,1,4037,4037,0
6,1996,2,2,4041,4041,0
1,2002,2,0,4065,4065,0
1,2002,2,1,4067,4067,0
0,2001,2,1,4067,4067,0
0,2001,2,0,4068,4068,0
0,1999,2,2,4068,4068,0
6,1996,2,2,4073,4073,0
1,2002,2,0,4096,4096,0
1,1030,2,0,4097,4097,0
1,1030,2,1,4097,4097,0
0,2001,2,1,4097,4097,0
0,2001,2,0,4098,4098,0
0,1999,2,2,4098,4098,0
1,2002,2,1,4103,4103,0
1,2002,2,0,4103,4103,0
6,1996,2,2,4124,4124,0
0,2001,2,1,4148,4148,0
0,2001,2,0,4148,4148,0
0,1999,2,2,4148,4148,0
1,2002,2,0,4150,4150,0
1,2002,2,1,4150,4150,0
6,1996,2,2,4154,4154,0
0,2001,2,1,4177,4178,0
0,2001,2,0,4178,4178,0
0,1999,2,2,4178,4178,0
1,2002,2,0,4180,4180,0
1,2002,2,1,4180,4180,0
6,1996,2,2,4183,4183,0
0,2001,2,1,4207,4207,0
0,2001,2,0,4207,4207,0
0,1999,2,2,4208,4208,0
1,2002,2,0,4210,4210,0
1,2002,2,1,4210,4210,0
6,1996,2,2,4213,4213,0
0,2001,2,1,4237,4237,0
0,2001,2,0,4237,4237,0
0,1999,2,2,4237,4237,0
1,2002,2,0,4239,4239,0
1,2002,2,1,4239,4239,0
6,1996,2,2,4242,4242,0
0,2001,2,1,4266,4266,0
3,1030,2,1,4278,4278,0
1,2002,2,0,4278,4278,0
1,2002,2,1,4278,4278,0
0,2001,2,1,4283,4283,0
0,2001,2,0,4284,4284,0
0,1999,2,2,4287,4287,0
6,1996,2,2,4297,4297,0
3,1030,2,0,4323,4323,0
1,2002,2,0,4332,4332,0
1,1030,2,0,4332,4332,0
1,1030,2,1,4332,4332,0
1,2002,2,1,4333,4333,0
0,2001,2,1,4334,4334,0
1,2002,2,0,4343,4343,0
0,2001,2,0,4343,4359,15
0,1999,2,2,4359,4359,0
6,1996,2,2,4403,4403,0
1,2002,2,0,4418,4418,0
1,1030,2,0,4418,4419,0
1,1030,2,1,4419,4419,0
1,2002,2,0,4421,4421,0
1,1030,2,0,4422,4422,0
1,1030,2,1,4422,4422,0
1,2002,2,0,4425,4425,0
1,1030,2,0,4425,4425,0
1,1030,2,1,4425,4425,0
0,2001,2,1,4426,4426,0
3,1030,2,1,4427,4427,0
0,2001,2,1,4429,4429,0
1,2002,2,0,4430,4430,0
3,1030,2,1,4431,4431,0
3,1030,2,1,4431,4431,0
0,2001,2,1,4433,4433,0
3,1030,2,1,4434,4434,0
0,2001,2,1,4438,4438,0
1,2002,2,1,4447,4447,0
0,2001,2,0,4448,4448,0
0,1999,2,2,4448,4448,0
6,1996,2,2,4473,4473,0
3,1030,2,0,4490,4490,0
3,1030,2,0,4494,4494,0
3,1030,2,0,4496,4496,0
3,1030,2,0,4499,4499,0
0,2001,2,1,4502,4502,0
0,2001,2,0,4502,4502,0
3,1030,2,0,4504,4504,0
0,1999,2,2,4504,4504,0
1,2002,2,0,4504,4504,0
1,2002,2,1,4519,4519,0
6,1996,2,2,4560,4560,0
1,2002,2,0,4579,4579,0
1,1030,2,0,4579,4579,0
1,1030,2,1,4579,4579,0
1,2002,2,0,4582,4582,0
1,1030,2,0,4582,4582,0
1,1030,2,1,4582,4582,0
1,2002,2,0,4584,4584,0
3,1030,2,1,4584,4585,0
0,2001,2,1,4585,4585,0
3,1030,2,1,4586,4586,0
1,2002,2,1,4587,4587,0
0,2001,2,1,4590,4590,0
0,2001,2,0,4590,4590,0
0,1999,2,2,4590,4590,0
6,1996,2,2,4594,4594,0
1,2002,2,1,4618,4618,0
1,1030,2,0,4619,4619,0
1,1030,2,1,4619,4619,0
0,2001,2,1,4619,4619,0
0,2001,2,0,4619,4619,0
1,2002,2,0,4620,4620,0
0,1999,2,2,4621,4621,0
1,2002,2,1,4634,4634,0
6,1996,2,2,4637,4637,0
0,2001,2,1,4662,4662,0
1,2002,2,0,4663,4663,0
3,1030,2,1,4663,4663,0
3,1030,2,1,4663,4664,0
3,1030,2,1,4666,4666,0
0,2001,2,1,4667,4667,0
0,2001,2,0,4667,4667,0
0,1999,2,2,4667,4667,0
1,2002,2,1,4668,4668,0
6,1996,2,2,4689,4689,0
0,2001,2,1,4717,4717,0
3,1030,2,1,4717,4718,0
1,2002,2,0,4718,4718,0
0,2001,2,1,4721,4721,0
3,1030,2,1,4721,4721,0
1,2002,2,1,4723,4723,0
0,2001,2,1,4727,4727,0
0,2001,2,0,4728,4728,0
0,1999,2,2,4738,4738,0
6,1996,2,2,4747,4747,0
3,1030,2,0,4761,4761,0
3,1030,2,0,4764,4764,0
1,2002,2,0,4773,4773,0
1,1030,2,0,4773,4773,0
1,1030,2,1,4773,4773,0
1,2002,2,1,4774,4774,0
1,1030,2,0,4774,4774,0
1,1030,2,1,4774,4774,0
0,2001,2,1,4775,4775,0
0,2001,2,0,4775,4775,0
0,1999,2,2,4776,4776,0
1,2002,2,0,4776,4776,0
1,2002,2,1,4776,4776,0
6,1996,2,2,4789,4789,0
0,2001,2,1,4818,4818,0
1,2002,2,0,4818,4818,0
3,1030,2,1,4818,4818,0
3,1030,2,1,4818,4818,0
1,2002,2,1,4819,4819,0
0,2001,2,1,4820,4820,0
0,2001,2,0,4821,4821,0
0,1999,2,2,4821,4821,0
6,1996,2,2,4827,4827,0
3,1030,2,0,4843,4843,0
3,1030,2,0,4845,4845,0
3,1030,2,0,4847,4847,0
1,2002,2,1,4850,4850,0
1,1030,2,0,4850,4850,0
1,1030,2,1,4850,4850,0
0,2001,2,1,4853,4853,0
0,2001,2,0,4854,4854,0
1,2002,2,1,4854,4854,0
0,1999,2,2,4854,4854,0
1,2002,2,0,4854,4854,0
6,1996,2,2,4865,4865,0
1,2002,2,0,4888,4888,0
1,1030,2,0,4889,4889,0
1,1030,2,1,4889,4889,0
0,2001,2,1,4890,4890,0
1,2002,2,1,4890,4890,0
0,2001,2,0,4890,4890,0
0,1999,2,2,4890,4890,0
1,2002,2,0,4891,4891,0
6,1996,2,2,4907,4907,0
0,2001,2,1,4931,4931,0
0,2001,2,0,4932,4932,0
1,2002,2,1,4932,4932,0
0,1999,2,2,4932,4932,0
1,2002,2,0,4933,4933,0
6,1996,2,2,4940,4940,0
0,2001,2,1,4964,4964,0
0,2001,2,0,4964,4964,0
0,1999,2,2,4965,4965,0
1,2002,2,0,4965,4965,0
1,2002,2,1,4969,4969,0
6,1996,2,2,4982,4982,0
0,2001,2,1,5003,5003,0
3,1030,2,1,5005,5005,0
1,2002,2,0,5006,5006,0
0,2001,2,1,5009,5009,0
0,2001,2,0,5009,5009,0
3,1030,2,0,5023,5023,0
0,1999,2,2,5024,5024,0
1,2002,2,1,5043,5043,0
6,1996,2,2,5050,5050,0
0,2001,2,1,5074,5074,0
1,2002,2,0,5075,5075,0
3,1030,2,1,5075,5075,0
3,1030,2,1,5076,5076,0
0,2001,2,1,5078,5078,0
0,2001,2,0,5087,5087,0
1,2002,2,1,5090,5090,0
0,1999,2,2,5090,5090,0
6,1996,2,2,5113,5113,0
3,1030,2,0,5132,5132,0
0,2001,2,1,5138,5138,0
0,2001,2,0,5139,5139,0
0,1999,2,2,5143,5143,0
3,1030,2,0,5143,5143,0
1,2002,2,0,5149,5149,0
1,2002,2,1,5152,5152,0
6,1996,2,2,5170,5170,0
3,1030,2,0,5194,5194,0
0,2001,2,1,5196,5196,0
3,1030,2,0,5196,5196,0
1,2002,2,0,5211,5211,0
1,2002,2,1,5211,5211,0
0,2001,2,0,5211,5211,0
0,1999,2,2,5212,5212,0
6,1996,2,2,5246,5246,0
1,2002,2,0,5264,5264,0
1,1030,2,0,5265,5265,0
1,1030,2,1,5265,5265,0
1,2002,2,1,5276,5276,0
1,1030,2,0,5276,5276,0
1,1030,2,1,5276,5276,0
1,2002,2,0,5279,5279,0
0,2001,2,1,5280,5280,0
0,2001,2,0,5280,5281,0
1,2002,2,1,5284,5284,0
0,1999,2,2,5291,5291,0
6,1996,2,2,5340,5340,0
0,2001,2,1,5360,5360,0
1,2002,2,0,5372,5372,0
3,1030,2,0,5372,5372,0
3,1030,2,1,5372,5372,0
1,2002,2,1,5373,5373,0
0,2001,2,1,5375,5375,0
0,2001,2,0,5375,5375,0
0,1999,2,2,5375,5375,0
6,1996,2,2,5382,5382,0
1,2002,2,0,5403,5403,0
3,1030,2,1,5404,5407,2
3,1030,2,1,5407,5407,0
0,2001,2,1,5407,5407,0
0,2001,2,0,5407,5407,0
0,1999,2,2,5423,5423,0
1,2002,2,1,5426,5426,0
6,1996,2,2,5453,5453,0
0,2001,2,1,5476,5476,0
3,1030,2,1,5477,5477,0
0,2001,2,1,5480,5480,0
3,1030,2,1,5481,5481,0
0,2001,2,1,5483,5483,0
1,2002,2,0,5485,5485,0
3,1030,2,1,5486,5486,0
1,2002,2,1,5486,5486,0
0,2001,2,1,5489,5489,0
0,2001,2,0,5489,5489,0
0,1999,2,2,5489,5489,0
6,1996,2,2,5515,5515,0
1,2002,2,0,5537,5537,0
1,1030,2,0,5537,5537,0
1,1030,2,1,5537,5537,0
0,2001,2,1,5544,5544,0
3,1030,2,1,5545,5545,0
0,2001,2,1,5548,5548,0
1,2002,2,0,5550,5550,0
1,2002,2,1,5550,5550,0
0,2001,2,0,5550,5550,0
0,1999,2,2,5557,5557,0
6,1996,2,2,5607,5607,0
3,1030,2,0,5608,5608,0
3,1030,2,0,5611,5611,0
3,1030,2,0,5613,5613,0
1,2002,2,0,5628,5628,0
1,1030,2,0,5629,5629,0
1,1030,2,1,5629,5629,0
1,2002,2,0,5632,5632,0
1,1030,2,0,5632,5632,0
1,1030,2,1,5632,5632,0
1,2002,2,1,5633,5633,0
0,2001,2,1,5635,5635,0
0,2001,2,0,5635,5635,0
0,1999,2,2,5635,5635,0
1,2002,2,0,5637,5637,0
6,1996,2,2,5655,5655,0
3,1030,2,0,5667,5668,0
3,1030,2,0,5670,5670,0
3,1030,2,0,5672,5672,0
1,2002,2,0,5672,5672,0
1,1030,2,0,5673,5673,0
1,1030,2,1,5673,5673,0
1,2002,2,0,5676,5676,0
0,2001,2,1,5676,5676,0
1,1030,2,0,5677,5677,0
1,1030,2,1,5677,5677,0
1,2002,2,1,5677,5677,0
0,2001,2,0,5677,5677,0
0,1999,2,2,5677,5677,0
1,2002,2,0,5684,5684,0
6,1996,2,2,5695,5695,0
0,2001,2,1,5716,5716,0
3,1030,2,1,5717,5717,0
1,2002,2,0,5719,5719,0
3,1030,2,1,5719,5719,0
0,2001,2,1,5719,5719,0
0,2001,2,0,5719,5719,0
0,1999,2,2,5719,5719,0
1,2002,2,1,5720,5720,0
6,1996,2,2,5737,5737,0
0,2001,2,1,5760,5760,0
0,2001,2,0,5761,5761,0
0,1999,2,2,5761,5761,0
1,2002,2,1,5763,5763,0
1,2002,2,0,5764,5764,0
6,1996,2,2,5769,5769,0
0,2001,2,1,5793,5793,0
0,2001,2,0,5793,5793,0
0,1999,2,2,5793,5793,0
1,2002,2,1,5795,5795,0
1,2002,2,0,5796,5796,0
6,1996,2,2,5805,5805,0
0,2001,2,1,5828,5828,0
3,1030,2,1,5829,5829,0
1,2002,2,1,5829,5829,0
0,2001,2,1,5832,5832,0
1,2002,2,0,5840,5840,0
0,2001,2,0,5840,5841,0
0,1999,2,2,5841,5841,0
6,1996,2,2,5864,5864,0
0,2001,2,1,5890,5890,0
3,1030,2,1,5891,5891,0
3,1030,2,0,5892,5892,0
0,2001,2,1,5893,5893,0
0,2001,2,0,5894,5894,0
3,1030,2,0,5895,5895,0
0,2001,2,0,5898,5898,0
1,2002,2,1,5898,5898,0
0,1999,2,2,5911,5911,0
1,2002,2,0,5911,5911,0
6,1996,2,2,5944,5944,0
1,2002,2,1,5967,5967,0
1,1030,2,0,5968,5968,0
1,1030,2,1,5968,5968,0
1,2002,2,1,5971,5971,0
0,2001,2,1,5972,5972,0
0,2001,2,0,5973,5973,0
0,1999,2,2,5973,5973,0
1,2002,2,0,5983,5983,0
6,1996,2,2,6033,6033,0
1,2002,2,1,6053,6053,0
1,1030,2,0,6053,6053,0
1,1030,2,1,6053,6054,0
1,2002,2,0,6054,6054,0
1,1030,2,0,6054,6054,0
1,1030,2,1,6054,6054,0
1,2002,2,1,6056,6056,0
0,2001,2,1,6057,6057,0
1,2002,2,0,6075,6075,0
0,2001,2,0,6075,6075,0
0,1999,2,2,6075,6076,0
6,1996,2,2,6083,6083,0
1,2002,2,0,6106,6106,0
0,2001,2,1,6107,6107,0
3,1030,2,1,6110,6110,0
0,2001,2,1,6112,6112,0
1,2002,2,1,6127,6127,0
0,2001,2,0,6127,6127,0
0,1999,2,2,6127,6128,0
6,1996,2,2,6138,6138,0
0,2001,2,1,6163,6163,0
1,2002,2,0,6163,6163,0
1,2002,2,1,6164,6164,0
0,2001,2,0,6164,6164,0
0,1999,2,2,6164,6164,0
6,1996,2,2,6172,6172,0
1,2002,2,0,6195,6195,0
0,2001,2,1,6195,6195,0
1,1030,2,0,6196,6196,0
1,1030,2,1,6196,6196,0
0,2001,2,0,6196,6196,0
0,1999,2,2,6196,6196,0
1,2002,2,1,6198,6198,0
1,2002,2,0,6199,6200,0
6,1996,2,2,6208,6208,0
0,2001,2,1,6232,6232,0
0,2001,2,0,6232,6232,0
0,1999,2,2,6232,6232,0
1,2002,2,1,6234,6234,0
1,2002,2,0,6234,6234,0
6,1996,2,2,6239,6239,0
0,2001,2,1,6262,6262,0
0,2001,2,0,6262,6262,0
0,1999,2,2,6263,6263,0
1,2002,2,1,6265,6265,0
1,2002,2,0,6265,6265,0
6,1996,2,2,6269,6269,0
0,2001,2,1,6293,6293,0
0,2001,2,0,6293,6293,0
0,1999,2,2,6293,6293,0
1,2002,2,1,6295,6295,0
1,2002,2,0,6295,6295,0
6,1996,2,2,6299,6299,0
0,2001,2,1,6324,6324,0
0,2001,2,0,6324,6324,0
0,1999,2,2,6324,6324,0
1,2002,2,1,6325,6325,0
1,2002,2,0,6326,6326,0
6,1996,2,2,6330,6330,0
0,2001,2,1,6354,6354,0
0,2001,2,0,6355,6355,0
0,1999,2,2,6355,6355,0
1,2002,2,1,6356,6356,0
1,2002,2,0,6357,6357,0
6,1996,2,2,6361,6361,0
0,2001,2,1,6385,6385,0
0,2001,2,0,6386,6386,0
0,1999,2,2,6386,6386,0
1,2002,2,1,6387,6387,0
1,2002,2,0,6387,6387,0
6,1996,2,2,6392,6392,0
0,2001,2,1,6416,6416,0
0,2001,2,0,6416,6416,0
0,1999,2,2,6416,6416,0
1,2002,2,1,6418,6418,0
1,2002,2,0,6418,6418,0
6,1996,2,2,6422,6422,0
0,2001,2,1,6446,6446,0
0,2001,2,0,6447,6447,0
0,1999,2,2,6447,6447,0
1,2002,2,1,6448,6448,0
1,2002,2,0,6449,6449,0
6,1996,2,2,6453,6453,0
0,2001,2,1,6477,6477,0
0,2001,2,0,6477,6477,0
0,1999,2,2,6478,6478,0
1,2002,2,1,6479,6479,0
1,2002,2,0,6479,6479,0
6,1996,2,2,6484,6484,0
0,2001,2,1,6508,6508,0
0,2001,2,0,6508,6508,0
0,1999,2,2,6508,6508,0
1,2002,2,1,6510,6510,0
1,2002,2,0,6510,6510,0
6,1996,2,2,6515,6515,0
1,2002,2,0,6538,6538,0
0,2001,2,1,6539,6539,0
0,2001,2,0,6539,6539,0
0,1999,2,2,6540,6540,0
1,2002,2,1,6551,6551,0
6,1996,2,2,6557,6557,0
1,2002,2,0,6579,6579,0
3,1030,2,1,6579,6579,0
0,2001,2,1,6581,6581,0
0,2001,2,0,6581,6581,0
0,1999,2,2,6599,6599,0
1,2002,2,1,6602,6602,0
6,1996,2,2,6607,6607,0
3,1030,2,0,6631,6631,0
0,2001,2,1,6632,6632,0
0,2001,2,0,6633,6633,0
3,1030,2,0,6633,6633,0
3,1030,2,0,6634,6634,0
1,2002,2,0,6634,6634,0
0,2001,2,0,6636,6636,0
0,1999,2,2,6636,6636,0
1,2002,2,1,6636,6637,0
6,1996,2,2,6661,6661,0
0,2001,2,1,6688,6688,0
0,2001,2,0,6688,6688,0
3,1030,2,0,6688,6688,0
1,2002,2,1,6689,6689,0
1,2002,2,0,6690,6690,0
0,2001,2,0,6691,6691,0
0,1999,2,2,6697,6697,0
6,1996,2,2,6702,6702,0
1,2002,2,0,6730,6730,0
1,2002,2,1,6730,6730,0
0,2001,2,1,6730,6730,0
0,2001,2,0,6731,6731,0
0,1999,2,2,6731,6731,0
6,1996,2,2,6749,6749,0
1,2002,2,1,6777,6777,0
0,2001,2,1,6778,6778,0
0,2001,2,0,6778,6778,0
0,1999,2,2,6778,6778,0
1,2002,2,0,6793,6793,0
6,1996,2,2,6812,6812,0
1,2002,2,0,6827,6827,0
1,1030,2,0,6827,6827,0
1,1030,2,1,6827,6827,0
0,2001,2,1,6839,6839,0
1,2002,2,1,6840,6840,0
0,2001,2,0,6840,6840,0
1,2002,2,0,6842,6842,0
0,1999,2,2,6842,6842,0
6,1996,2,2,6863,6863,0
1,2002,2,0,6883,6883,0
1,1030,2,0,6884,6884,0
1,1030,2,1,6884,6884,0
0,2001,2,1,6896,6896,0
1,2002,2,0,6898,6898,0
1,2002,2,1,6903,6903,0
3,1030,2,1,6911,6911,0
0,2001,2,1,6913,6913,0
0,2001,2,0,6913,6913,0
0,1999,2,2,6914,6914,0
6,1996,2,2,6927,6927,0
3,1030,2,0,6953,6953,0
0,2001,2,1,6954,6954,0
0,2001,2,0,6954,6954,0
0,1999,2,2,6954,6954,0
1,2002,2,0,6955,6955,0
1,2002,2,1,6956,6956,0
6,1996,2,2,6959,6959,0
1,2002,2,0,6975,6975,0
1,1030,2,0,6975,6975,0
1,1030,2,1,6975,6975,0
1,2002,2,0,6978,6978,0
1,1030,2,0,6978,6978,0
1,1030,2,1,6978,6978,0
1,2002,2,0,6981,6981,0
3,1030,2,1,6982,6982,0
0,2001,2,1,6982,6982,0
0,2001,2,0,6983,6983,0
0,1999,2,2,6983,6983,0
1,2002,2,1,6995,6995,0
6,1996,2,2,7007,7007,0
0,2001,2,1,7029,7029,0
1,2002,2,0,7039,7039,0
1,2002,2,1,7040,7040,0
3,1030,2,1,7040,7040,0
0,2001,2,1,7045,7045,0
0,2001,2,0,7045,7045,0
0,1999,2,2,7063,7063,0
6,1996,2,2,7066,7066,0
1,2002,2,0,7089,7089,0
1,1030,2,0,7090,7090,0
1,1030,2,1,7090,7090,0
1,2002,2,1,7090,7090,0
1,1030,2,0,7090,7090,0
1,1030,2,1,7090,7090,0
1,2002,2,0,7093,7093,0
1,1030,2,0,7093,7093,0
1,1030,2,1,7093,7093,0
1,2002,2,1,7095,7095,0
1,2002,2,0,7097,7097,0
0,2001,2,1,7113,7113,0
0,2001,2,0,7115,7115,0
0,1999,2,2,7115,7115,0
6,1996,2,2,7118,7118,0
1,2002,2,0,7150,7150,0
0,2001,2,1,7151,7151,0
0,2001,2,0,7152,7152,0
1,2002,2,1,7152,7152,0
0,1999,2,2,7152,7152,0
6,1996,2,2,7179,7179,0
1,2002,2,1,7193,7193,0
1,1030,2,0,7193,7193,0
1,1030,2,1,7193,7193,0
1,2002,2,1,7195,7195,0
1,1030,2,0,7195,7195,0
1,1030,2,1,7195,7195,0
1,2002,2,0,7196,7196,0
1,1030,2,0,7196,7196,0
1,1030,2,1,7196,7196,0
0,2001,2,1,7196,7197,0
0,2001,2,0,7197,7197,0
0,1999,2,2,7197,7197,0
1,2002,2,1,7198,7198,0
1,2002,2,0,7199,7199,0
6,1996,2,2,7213,7213,0
0,2001,2,1,7228,7228,0
3,1030,2,1,7228,7228,0
0,2001,2,1,7231,7231,0
3,1030,2,1,7232,7232,0
0,2001,2,1,7234,7234,0
3,1030,2,1,7235,7235,0
0,2001,2,1,7237,7237,0
3,1030,2,1,7238,7238,0
0,2001,2,1,7241,7241,0
3,1030,2,1,7242,7242,0
0,2001,2,1,7245,7245,0
0,2001,2,0,7245,7245,0
3,1030,2,0,7246,7246,0
3,1030,2,0,7246,7246,0
0,2001,2,0,7248,7248,0
3,1030,2,0,7248,7248,0
1,2002,2,0,7249,7249,0
1,2002,2,1,7249,7249,0
0,2001,2,0,7251,7251,0
0,1999,2,2,7251,7251,0
6,1996,2,2,7254,7254,0
3,1030,2,0,7275,7275,0
1,2002,2,0,7276,7276,0
1,1030,2,0,7277,7277,0
1,1030,2,1,7277,7277,0
0,2001,2,1,7280,7280,0
0,2001,2,0,7280,7280,0
1,2002,2,1,7280,7280,0
0,1999,2,2,7296,7296,0
1,2002,2,0,7303,7303,0
6,1996,2,2,7309,7309,0
3,1030,2,0,7332,7332,0
3,1030,2,0,7334,7334,0
3,1030,2,0,7336,7337,0
1,2002,2,0,7337,7337,0
1,1030,2,0,7337,7337,0
1,1030,2,1,7337,7337,0
1,2002,2,1,7343,7343,0
1,1030,2,0,7344,7344,0
1,1030,2,1,7344,7344,0
1,2002,2,0,7346,7346,0
1,2002,2,1,7347,7347,0
0,2001,2,1,7348,7348,0
0,2001,2,0,7348,7348,0
0,1999,2,2,7350,7350,0
6,1996,2,2,7364,7364,0
0,2001,2,1,7394,7394,0
0,2001,2,0,7394,7394,0
3,1030,2,0,7396,7396,0
1,2002,2,1,7396,7396,0
0,2001,2,0,7398,7398,0
1,2002,2,0,7398,7398,0
0,1999,2,2,7398,7398,0
6,1996,2,2,7416,7416,0
1,2002,2,0,7433,7433,0
1,1030,2,0,7434,7434,0
1,1030,2,1,7434,7434,0
0,2001,2,1,7437,7437,0
3,1030,2,1,7438,7438,0
0,2001,2,1,7439,7439,0
3,1030,2,1,7440,7440,0
0,2001,2,1,7442,7442,0
0,2001,2,0,7442,7442,0
0,1999,2,2,7456,7456,0
1,2002,2,0,7479,7479,0
1,2002,2,1,7479,7479,0
6,1996,2,2,7496,7496,0
1,2002,2,0,7515,7515,0
1,1030,2,0,7516,7516,0
1,1030,2,1,7516,7516,0
1,2002,2,0,7517,7517,0
3,1030,2,1,7518,7518,0
0,2001,2,1,7519,7519,0
