thread,tag,sender,reciever,begin,end,lifeSpan
1,2002,0,1,3384,3384,0
1,2002,0,2,3391,3391,0
6,1996,0,0,3394,3394,0
3,1030,0,1,3415,3415,0
1,2002,0,1,3415,3415,0
1,1030,0,1,3415,3415,0
1,1030,0,2,3415,3415,0
1,2002,0,2,3418,3418,0
1,2002,0,1,3418,3418,0
0,2001,0,2,3419,3419,0
0,2001,0,1,3419,3419,0
0,1999,0,0,3419,3419,0
6,1996,0,0,3430,3430,0
1,2002,0,2,3452,3452,0
1,2002,0,1,3453,3453,0
0,2001,0,2,3454,3454,0
0,2001,0,1,3454,3454,0
0,1999,0,0,3454,3454,0
6,1996,0,0,3457,3457,0
1,2002,0,2,3479,3479,0
1,2002,0,1,3481,3481,0
0,2001,0,2,3482,3482,0
0,2001,0,1,3482,3482,0
0,1999,0,0,3482,3482,0
6,1996,0,0,3486,3486,0
1,2002,0,1,3510,3510,0
0,2001,0,2,3510,3510,0
1,2002,0,2,3524,3524,0
0,2001,0,1,3524,3524,0
0,1999,0,0,3524,3524,0
6,1996,0,0,3535,3535,0
1,2002,0,2,3557,3557,0
1,2002,0,1,3558,3558,0
0,2001,0,2,3559,3559,0
0,2001,0,1,3560,3560,0
0,1999,0,0,3560,3560,0
6,1996,0,0,3563,3563,0
3,1030,0,1,3586,3586,0
0,2001,0,2,3587,3587,0
0,2001,0,1,3588,3588,0
3,1030,0,1,3588,3588,0
3,1030,0,1,3589,3589,0
0,2001,0,1,3590,3590,0
3,1030,0,1,3590,3590,0
1,2002,0,2,3591,3591,0
0,2001,0,1,3593,3593,0
0,1999,0,0,3593,3593,0
1,2002,0,1,3595,3595,0
6,1996,0,0,3599,3599,0
1,2002,0,1,3622,3622,0
1,1030,0,1,3622,3622,0
1,1030,0,2,3622,3622,0
1,2002,0,2,3624,3624,0
1,2002,0,1,3625,3625,0
0,2001,0,2,3626,3626,0
0,2001,0,1,3626,3626,0
0,1999,0,0,3626,3626,0
6,1996,0,0,3638,3638,0
1,2002,0,1,3660,3660,0
1,1030,0,1,3660,3660,0
1,1030,0,2,3660,3660,0
0,2001,0,2,3663,3663,0
0,2001,0,1,3663,3663,0
0,1999,0,0,3663,3663,0
1,2002,0,1,3664,3664,0
1,2002,0,2,3664,3664,0
6,1996,0,0,3669,3669,0
0,2001,0,2,3693,3693,0
0,2001,0,1,3693,3693,0
0,1999,0,0,3693,3693,0
1,2002,0,1,3694,3694,0
1,2002,0,2,3695,3695,0
6,1996,0,0,3698,3698,0
1,2002,0,1,3718,3718,0
1,1030,0,1,3718,3718,0
1,1030,0,2,3718,3718,0
0,2001,0,2,3719,3719,0
3,1030,0,2,3720,3720,0
1,2002,0,1,3722,3722,0
0,2001,0,2,3722,3722,0
0,2001,0,1,3722,3722,0
0,1999,0,0,3722,3722,0
1,2002,0,2,3722,3722,0
6,1996,0,0,3725,3725,0
0,2001,0,2,3748,3748,0
0,2001,0,1,3748,3748,0
3,1030,0,1,3749,3749,0
3,1030,0,1,3750,3750,0
0,2001,0,1,3751,3751,0
3,1030,0,1,3751,3751,0
1,2002,0,2,3753,3753,0
0,2001,0,1,3754,3754,0
0,1999,0,0,3754,3754,0
1,2002,0,1,3758,3758,0
6,1996,0,0,3775,3775,0
1,2002,0,1,3789,3789,0
1,1030,0,1,3789,3789,0
1,1030,0,2,3789,3789,0
1,2002,0,1,3792,3792,0
1,1030,0,1,3792,3792,0
1,1030,0,2,3792,3792,0
0,2001,0,2,3798,3798,0
3,1030,0,2,3800,3800,0
1,2002,0,2,3801,3801,0
0,2001,0,2,3803,3803,0
0,2001,0,1,3804,3804,0
1,2002,0,1,3810,3810,0
0,1999,0,0,3814,3814,0
6,1996,0,0,3837,3837,0
3,1030,0,1,3860,3860,0
1,2002,0,1,3865,3865,0
1,1030,0,1,3865,3865,0
1,1030,0,2,3865,3865,0
1,2002,0,2,3865,3865,0
1,1030,0,1,3866,3866,0
1,1030,0,2,3866,3866,0
1,2002,0,1,3867,3867,0
1,1030,0,1,3867,3867,0
1,1030,0,2,3867,3867,0
1,2002,0,2,3868,3868,0
1,2002,0,1,3871,3871,0
0,2001,0,2,3872,3872,0
0,2001,0,1,3872,3872,0
0,1999,0,0,3872,3872,0
6,1996,0,0,3891,3891,0
1,2002,0,1,3914,3914,0
1,1030,0,1,3914,3914,0
1,1030,0,2,3914,3914,0
0,2001,0,2,3914,3914,0
3,1030,0,2,3915,3915,0
0,2001,0,2,3918,3918,0
1,2002,0,1,3919,3919,0
0,2001,0,1,3927,3927,0
1,2002,0,2,3928,3928,0
0,1999,0,0,3928,3928,0
6,1996,0,0,3957,3957,0
0,2001,0,2,3980,3980,0
0,2001,0,1,3980,3980,0
0,1999,0,0,3980,3980,0
1,2002,0,1,3982,3982,0
1,2002,0,2,4004,4004,0
6,1996,0,0,4011,4011,0
0,2001,0,2,4034,4034,0
0,2001,0,1,4035,4035,0
0,1999,0,0,4035,4035,0
1,2002,0,2,4036,4036,0
1,2002,0,1,4037,4037,0
6,1996,0,0,4041,4041,0
0,2001,0,2,4065,4065,0
0,2001,0,1,4065,4065,0
0,1999,0,0,4065,4065,0
1,2002,0,1,4067,4067,0
1,2002,0,2,4068,4068,0
6,1996,0,0,4073,4073,0
0,2001,0,2,4096,4096,0
3,1030,0,2,4097,4097,0
1,2002,0,1,4098,4098,0
1,2002,0,2,4098,4098,0
0,2001,0,2,4100,4100,0
0,2001,0,1,4104,4104,0
0,1999,0,0,4104,4104,0
6,1996,0,0,4124,4124,0
1,2002,0,2,4148,4148,0
1,2002,0,1,4149,4149,0
0,2001,0,2,4149,4150,0
0,2001,0,1,4150,4150,0
0,1999,0,0,4150,4150,0
6,1996,0,0,4154,4154,0
1,2002,0,2,4178,4178,0
0,2001,0,2,4180,4180,0
1,2002,0,1,4180,4180,0
0,2001,0,1,4180,4180,0
0,1999,0,0,4180,4180,0
6,1996,0,0,4183,4183,0
1,2002,0,2,4207,4207,0
0,2001,0,2,4209,4209,0
0,2001,0,1,4210,4210,0
1,2002,0,1,4210,4210,0
0,1999,0,0,4210,4210,0
6,1996,0,0,4213,4213,0
1,2002,0,2,4237,4237,0
0,2001,0,2,4239,4239,0
1,2002,0,1,4239,4239,0
0,2001,0,1,4239,4239,0
0,1999,0,0,4239,4239,0
6,1996,0,0,4242,4242,0
3,1030,0,1,4268,4268,0
0,2001,0,2,4268,4268,0
1,2002,0,1,4278,4278,0
0,2001,0,1,4278,4278,0
0,1999,0,0,4278,4278,0
1,2002,0,2,4284,4284,0
6,1996,0,0,4297,4297,0
1,2002,0,1,4320,4320,0
1,1030,0,1,4320,4320,0
1,1030,0,2,4320,4320,0
0,2001,0,2,4320,4320,0
1,2002,0,1,4332,4332,0
3,1030,0,2,4339,4339,0
0,2001,0,2,4343,4343,0
1,2002,0,2,4343,4343,0
0,2001,0,1,4343,4343,0
0,1999,0,0,4344,4344,0
6,1996,0,0,4391,4391,0
0,2001,0,2,4418,4418,0
3,1030,0,2,4419,4419,0
0,2001,0,2,4421,4421,0
3,1030,0,2,4422,4422,0
0,2001,0,2,4425,4425,0
3,1030,0,2,4426,4426,0
3,1030,0,1,4427,4427,0
0,2001,0,2,4428,4428,0
0,2001,0,1,4430,4430,0
3,1030,0,1,4431,4431,0
3,1030,0,1,4431,4431,0
3,1030,0,1,4434,4434,0
0,2001,0,1,4435,4435,0
0,1999,0,0,4435,4435,0
1,2002,0,1,4435,4435,0
1,2002,0,2,4448,4448,0
6,1996,0,0,4473,4473,0
1,2002,0,1,4490,4490,0
1,1030,0,1,4490,4490,0
1,1030,0,2,4490,4490,0
1,2002,0,1,4493,4493,0
1,1030,0,1,4494,4494,0
1,1030,0,2,4494,4494,0
1,2002,0,1,4496,4496,0
1,1030,0,1,4496,4496,0
1,1030,0,2,4496,4496,0
1,2002,0,1,4499,4499,0
1,1030,0,1,4499,4499,0
1,1030,0,2,4499,4499,0
1,2002,0,1,4503,4503,0
1,1030,0,1,4503,4503,0
1,1030,0,2,4503,4503,0
1,2002,0,2,4503,4503,0
0,2001,0,2,4504,4504,0
1,2002,0,1,4519,4519,0
0,2001,0,1,4519,4519,0
0,1999,0,0,4520,4520,0
6,1996,0,0,4560,4560,0
0,2001,0,2,4579,4579,0
3,1030,0,2,4580,4580,0
0,2001,0,2,4582,4582,0
3,1030,0,2,4582,4582,0
0,2001,0,2,4584,4584,0
0,2001,0,1,4584,4584,0
3,1030,0,1,4585,4585,0
3,1030,0,1,4586,4586,0
1,2002,0,1,4587,4587,0
0,2001,0,1,4587,4587,0
0,1999,0,0,4588,4588,0
1,2002,0,2,4590,4590,0
6,1996,0,0,4594,4595,0
1,2002,0,1,4618,4618,0
3,1030,0,2,4619,4619,0
0,2001,0,2,4620,4620,0
0,2001,0,1,4620,4620,0
0,1999,0,0,4620,4620,0
1,2002,0,2,4620,4621,0
6,1996,0,0,4637,4637,0
0,2001,0,2,4663,4663,0
3,1030,0,1,4663,4663,0
0,2001,0,1,4663,4663,0
3,1030,0,1,4663,4663,0
0,2001,0,1,4665,4665,0
3,1030,0,1,4666,4666,0
1,2002,0,2,4667,4667,0
1,2002,0,1,4668,4668,0
0,2001,0,1,4669,4669,0
0,1999,0,0,4671,4671,0
6,1996,0,0,4689,4689,0
3,1030,0,1,4718,4718,0
0,2001,0,2,4718,4718,0
0,2001,0,1,4721,4721,0
0,1999,0,0,4721,4721,0
3,1030,0,1,4721,4721,0
1,2002,0,1,4723,4723,0
1,2002,0,2,4728,4728,0
6,1996,0,0,4747,4747,0
1,2002,0,1,4761,4761,0
1,1030,0,1,4761,4761,0
1,1030,0,2,4761,4761,0
1,2002,0,1,4763,4763,0
1,1030,0,1,4764,4764,0
1,1030,0,2,4764,4764,0
0,2001,0,2,4773,4773,0
1,2002,0,1,4773,4773,0
3,1030,0,2,4774,4775,1
3,1030,0,2,4775,4775,0
1,2002,0,2,4775,4775,0
0,2001,0,2,4776,4776,0
0,2001,0,1,4776,4776,0
0,1999,0,0,4776,4776,0
6,1996,0,0,4789,4789,0
0,2001,0,2,4818,4818,0
0,2001,0,1,4818,4818,0
3,1030,0,1,4818,4818,0
3,1030,0,1,4818,4818,0
1,2002,0,1,4819,4819,0
0,2001,0,1,4820,4820,0
0,1999,0,0,4821,4821,0
1,2002,0,2,4821,4821,0
6,1996,0,0,4827,4827,0
1,2002,0,1,4842,4842,0
1,1030,0,1,4843,4843,0
1,1030,0,2,4843,4843,0
1,2002,0,1,4845,4845,0
1,1030,0,1,4845,4845,0
1,1030,0,2,4845,4845,0
1,2002,0,1,4847,4847,0
1,1030,0,1,4847,4847,0
1,1030,0,2,4847,4847,0
1,2002,0,1,4850,4850,0
3,1030,0,2,4851,4851,0
1,2002,0,2,4854,4854,0
0,2001,0,2,4854,4854,0
0,2001,0,1,4854,4854,0
0,1999,0,0,4854,4854,0
6,1996,0,0,4865,4865,0
0,2001,0,2,4888,4888,0
3,1030,0,2,4889,4889,0
1,2002,0,1,4889,4889,0
1,2002,0,2,4890,4890,0
0,2001,0,2,4891,4891,0
0,2001,0,1,4891,4891,0
0,1999,0,0,4891,4891,0
6,1996,0,0,4906,4906,0
1,2002,0,1,4932,4932,0
1,2002,0,2,4932,4932,0
0,2001,0,2,4933,4933,0
0,2001,0,1,4933,4933,0
0,1999,0,0,4933,4933,0
6,1996,0,0,4939,4939,0
1,2002,0,2,4964,4965,0
0,2001,0,2,4965,4965,0
0,2001,0,1,4965,4965,0
0,1999,0,0,4965,4965,0
1,2002,0,1,4968,4968,0
6,1996,0,0,4982,4982,0
1,2002,0,1,5005,5005,0
3,1030,0,1,5005,5005,0
0,2001,0,2,5006,5006,0
0,2001,0,1,5006,5006,0
0,1999,0,0,5006,5006,0
1,1030,0,1,5023,5023,0
1,1030,0,2,5023,5023,0
1,2002,0,2,5023,5023,0
1,2002,0,1,5025,5025,0
6,1996,0,0,5050,5050,0
0,2001,0,2,5075,5075,0
3,1030,0,1,5075,5075,0
0,2001,0,1,5076,5076,0
3,1030,0,1,5087,5087,0
0,2001,0,1,5090,5090,0
1,2002,0,1,5090,5090,0
0,1999,0,0,5090,5090,0
1,2002,0,2,5090,5092,1
6,1996,0,0,5113,5113,0
1,2002,0,1,5132,5132,0
1,1030,0,1,5132,5132,0
1,1030,0,2,5132,5132,0
1,2002,0,1,5143,5143,0
1,1030,0,1,5143,5143,0
1,1030,0,2,5143,5143,0
1,2002,0,2,5143,5143,0
0,2001,0,2,5148,5149,0
0,2001,0,1,5149,5149,0
0,1999,0,0,5149,5149,0
1,2002,0,1,5152,5152,0
6,1996,0,0,5170,5170,0
1,2002,0,1,5193,5193,0
1,1030,0,1,5194,5194,0
1,1030,0,2,5194,5194,0
1,2002,0,1,5196,5196,0
1,1030,0,1,5196,5196,0
1,1030,0,2,5196,5196,0
1,2002,0,1,5210,5210,0
0,2001,0,2,5211,5211,0
0,2001,0,1,5211,5211,0
1,2002,0,2,5211,5211,0
0,1999,0,0,5211,5211,0
6,1996,0,0,5247,5247,0
0,2001,0,2,5264,5264,0
3,1030,0,2,5268,5268,0
1,2002,0,1,5275,5275,0
0,2001,0,2,5279,5279,0
3,1030,0,2,5279,5279,0
0,2001,0,1,5279,5279,0
0,1999,0,0,5279,5279,0
1,2002,0,2,5291,5291,0
6,1996,0,0,5340,5340,0
3,1030,0,1,5361,5361,0
1,2002,0,1,5369,5369,0
1,1030,0,1,5369,5369,0
1,1030,0,2,5369,5369,0
0,2001,0,2,5372,5372,0
0,2001,0,1,5372,5372,0
0,1999,0,0,5372,5372,0
1,2002,0,1,5373,5373,0
1,2002,0,2,5375,5375,0
6,1996,0,0,5382,5382,0
0,2001,0,2,5403,5403,0
0,2001,0,1,5404,5404,0
3,1030,0,1,5404,5404,0
0,2001,0,1,5406,5406,0
3,1030,0,1,5407,5407,0
1,2002,0,2,5423,5423,0
1,2002,0,1,5423,5423,0
0,2001,0,1,5426,5426,0
0,1999,0,0,5437,5437,0
6,1996,0,0,5453,5453,0
3,1030,0,1,5477,5477,0
3,1030,0,1,5481,5481,0
0,2001,0,2,5485,5486,0
