thread,begin,end,lifeSpan
8,6449,6450,0
8,6452,6453,0
8,6480,6480,0
8,6484,6484,0
8,6511,6511,0
8,6514,6515,0
8,6551,6552,0
8,6556,6557,0
8,6602,6602,0
8,6607,6607,0
8,6643,6644,0
8,6661,6661,0
8,6697,6697,0
8,6701,6702,0
8,6743,6744,0
8,6748,6749,0
8,6807,6808,0
8,6812,6812,0
8,6859,6859,0
8,6862,6863,0
8,6923,6923,0
8,6927,6927,0
8,6956,6957,0
8,6959,6959,0
8,6995,7000,5
8,7006,7007,0
8,7063,7064,0
8,7065,7066,0
8,7115,7115,0
8,7117,7118,0
8,7163,7163,0
8,7167,7179,12
8,7207,7208,0
8,7212,7213,0
8,7251,7251,0
8,7253,7254,0
8,7305,7305,0
8,7309,7309,0
8,7354,7354,0
8,7364,7364,0
8,7407,7408,0
8,7416,7416,0
8,7480,7480,0
8,7483,7496,13
8,7542,7543,0
8,7544,7545,0
8,7585,7585,0
8,7587,7588,0
8,7640,7641,0
8,7653,7653,0
8,7678,7678,0
8,7680,7681,1
8,7707,7707,0
8,7709,7709,0
8,7735,7736,0
8,7737,7738,0
8,7764,7764,0
8,7765,7766,0
8,7792,7792,0
8,7794,7795,0
8,7821,7821,0
8,7823,7824,0
8,7849,7850,0
8,7851,7852,0
8,7878,7878,0
8,7880,7881,0
8,7924,7924,0
8,7925,7926,0
8,7983,7983,0
8,7986,7986,0
8,8020,8021,1
8,8023,8024,0
8,8052,8053,0
8,8055,8056,0
8,8081,8081,0
8,8084,8084,0
8,8110,8110,0
8,8112,8112,0
8,8160,8160,0
8,8163,8164,0
8,8189,8190,0
8,8193,8193,0
8,8219,8219,0
8,8222,8223,0
8,8248,8248,0
8,8252,8252,0
8,8277,8277,0
8,8280,8280,0
8,8305,8306,0
8,8308,8308,0
8,8336,8336,0
8,8339,8340,1
8,8365,8366,0
8,8369,8370,0
8,8394,8395,0
8,8397,8398,0
8,8424,8424,0
8,8428,8429,0
8,8455,8455,0
8,8460,8460,0
8,8485,8485,0
8,8490,8490,0
8,8532,8532,0
8,8556,8567,11
8,8659,8661,1
8,8679,8680,1
8,8737,8737,0
8,8741,8758,17
8,8812,8812,0
8,8818,8820,1
8,8923,8924,0
8,8932,8935,3
8,8975,8976,0
8,8978,8979,1
8,9024,9024,0
8,9047,9047,0
8,9084,9085,0
8,9088,9088,0
8,9123,9124,0
8,9126,9127,1
8,9180,9195,15
8,9208,9235,27
8,9256,9256,0
8,9258,9260,1
8,9299,9299,0
8,9301,9302,0
8,9339,9345,6
8,9366,9366,0
8,9403,9411,8
8,9428,9439,11
8,9476,9476,0
8,9478,9479,0
8,9509,9509,0
8,9512,9512,0
8,9543,9543,0
8,9545,9545,0
8,9590,9593,2
8,9595,9596,1
8,9651,9652,1
8,9656,9657,0
8,9712,9712,0
8,9714,9715,0
8,9769,9770,0
8,9779,9780,1
8,9810,9810,0
8,9812,9812,0
8,9847,9847,0
8,9849,9849,0
8,9875,9875,0
8,9877,9878,0
8,9906,9906,0
8,9917,9917,0
8,9942,9942,0
8,9944,9945,0
8,9971,9971,0
8,9973,9973,0
8,9999,9999,0
8,10001,10002,0
8,10031,10031,0
8,10033,10034,0
8,10060,10061,0
8,10071,10072,0
8,10110,10119,9
8,10126,10127,0
8,10154,10154,0
8,10156,10156,0
8,10184,10184,0
8,10187,10187,0
8,10213,10214,0
8,10216,10216,0
8,10248,10248,0
8,10251,10251,0
8,10296,10296,0
8,10298,10298,0
8,10344,10344,0
8,10346,10346,0
8,10382,10382,0
8,10383,10384,0
8,10416,10417,0
8,10428,10428,0
8,10467,10467,0
8,10470,10470,0
8,10512,10519,7
8,10522,10523,0
8,10576,10576,0
8,10578,10579,0
8,10637,10638,0
8,10641,10641,0
8,10675,10676,0
8,10677,10678,0
8,10709,10709,0
8,10712,10712,0
8,10759,10761,1
8,10765,10765,0
8,10815,10816,0
8,10820,10824,4
8,10872,10872,0
8,10896,10897,0
8,10936,10936,0
8,10938,10938,0
8,10965,10965,0
8,10968,10968,0
8,10995,10996,0
8,10998,10999,0
8,11025,11025,0
8,11029,11029,0
8,11056,11056,0
8,11059,11060,0
8,11086,11087,0
8,11090,11091,0
8,11117,11118,0
8,11121,11121,0
8,11148,11148,0
8,11150,11151,0
8,11177,11178,0
8,11181,11182,0
8,11208,11208,0
8,11212,11212,0
8,11240,11240,0
8,11258,11259,0
8,11287,11287,0
8,11289,11290,0
8,11321,11322,0
8,11323,11323,0
8,11368,11368,0
8,11371,11372,0
8,11406,11406,0
8,11409,11409,0
8,11462,11463,0
8,11475,11483,8
8,11519,11522,2
8,11523,11528,4
8,11565,11565,0
8,11567,11572,4
8,11624,11625,0
8,11637,11638,0
8,11671,11671,0
8,11674,11679,5
8,11736,11741,5
8,11759,11760,0
8,11790,11790,0
8,11793,11795,1
8,11832,11833,0
8,11835,11840,4
8,11867,11867,0
8,11871,11871,0
8,11915,11916,0
8,11919,11927,7
8,11968,11969,1
8,11971,11978,6
8,12015,12015,0
8,12017,12039,21
8,12083,12083,0
8,12094,12097,3
8,12145,12146,0
8,12151,12152,0
8,12182,12188,5
8,12191,12191,0
8,12231,12231,0
8,12234,12235,0
8,12278,12279,0
8,12291,12291,0
8,12343,12359,16
8,12361,12363,1
8,12402,12402,0
8,12405,12405,0
8,12451,12468,16
8,12470,12470,0
8,12539,12540,0
8,12542,12544,2
8,12587,12587,0
8,12589,12591,1
8,12644,12651,7
8,12658,12666,7
8,12692,12692,0
8,12695,12695,0
8,12776,12776,0
8,12799,12800,1
8,12851,12852,0
8,12854,12855,0
8,12884,12884,0
8,12887,12890,3
8,12932,12933,0
8,12935,12936,0
8,12975,12986,10
8,12989,12992,2
8,13062,13067,4
8,13075,13075,0
8,13115,13115,0
8,13118,13128,9
8,13164,13164,0
8,13182,13183,1
8,13212,13212,0
8,13215,13216,0
8,13256,13256,0
8,13259,13261,1
8,13296,13307,10
8,13311,13316,5
8,13352,13352,0
8,13356,13356,0
8,13403,13403,0
8,13404,13405,0
8,13447,13448,0
8,13450,13451,0
8,13509,13521,12
8,13525,13539,14
8,13583,13584,0
8,13586,13592,6
8,13627,13627,0
8,13630,13631,0
8,13696,13697,0
8,13705,13705,0
8,13759,13763,3
8,13765,13767,1
8,13812,13812,0
8,13817,13818,0
8,13872,13872,0
8,13876,13876,0
8,13902,13902,0
8,13904,13905,0
8,13931,13931,0
8,13942,13942,0
8,13983,13984,0
8,13989,13990,0
8,14027,14027,0
8,14029,14030,0
8,14080,14080,0
8,14083,14095,11
8,14130,14130,0
8,14132,14143,11
8,14166,14166,0
8,14167,14168,0
8,14220,14222,2
8,14231,14235,3
8,14286,14286,0
8,14288,14289,0
8,14328,14328,0
8,14346,14346,0
8,14400,14406,6
8,14410,14410,0
8,14478,14479,0
8,14481,14483,2
8,14546,14551,4
8,14555,14555,0
8,14584,14584,0
8,14586,14587,0
8,14613,14613,0
8,14624,14625,0
8,14662,14662,0
8,14677,14680,2
8,14743,14743,0
8,14756,14756,0
8,14808,14812,3
8,14817,14818,0
8,14883,14899,15
8,14908,14909,1
8,14940,14940,0
8,14954,14955,0
8,15002,15003,0
8,15005,15005,0
8,15036,15036,0
8,15052,15052,0
8,15080,15092,11
8,15094,15105,10
8,15143,15148,4
8,15166,15167,0
8,15220,15220,0
8,15223,15223,0
8,15250,15250,0
8,15252,15253,0
8,15278,15279,0
8,15282,15295,13
8,15321,15322,0
8,15326,15326,0
8,15360,15360,0
8,15363,15364,0
8,15391,15392,0
8,15394,15394,0
8,15421,15422,0
8,15424,15425,0
8,15452,15452,0
8,15454,15455,0
8,15482,15482,0
8,15485,15485,0
8,15513,15513,0
8,15516,15516,0
8,15543,15544,0
8,15546,15546,0
8,15574,15574,0
8,15577,15577,0
8,15604,15605,0
8,15607,15608,0
8,15635,15636,0
8,15639,15640,0
8,15667,15667,0
8,15670,15671,0
8,15698,15698,0
8,15702,15702,0
8,15729,15730,0
8,15733,15733,0
8,15760,15761,0
8,15764,15764,0
8,15789,15789,0
8,15792,15792,0
8,15818,15827,9
8,15838,15838,0
8,15862,15863,0
8,15865,15865,0
8,15890,15891,0
8,15893,15894,0
8,15919,15920,0
8,15922,15923,0
8,15948,15948,0
8,15950,15950,0
8,15975,15976,0
8,15978,15979,0
8,16003,16004,0
8,16006,16006,0
8,16032,16032,0
8,16035,16035,0
8,16060,16061,0
8,16063,16064,0
8,16089,16089,0
8,16091,16092,0
8,16117,16117,0
8,16120,16120,0
8,16145,16145,0
8,16147,16148,0
8,16173,16173,0
8,16176,16176,0
8,16201,16201,0
8,16203,16203,0
8,16229,16229,0
8,16231,16232,0
8,16256,16257,0
8,16260,16260,0
8,16285,16285,0
8,16288,16288,0
8,16313,16313,0
8,16315,16316,0
8,16341,16341,0
8,16343,16343,0
8,16368,16368,0
8,16371,16371,0
8,16396,16396,0
8,16398,16399,0
8,16424,16424,0
8,16427,16427,0
8,16452,16453,0
8,16455,16455,0
8,16480,16481,0
8,16482,16483,0
8,16507,16507,0
8,16510,16510,0
8,16535,16535,0
8,16538,16538,0
8,16563,16563,0
8,16565,16566,0
8,16590,16591,0
8,16593,16593,0
8,16618,16618,0
8,16621,16621,0
8,16646,16646,0
8,16648,16648,0
8,16673,16673,0
8,16675,16675,0
8,16700,16701,0
8,16702,16703,0
8,16728,16728,0
8,16730,16730,0
8,16755,16755,0
8,16757,16758,0
8,16783,16783,0
8,16785,16785,0
8,16810,16811,0
8,16813,16813,0
8,16838,16839,0
8,16841,16842,0
8,16867,16867,0
8,16869,16869,0
8,16894,16895,0
8,16897,16897,0
8,16922,16923,0
8,16924,16925,0
8,16949,16950,0
8,16952,16952,0
8,16977,16978,0
8,16980,16980,0
8,17005,17005,0
8,17007,17007,0
8,17032,17033,0
8,17035,17035,0
8,17061,17061,0
8,17063,17064,0
8,17088,17089,0
8,17091,17091,0
8,17116,17116,0
8,17119,17119,0
8,17144,17145,0
8,17148,17148,0
8,17173,17173,0
8,17176,17177,0
8,17202,17202,0
8,17205,17205,0
8,17230,17231,0
8,17233,17233,0
8,17258,17259,0
8,17261,17261,0
8,17286,17286,0
8,17289,17289,0
8,17314,17314,0
8,17316,17317,0
8,17342,17342,0
8,17345,17345,0
8,17370,17371,0
8,17373,17373,0
8,17398,17398,0
8,17400,17400,0
8,17425,17426,0
