thread,begin,end,lifeSpan
8,145,145,0
8,207,208,0
8,219,235,16
8,279,279,0
8,280,282,2
8,325,325,0
8,326,327,0
8,371,371,0
8,373,373,0
8,417,417,0
8,419,420,1
8,464,464,0
8,465,466,1
8,516,516,0
8,519,519,0
8,574,574,0
8,576,576,0
8,621,621,0
8,624,624,0
8,666,666,0
8,668,668,0
8,710,710,0
8,713,713,0
8,756,756,0
8,757,758,0
8,799,799,0
8,802,802,0
8,844,844,0
8,846,847,0
8,888,888,0
8,890,891,0
8,933,933,0
8,936,936,0
8,977,977,0
8,980,980,0
8,1021,1021,0
8,1024,1024,0
8,1067,1067,0
8,1070,1070,0
8,1111,1112,0
8,1115,1115,0
8,1153,1153,0
8,1157,1157,0
8,1193,1193,0
8,1197,1197,0
8,1234,1234,0
8,1238,1238,0
8,1275,1275,0
8,1278,1278,0
8,1315,1316,0
8,1319,1319,0
8,1356,1356,0
8,1360,1360,0
8,1396,1396,0
8,1399,1399,0
8,1437,1437,0
8,1441,1441,0
8,1478,1478,0
8,1482,1482,0
8,1520,1520,0
8,1523,1523,0
8,1559,1559,0
8,1562,1562,0
8,1598,1598,0
8,1601,1601,0
8,1638,1638,0
8,1640,1641,0
8,1677,1677,0
8,1680,1680,0
8,1717,1717,0
8,1720,1720,0
8,1758,1758,0
8,1761,1761,0
8,1798,1798,0
8,1801,1801,0
8,1837,1837,0
8,1841,1841,0
8,1877,1878,0
8,1881,1882,0
8,1918,1918,0
8,1921,1921,0
8,1958,1958,0
8,1961,1961,0
8,1997,1997,0
8,2000,2000,0
8,2038,2038,0
8,2041,2042,0
8,2078,2078,0
8,2081,2081,0
8,2116,2116,0
8,2120,2120,0
8,2155,2155,0
8,2158,2158,0
8,2195,2195,0
8,2198,2198,0
8,2235,2235,0
8,2238,2238,0
8,2273,2279,6
8,2282,2283,0
8,2318,2319,0
8,2322,2323,0
8,2359,2359,0
8,2362,2362,0
8,2397,2397,0
8,2400,2401,0
8,2436,2437,0
8,2441,2441,0
8,2476,2476,0
8,2481,2482,0
8,2519,2520,0
8,2524,2524,0
8,2560,2561,0
8,2565,2565,0
8,2600,2600,0
8,2604,2604,0
8,2639,2639,0
8,2643,2643,0
8,2678,2679,0
8,2683,2683,0
8,2718,2719,0
8,2723,2723,0
8,2758,2759,0
8,2762,2763,0
8,2799,2800,0
8,2804,2804,0
8,2840,2840,0
8,2845,2846,0
8,2882,2882,0
8,2887,2887,0
8,2922,2922,0
8,2926,2926,0
8,2962,2963,0
8,2966,2966,0
8,3001,3001,0
8,3004,3005,0
8,3039,3040,0
8,3043,3043,0
8,3078,3078,0
8,3081,3081,0
8,3116,3116,0
8,3120,3120,0
8,3156,3156,0
8,3160,3160,0
8,3197,3197,0
8,3201,3201,0
8,3236,3237,0
8,3239,3239,0
1,3259,3259,0
1,3259,3260,0
1,3260,3260,0
8,3275,3283,8
8,3295,3302,6
8,3303,3310,6
8,3352,3352,0
8,3353,3354,0
8,3392,3392,0
8,3394,3394,0
8,3420,3420,0
8,3429,3430,0
8,3454,3455,0
8,3457,3457,0
8,3482,3483,0
8,3486,3486,0
8,3532,3532,0
8,3534,3535,0
8,3560,3561,0
8,3563,3563,0
8,3596,3596,0
8,3599,3599,0
8,3631,3636,4
8,3638,3639,0
8,3666,3666,0
8,3669,3669,0
8,3695,3696,0
8,3697,3698,0
8,3722,3723,0
8,3725,3725,0
8,3761,3761,0
8,3769,3775,5
8,3824,3824,0
8,3826,3826,0
8,3872,3883,11
8,3891,3891,0
8,3928,3929,0
8,3956,3957,0
8,4005,4006,0
8,4011,4011,0
8,4037,4038,0
8,4041,4042,0
8,4068,4069,0
8,4072,4073,0
8,4104,4106,2
8,4108,4124,15
8,4150,4151,0
8,4153,4154,0
8,4180,4181,0
8,4183,4184,0
8,4210,4210,0
8,4213,4213,0
8,4239,4240,0
8,4241,4255,14
8,4291,4292,0
8,4297,4297,0
8,4372,4372,0
8,4391,4418,26
8,4449,4458,9
8,4473,4473,0
8,4520,4520,0
8,4560,4560,0
8,4590,4591,0
8,4593,4594,1
8,4634,4634,0
8,4636,4637,0
8,4671,4672,0
8,4689,4689,0
8,4743,4744,0
8,4746,4747,0
8,4777,4777,0
8,4789,4803,14
8,4821,4822,0
8,4827,4827,0
8,4855,4855,0
8,4860,4865,5
8,4900,4900,0
8,4905,4907,1
8,4933,4934,0
8,4939,4940,0
8,4969,4969,0
8,4981,4982,1
8,5044,5047,3
8,5049,5050,0
8,5091,5091,0
8,5104,5113,9
8,5152,5153,0
8,5170,5170,0
8,5213,5243,30
8,5246,5246,0
8,5303,5329,26
8,5340,5340,0
8,5375,5375,0
8,5382,5383,1
8,5437,5437,0
8,5448,5453,5
8,5503,5506,2
8,5515,5524,8
8,5571,5580,9
8,5591,5591,0
8,5637,5637,0
8,5642,5642,0
8,5691,5692,0
8,5695,5695,0
8,5727,5727,0
8,5737,5737,0
8,5764,5765,0
8,5769,5769,0
8,5801,5802,0
8,5805,5805,0
8,5853,5854,0
8,5863,5871,7
8,5939,5940,0
8,5943,5943,0
8,6020,6020,0
8,6023,6026,3
8,6079,6080,0
8,6083,6083,0
8,6128,6129,1
8,6137,6138,0
8,6164,6164,0
8,6167,6172,4
8,6204,6204,0
8,6206,6208,1
8,6235,6235,0
8,6237,6238,1
8,6265,6266,0
8,6268,6269,0
8,6296,6296,0
8,6298,6299,0
8,6326,6327,0
8,6329,6330,0
8,6358,6358,0
8,6361,6361,0
8,6388,6388,0
8,6391,6392,0
