servers's processes start in 16:07:18
iteration 0::  70.6319 ms
iteration 208::  50.2215 ms
iteration 209::  58.1688 ms
iteration 210::  59.6527 ms
iteration 211::  64.6326 ms
iteration 212::  30.7474 ms
iteration 213::  36.6828 ms
iteration 214::  28.3139 ms
iteration 215::  39.2331 ms
iteration 216::  27.5811 ms
iteration 217::  28.0454 ms
iteration 218::  27.7601 ms
iteration 219::  32.2919 ms
iteration 220::  28.9143 ms
iteration 221::  63.8759 ms
iteration 222::  28.5268 ms
iteration 223::  29.8922 ms
iteration 224::  28.8359 ms
iteration 225::  34.1364 ms
iteration 226::  46.6564 ms
iteration 227::  47.4111 ms
iteration 228::  36.8484 ms
iteration 229::  43.1146 ms
iteration 230::  40.6324 ms
iteration 231::  51.9456 ms
iteration 232::  55.0102 ms
iteration 233::  62.042 ms
iteration 234::  37.4047 ms
iteration 235::  33.6514 ms
iteration 236::  51.1033 ms
iteration 237::  55.8878 ms
iteration 238::  64.0797 ms
iteration 239::  52.4222 ms
iteration 240::  29.4554 ms
iteration 241::  30.0626 ms
iteration 242::  29.4749 ms
iteration 243::  30.5977 ms
iteration 244::  30.0855 ms
iteration 245::  31.3088 ms
iteration 246::  29.7804 ms
iteration 247::  29.7296 ms
iteration 248::  29.8447 ms
iteration 249::  42.0955 ms
iteration 250::  36.3336 ms
iteration 251::  33.6618 ms
iteration 252::  46.7355 ms
iteration 253::  37.4877 ms
iteration 254::  65.3378 ms
iteration 255::  49.2637 ms
iteration 256::  43.5686 ms
iteration 257::  69.2592 ms
iteration 258::  34.911 ms
iteration 259::  83.2281 ms
iteration 260::  34.5125 ms
iteration 261::  42.806 ms
iteration 262::  34.2302 ms
iteration 263::  49.576 ms
iteration 264::  50.9279 ms
iteration 265::  45.8605 ms
iteration 266::  67.5581 ms
iteration 267::  62.9185 ms
iteration 268::  40.6615 ms
iteration 269::  42.1694 ms
iteration 270::  54.4642 ms
iteration 271::  73.3925 ms
iteration 272::  40.9864 ms
iteration 273::  65.5856 ms
iteration 274::  71.4506 ms
iteration 275::  47.4055 ms
iteration 276::  66.4224 ms
iteration 277::  35.7267 ms
iteration 278::  104.579 ms
iteration 279::  53.9924 ms
iteration 280::  31.7677 ms
iteration 281::  48.6548 ms
iteration 282::  53.3716 ms
iteration 283::  80.4171 ms
iteration 284::  46.9629 ms
iteration 285::  64.0897 ms
iteration 286::  31.4819 ms
iteration 287::  42.2139 ms
iteration 288::  49.5718 ms
iteration 289::  44.3285 ms
iteration 290::  49.8442 ms
iteration 291::  44.04 ms
iteration 292::  73.5674 ms
iteration 293::  60.9233 ms
iteration 294::  42.7994 ms
iteration 295::  73.614 ms
iteration 296::  60.4698 ms
iteration 297::  51.9905 ms
iteration 298::  55.9678 ms
iteration 299::  29.0586 ms
iteration 300::  37.4303 ms
iteration 301::  46.5609 ms
iteration 302::  39.3177 ms
iteration 303::  53.2705 ms
iteration 304::  47.8687 ms
iteration 305::  35.6171 ms
iteration 306::  64.5144 ms
iteration 307::  54.3283 ms
iteration 308::  56.4399 ms
iteration 309::  62.5446 ms
iteration 310::  71.7629 ms
iteration 311::  72.6432 ms
iteration 312::  31.5938 ms
iteration 313::  28.4089 ms
iteration 314::  61.4007 ms
iteration 315::  67.2544 ms
iteration 316::  71.0628 ms
iteration 317::  83.1861 ms
iteration 318::  52.459 ms
iteration 319::  50.436 ms
iteration 320::  33.6679 ms
iteration 321::  55.2015 ms
iteration 322::  70.6259 ms
iteration 323::  56.1337 ms
iteration 324::  29.6745 ms
iteration 325::  27.3255 ms
iteration 326::  44.1889 ms
iteration 327::  36.3117 ms
iteration 328::  31.3918 ms
iteration 329::  30.1193 ms
iteration 330::  29.7123 ms
iteration 331::  30.4962 ms
iteration 332::  30.0133 ms
iteration 333::  30.2676 ms
iteration 334::  29.9197 ms
iteration 335::  30.75 ms
iteration 336::  31.8754 ms
iteration 337::  30.6918 ms
iteration 338::  30.3867 ms
iteration 339::  31.4824 ms
iteration 340::  30.591 ms
iteration 341::  27.862 ms
iteration 342::  37.7875 ms
iteration 343::  34.8755 ms
iteration 344::  27.9993 ms
iteration 345::  28.5117 ms
iteration 346::  28.0465 ms
iteration 347::  27.3822 ms
iteration 348::  27.7269 ms
iteration 349::  28.2122 ms
iteration 350::  28.2206 ms
iteration 351::  28.0917 ms
iteration 352::  27.6601 ms
iteration 353::  27.7926 ms
iteration 354::  28.1483 ms
iteration 355::  27.1103 ms
iteration 356::  28.2582 ms
iteration 357::  27.2852 ms
iteration 358::  28.3518 ms
iteration 359::  27.8811 ms
iteration 360::  27.6986 ms
iteration 361::  27.1233 ms
iteration 362::  27.3278 ms
iteration 363::  27.6665 ms
iteration 364::  28.214 ms
iteration 365::  27.913 ms
iteration 366::  26.835 ms
iteration 367::  27.6707 ms
iteration 368::  27.8886 ms
iteration 369::  26.8568 ms
iteration 370::  27.8237 ms
iteration 371::  27.207 ms
iteration 372::  26.8988 ms
iteration 373::  27.1335 ms
iteration 374::  27.2424 ms
iteration 375::  27.3089 ms
iteration 376::  27.1331 ms
iteration 377::  27.6151 ms
iteration 378::  27.9062 ms
iteration 379::  27.621 ms
iteration 380::  28.0504 ms
iteration 381::  27.2859 ms
iteration 382::  26.8673 ms
iteration 383::  27.8071 ms
iteration 384::  27.3614 ms
iteration 385::  27.6231 ms
iteration 386::  27.7474 ms
iteration 387::  27.6775 ms
iteration 388::  27.3195 ms
iteration 389::  28.4462 ms
iteration 390::  28.1311 ms
iteration 391::  29.2125 ms
iteration 392::  28.1762 ms
iteration 393::  27.3908 ms
iteration 394::  27.14 ms
iteration 395::  27.6738 ms
iteration 396::  27.8005 ms
iteration 397::  28.2661 ms
iteration 398::  26.8781 ms
iteration 399::  27.6717 ms
