,thread,time,event
,0,4065,rank 1 haven't tasks
,0,4065,worker finished job
,6,4068,tasks.size = 8
,0,4073,worker is executing own tasks
,0,4096,worker is executing another tasks
,0,4096,worker try execute another tasks from 2 rank
,3,4097,task 14 pass to 0
,0,4100,worker executed 14 task
,0,4100,worker try execute another tasks from 2 rank
,0,4104,rank 2 haven't tasks
,0,4104,worker try execute another tasks from 1 rank
,0,4104,rank 1 haven't tasks
,0,4104,worker finished job
,6,4106,tasks.size = 9
,0,4124,worker is executing own tasks
,0,4149,worker is executing another tasks
,0,4149,worker try execute another tasks from 2 rank
,0,4150,rank 2 haven't tasks
,0,4150,worker try execute another tasks from 1 rank
,0,4150,rank 1 haven't tasks
,0,4150,worker finished job
,6,4151,tasks.size = 9
,0,4154,worker is executing own tasks
,0,4180,worker is executing another tasks
,0,4180,worker try execute another tasks from 2 rank
,0,4180,rank 2 haven't tasks
,0,4180,worker try execute another tasks from 1 rank
,0,4180,rank 1 haven't tasks
,0,4180,worker finished job
,6,4181,tasks.size = 9
,0,4183,worker is executing own tasks
,0,4209,worker is executing another tasks
,0,4209,worker try execute another tasks from 2 rank
,0,4210,rank 2 haven't tasks
,0,4210,worker try execute another tasks from 1 rank
,0,4210,rank 1 haven't tasks
,0,4210,worker finished job
,6,4210,tasks.size = 9
,0,4213,worker is executing own tasks
,0,4239,worker is executing another tasks
,0,4239,worker try execute another tasks from 2 rank
,0,4239,rank 2 haven't tasks
,0,4239,worker try execute another tasks from 1 rank
,0,4239,rank 1 haven't tasks
,0,4239,worker finished job
,6,4240,tasks.size = 9
,0,4242,worker is executing own tasks
,3,4268,task 21 pass to 2
,0,4268,worker is executing another tasks
,0,4268,worker try execute another tasks from 2 rank
,0,4278,rank 2 haven't tasks
,0,4278,worker try execute another tasks from 1 rank
,0,4278,rank 1 haven't tasks
,0,4278,worker finished job
,6,4292,tasks.size = 9
,0,4297,worker is executing own tasks
,3,4320,change location in 1 for task 14 counter was 1
,3,4320,delete task 14
,0,4320,worker is executing another tasks
,0,4320,worker try execute another tasks from 2 rank
,3,4323,change location in 2 for task 14 counter was 0
,3,4323,map changed for task 14; sendedTaskCounter.size = 0
,3,4339,task 21 pass to 0
,0,4343,worker executed 21 task
,0,4343,worker try execute another tasks from 2 rank
,0,4343,rank 2 haven't tasks
,0,4343,worker try execute another tasks from 1 rank
,0,4344,rank 1 haven't tasks
,0,4344,worker finished job
,6,4379,tasks.size = 9
,0,4391,worker is executing own tasks
,0,4418,worker is executing another tasks
,0,4418,worker try execute another tasks from 2 rank
,3,4419,task 23 pass to 0
,0,4421,worker executed 23 task
,0,4421,worker try execute another tasks from 2 rank
,3,4422,task 28 pass to 0
,0,4425,worker executed 28 task
,0,4425,worker try execute another tasks from 2 rank
,3,4426,task 22 pass to 0
,3,4427,task 15 pass to 2
,0,4428,worker executed 22 task
,0,4428,worker try execute another tasks from 2 rank
,0,4430,rank 2 haven't tasks
,0,4430,worker try execute another tasks from 1 rank
,3,4431,task 25 pass to 2
,3,4431,task 20 pass to 0
,3,4434,task 14 pass to 2
,0,4435,worker executed 20 task
,0,4435,worker try execute another tasks from 1 rank
,0,4435,rank 1 haven't tasks
,0,4435,worker finished job
,6,4458,tasks.size = 13
,0,4473,worker is executing own tasks
,3,4490,change location in 1 for task 12 counter was 1
,3,4490,change location in 2 for task 12 counter was 0
,3,4490,map changed for task 12; sendedTaskCounter.size = 0
,3,4490,delete task 12
,3,4494,delete task 29
,3,4494,change location in 2 for task 29 counter was 1
,3,4494,change location in 1 for task 29 counter was 0
,3,4494,map changed for task 29; sendedTaskCounter.size = 0
,3,4496,change location in 1 for task 21 counter was 1
,3,4496,change location in 2 for task 21 counter was 0
,3,4496,map changed for task 21; sendedTaskCounter.size = 0
,3,4496,delete task 21
,3,4503,change location in 1 for task 23 counter was 1
,3,4503,delete task 23
,3,4503,change location in 2 for task 23 counter was 0
,3,4503,map changed for task 23; sendedTaskCounter.size = 1
,3,4503,change location in 1 for task 20 counter was 1
,3,4504,delete task 20
,3,4504,change location in 2 for task 20 counter was 0
,3,4504,map changed for task 20; sendedTaskCounter.size = 0
,0,4504,worker is executing another tasks
,0,4504,worker try execute another tasks from 2 rank
,0,4519,rank 2 haven't tasks
,0,4519,worker try execute another tasks from 1 rank
,0,4520,rank 1 haven't tasks
,0,4520,worker finished job
,6,4520,tasks.size = 8
,0,4560,worker is executing own tasks
,0,4579,worker is executing another tasks
,0,4579,worker try execute another tasks from 2 rank
,3,4580,task 26 pass to 0
,0,4582,worker executed 26 task
,0,4582,worker try execute another tasks from 2 rank
,3,4582,task 25 pass to 0
,0,4584,worker executed 25 task
,0,4584,worker try execute another tasks from 2 rank
,0,4584,rank 2 haven't tasks
,0,4584,worker try execute another tasks from 1 rank
,3,4585,task 21 pass to 0
,3,4586,task 20 pass to 2
,0,4587,worker executed 21 task
,0,4587,worker try execute another tasks from 1 rank
,0,4588,rank 1 haven't tasks
,0,4588,worker finished job
,6,4591,tasks.size = 11
,0,4595,worker is executing own tasks
,3,4619,task 20 pass to 1
,0,4620,worker is executing another tasks
,0,4620,worker try execute another tasks from 2 rank
,0,4620,rank 2 haven't tasks
,0,4620,worker try execute another tasks from 1 rank
,0,4620,rank 1 haven't tasks
,0,4620,worker finished job
,6,4635,tasks.size = 11
,0,4637,worker is executing own tasks
,0,4663,worker is executing another tasks
,0,4663,worker try execute another tasks from 2 rank
,3,4663,task 12 pass to 2
,0,4663,rank 2 haven't tasks
,0,4663,worker try execute another tasks from 1 rank
,3,4663,task 29 pass to 0
,0,4665,worker executed 29 task
,0,4665,worker try execute another tasks from 1 rank
,3,4666,task 20 pass to 0
,0,4669,worker executed 20 task
,0,4669,worker try execute another tasks from 1 rank
,0,4671,rank 1 haven't tasks
,0,4671,worker finished job
,6,4672,tasks.size = 13
,0,4689,worker is executing own tasks
,3,4718,task 17 pass to 2
,0,4718,worker is executing another tasks
,0,4718,worker try execute another tasks from 2 rank
,0,4721,rank 2 haven't tasks
,0,4721,worker try execute another tasks from 1 rank
,0,4721,rank 1 haven't tasks
,0,4721,worker finished job
,3,4721,task 23 pass to 2
,6,4744,tasks.size = 13
,0,4747,worker is executing own tasks
,3,4761,change location in 2 for task 28 counter was 1
,3,4761,change location in 1 for task 28 counter was 0
,3,4761,map changed for task 28; sendedTaskCounter.size = 0
,3,4761,delete task 28
,3,4764,change location in 2 for task 25 counter was 1
,3,4764,change location in 1 for task 25 counter was 0
,3,4764,map changed for task 25; sendedTaskCounter.size = 0
,3,4764,delete task 25
,0,4773,worker is executing another tasks
,0,4773,worker try execute another tasks from 2 rank
,3,4774,task 17 pass to 0
,3,4775,task 23 pass to 1
,0,4776,worker executed 17 task
,0,4776,worker try execute another tasks from 2 rank
,0,4776,rank 2 haven't tasks
,0,4776,worker try execute another tasks from 1 rank
,0,4776,rank 1 haven't tasks
,0,4776,worker finished job
,6,4777,tasks.size = 12
,0,4789,worker is executing own tasks
,0,4818,worker is executing another tasks
,0,4818,worker try execute another tasks from 2 rank
,0,4818,rank 2 haven't tasks
,0,4818,worker try execute another tasks from 1 rank
,3,4818,task 25 pass to 2
,3,4818,task 23 pass to 0
,0,4820,worker executed 23 task
,0,4820,worker try execute another tasks from 1 rank
,0,4821,rank 1 haven't tasks
,0,4821,worker finished job
,6,4822,tasks.size = 13
,0,4827,worker is executing own tasks
,3,4843,change location in 1 for task 26 counter was 1
,3,4843,change location in 2 for task 26 counter was 0
,3,4843,map changed for task 26; sendedTaskCounter.size = 0
,3,4843,delete task 26
,3,4845,change location in 2 for task 29 counter was 1
,3,4845,change location in 1 for task 29 counter was 0
,3,4845,map changed for task 29; sendedTaskCounter.size = 0
,3,4845,delete task 29
,3,4848,change location in 2 for task 17 counter was 1
,3,4848,change location in 1 for task 17 counter was 0
,3,4848,map changed for task 17; sendedTaskCounter.size = 0
,3,4848,delete task 17
,3,4851,task 12 pass to 1
,0,4851,worker is executing another tasks
,0,4854,worker try execute another tasks from 2 rank
,0,4854,rank 2 haven't tasks
,0,4854,worker try execute another tasks from 1 rank
,0,4854,rank 1 haven't tasks
,0,4854,worker finished job
,6,4855,tasks.size = 10
,0,4865,worker is executing own tasks
,0,4888,worker is executing another tasks
,0,4888,worker try execute another tasks from 2 rank
,3,4889,task 25 pass to 0
,0,4891,worker executed 25 task
,0,4891,worker try execute another tasks from 2 rank
,0,4891,rank 2 haven't tasks
,0,4891,worker try execute another tasks from 1 rank
,0,4891,rank 1 haven't tasks
,0,4891,worker finished job
,6,4900,tasks.size = 11
,0,4906,worker is executing own tasks
,0,4933,worker is executing another tasks
,0,4933,worker try execute another tasks from 2 rank
,0,4933,rank 2 haven't tasks
,0,4933,worker try execute another tasks from 1 rank
,0,4933,rank 1 haven't tasks
,0,4933,worker finished job
,6,4934,tasks.size = 11
,0,4939,worker is executing own tasks
,0,4965,worker is executing another tasks
,0,4965,worker try execute another tasks from 2 rank
,0,4965,rank 2 haven't tasks
,0,4965,worker try execute another tasks from 1 rank
,0,4965,rank 1 haven't tasks
,0,4965,worker finished job
,6,4969,tasks.size = 11
,0,4982,worker is executing own tasks
,3,5005,task 12 pass to 2
,0,5006,worker is executing another tasks
,0,5006,worker try execute another tasks from 2 rank
,0,5006,rank 2 haven't tasks
,0,5006,worker try execute another tasks from 1 rank
,0,5006,rank 1 haven't tasks
,0,5006,worker finished job
,3,5023,change location in 2 for task 25 counter was 1
,3,5024,delete task 25
,3,5024,change location in 1 for task 25 counter was 0
,3,5024,map changed for task 25; sendedTaskCounter.size = 0
,6,5047,tasks.size = 10
,0,5050,worker is executing own tasks
,0,5075,worker is executing another tasks
,0,5075,worker try execute another tasks from 2 rank
,3,5075,task 16 pass to 2
,0,5076,rank 2 haven't tasks
,0,5076,worker try execute another tasks from 1 rank
,3,5087,task 18 pass to 0
,0,5090,worker executed 18 task
,0,5090,worker try execute another tasks from 1 rank
,0,5090,rank 1 haven't tasks
,0,5090,worker finished job
,6,5091,tasks.size = 11
,0,5113,worker is executing own tasks
,0,5148,worker is executing another tasks
,0,5148,worker try execute another tasks from 2 rank
,3,5148,change location in 1 for task 23 counter was 1
,3,5149,change location in 2 for task 23 counter was 0
,3,5149,map changed for task 23; sendedTaskCounter.size = 1
,3,5149,delete task 23
,3,5149,change location in 1 for task 18 counter was 1
,3,5149,change location in 2 for task 18 counter was 0
,3,5149,map changed for task 18; sendedTaskCounter.size = 0
,3,5149,delete task 18
,0,5149,rank 2 haven't tasks
,0,5149,worker try execute another tasks from 1 rank
,0,5149,rank 1 haven't tasks
,0,5149,worker finished job
,6,5167,tasks.size = 9
,0,5170,worker is executing own tasks
,3,5196,change location in 1 for task 22 counter was 1
,3,5196,change location in 2 for task 22 counter was 0
,3,5196,map changed for task 22; sendedTaskCounter.size = 1
,3,5196,delete task 22
,3,5196,change location in 2 for task 21 counter was 1
,3,5207,change location in 1 for task 21 counter was 0
,3,5207,map changed for task 21; sendedTaskCounter.size = 0
,3,5207,delete task 21
,0,5211,worker is executing another tasks
,0,5211,worker try execute another tasks from 2 rank
,0,5211,rank 2 haven't tasks
,0,5211,worker try execute another tasks from 1 rank
,0,5211,rank 1 haven't tasks
,0,5211,worker finished job
,6,5213,tasks.size = 7
,0,5247,worker is executing own tasks
,0,5264,worker is executing another tasks
,0,5264,worker try execute another tasks from 2 rank
,3,5268,task 24 pass to 0
,0,5279,worker executed 24 task
,0,5279,worker try execute another tasks from 2 rank
,3,5279,task 12 pass to 1
,0,5279,rank 2 haven't tasks
,0,5279,worker try execute another tasks from 1 rank
,0,5279,rank 1 haven't tasks
,0,5279,worker finished job
,6,5320,tasks.size = 8
,0,5340,worker is executing own tasks
,3,5361,task 18 pass to 2
,3,5371,change location in 1 for task 24 counter was 1
,3,5372,delete task 24
,0,5372,worker is executing another tasks
,0,5372,worker try execute another tasks from 2 rank
,0,5372,rank 2 haven't tasks
,0,5372,worker try execute another tasks from 1 rank
,3,5372,change location in 2 for task 24 counter was 0
,3,5372,map changed for task 24; sendedTaskCounter.size = 0
,0,5372,rank 1 haven't tasks
,0,5372,worker finished job
,6,5376,tasks.size = 7
,0,5382,worker is executing own tasks
,0,5403,worker is executing another tasks
,0,5403,worker try execute another tasks from 2 rank
,0,5404,rank 2 haven't tasks
,0,5404,worker try execute another tasks from 1 rank
,3,5404,task 22 pass to 0
,0,5406,worker executed 22 task
,0,5406,worker try execute another tasks from 1 rank
,3,5407,task 24 pass to 0
,0,5426,worker executed 24 task
,0,5426,worker try execute another tasks from 1 rank
,0,5437,rank 1 haven't tasks
,0,5437,worker finished job
,6,5437,tasks.size = 9
,0,5453,worker is executing own tasks
,3,5477,task 17 pass to 2
,3,5481,task 23 pass to 2
,0,5485,worker is executing another tasks
,0,5485,worker try execute another tasks from 2 rank
,3,5486,task 12 pass to 2
,0,5486,rank 2 haven't tasks
,0,5489,worker try execute another tasks from 1 rank
,0,5503,rank 1 haven't tasks
,0,5503,worker finished job
,6,5504,tasks.size = 9
,0,5515,worker is executing own tasks
,0,5536,worker is executing another tasks
,0,5536,worker try execute another tasks from 2 rank
,3,5537,task 17 pass to 0
,3,5548,task 21 pass to 2
,0,5550,worker executed 17 task
,0,5550,worker try execute another tasks from 2 rank
,0,5557,rank 2 haven't tasks
,0,5557,worker try execute another tasks from 1 rank
,0,5557,rank 1 haven't tasks
,0,5557,worker finished job
,6,5588,tasks.size = 10
,0,5607,worker is executing own tasks
,3,5608,change location in 2 for task 2 counter was 1
,3,5608,change location in 1 for task 2 counter was 0
,3,5608,map changed for task 2; sendedTaskCounter.size = 0
,3,5608,delete task 2
,3,5611,delete task 6
,3,5611,change location in 2 for task 6 counter was 1
,3,5612,change location in 1 for task 6 counter was 0
,3,5612,map changed for task 6; sendedTaskCounter.size = 0
,3,5613,change location in 1 for task 8 counter was 1
,3,5613,change location in 2 for task 8 counter was 0
,3,5613,map changed for task 8; sendedTaskCounter.size = 0
,3,5628,delete task 8
,0,5628,worker is executing another tasks
,0,5628,worker try execute another tasks from 2 rank
,3,5630,task 23 pass to 0
,0,5632,worker executed 23 task
,0,5632,worker try execute another tasks from 2 rank
,3,5633,task 21 pass to 0
,0,5637,worker executed 21 task
,0,5637,worker try execute another tasks from 2 rank
,0,5637,rank 2 haven't tasks
,0,5637,worker try execute another tasks from 1 rank
,0,5637,rank 1 haven't tasks
,0,5637,worker finished job
,6,5637,tasks.size = 9
,0,5655,worker is executing own tasks
,3,5668,change location in 1 for task 22 counter was 1
,3,5668,delete task 22
,3,5668,change location in 2 for task 22 counter was 0
,3,5668,map changed for task 22; sendedTaskCounter.size = 0
,3,5670,change location in 1 for task 17 counter was 1
,3,5670,delete task 17
,3,5670,change location in 2 for task 17 counter was 0
,3,5670,map changed for task 17; sendedTaskCounter.size = 0
,0,5672,worker is executing another tasks
,0,5672,worker try execute another tasks from 2 rank
,3,5672,change location in 1 for task 21 counter was 1
,3,5672,delete task 21
,3,5673,change location in 2 for task 21 counter was 0
,3,5673,map changed for task 21; sendedTaskCounter.size = 0
,3,5673,task 16 pass to 0
,0,5676,worker executed 16 task
,0,5676,worker try execute another tasks from 2 rank
,3,5677,task 12 pass to 0
,0,5681,worker executed 12 task
,0,5684,worker try execute another tasks from 2 rank
,0,5684,rank 2 haven't tasks
,0,5684,worker try execute another tasks from 1 rank
,0,5691,rank 1 haven't tasks
,0,5691,worker finished job
,6,5692,tasks.size = 8
,0,5695,worker is executing own tasks
,3,5716,task 22 pass to 2
,0,5718,worker is executing another tasks
,0,5718,worker try execute another tasks from 2 rank
,0,5719,rank 2 haven't tasks
,0,5719,worker try execute another tasks from 1 rank
,3,5719,task 21 pass to 0
,0,5723,worker executed 21 task
,0,5723,worker try execute another tasks from 1 rank
,0,5727,rank 1 haven't tasks
,0,5727,worker finished job
,6,5728,tasks.size = 9
,0,5737,worker is executing own tasks
,0,5764,worker is executing another tasks
,0,5764,worker try execute another tasks from 2 rank
,0,5764,rank 2 haven't tasks
,0,5764,worker try execute another tasks from 1 rank
,0,5764,rank 1 haven't tasks
,0,5764,worker finished job
,6,5765,tasks.size = 9
,0,5769,worker is executing own tasks
,0,5796,worker is executing another tasks
,0,5796,worker try execute another tasks from 2 rank
,0,5797,rank 2 haven't tasks
,0,5797,worker try execute another tasks from 1 rank
,0,5798,rank 1 haven't tasks
,0,5798,worker finished job
,6,5802,tasks.size = 9
,0,5805,worker is executing own tasks
,3,5829,task 17 pass to 2
,0,5832,worker is executing another tasks
,0,5832,worker try execute another tasks from 2 rank
,0,5841,rank 2 haven't tasks
,0,5841,worker try execute another tasks from 1 rank
,0,5848,rank 1 haven't tasks
,0,5848,worker finished job
,6,5853,tasks.size = 9
,0,5864,worker is executing own tasks
,3,5891,task 8 pass to 2
,3,5892,change location in 2 for task 12 counter was 1
,3,5892,delete task 12
,3,5894,change location in 1 for task 12 counter was 0
,3,5894,map changed for task 12; sendedTaskCounter.size = 0
,3,5895,change location in 2 for task 21 counter was 1
,3,5895,change location in 1 for task 21 counter was 0
,3,5895,map changed for task 21; sendedTaskCounter.size = 0
,3,5895,delete task 21
,0,5910,worker is executing another tasks
,0,5911,worker try execute another tasks from 2 rank
,0,5917,rank 2 haven't tasks
,0,5917,worker try execute another tasks from 1 rank
,0,5931,rank 1 haven't tasks
,0,5931,worker finished job
,6,5940,tasks.size = 7
,0,5943,worker is executing own tasks
,3,5968,task 8 pass to 1
,0,5983,worker is executing another tasks
,0,5983,worker try execute another tasks from 2 rank
,0,5984,rank 2 haven't tasks
,0,5984,worker try execute another tasks from 1 rank
,0,5995,rank 1 haven't tasks
,0,5995,worker finished job
,6,6020,tasks.size = 7
,0,6033,worker is executing own tasks
,0,6053,worker is executing another tasks
,0,6053,worker try execute another tasks from 2 rank
,3,6053,task 22 pass to 1
,3,6055,task 17 pass to 0
,0,6057,worker executed 17 task
,0,6057,worker try execute another tasks from 2 rank
,0,6075,rank 2 haven't tasks
,0,6075,worker try execute another tasks from 1 rank
,0,6076,rank 1 haven't tasks
,0,6076,worker finished job
,6,6080,tasks.size = 8
,0,6083,worker is executing own tasks
,0,6106,worker is executing another tasks
,0,6106,worker try execute another tasks from 2 rank
,0,6107,rank 2 haven't tasks
,0,6107,worker try execute another tasks from 1 rank
,3,6108,task 8 pass to 2
,0,6108,rank 1 haven't tasks
,0,6108,worker finished job
,6,6129,tasks.size = 8
,0,6137,worker is executing own tasks
,0,6161,worker is executing another tasks
,0,6161,worker try execute another tasks from 2 rank
,0,6163,rank 2 haven't tasks
,0,6164,worker try execute another tasks from 1 rank
,0,6164,rank 1 haven't tasks
,0,6164,worker finished job
,6,6164,tasks.size = 8
,0,6172,worker is executing own tasks
,0,6195,worker is executing another tasks
,0,6195,worker try execute another tasks from 2 rank
,3,6196,task 8 pass to 0
,0,6199,worker executed 8 task
,0,6199,worker try execute another tasks from 2 rank
,0,6203,rank 2 haven't tasks
,0,6203,worker try execute another tasks from 1 rank
,0,6203,rank 1 haven't tasks
,0,6203,worker finished job
,6,6204,tasks.size = 9
,0,6208,worker is executing own tasks
,0,6234,worker is executing another tasks
,0,6234,worker try execute another tasks from 2 rank
,0,6234,rank 2 haven't tasks
,0,6234,worker try execute another tasks from 1 rank
,0,6234,rank 1 haven't tasks
,0,6234,worker finished job
,6,6235,tasks.size = 9
,0,6238,worker is executing own tasks
,0,6265,worker is executing another tasks
,0,6265,worker try execute another tasks from 2 rank
,0,6265,rank 2 haven't tasks
,0,6265,worker try execute another tasks from 1 rank
,0,6265,rank 1 haven't tasks
,0,6265,worker finished job
,6,6266,tasks.size = 9
,0,6269,worker is executing own tasks
,0,6295,worker is executing another tasks
,0,6295,worker try execute another tasks from 2 rank
,0,6296,rank 2 haven't tasks
,0,6296,worker try execute another tasks from 1 rank
,0,6296,rank 1 haven't tasks
,0,6296,worker finished job
,6,6296,tasks.size = 9
,0,6299,worker is executing own tasks
,0,6326,worker is executing another tasks
,0,6326,worker try execute another tasks from 2 rank
,0,6326,rank 2 haven't tasks
,0,6326,worker try execute another tasks from 1 rank
,0,6326,rank 1 haven't tasks
,0,6326,worker finished job
,6,6327,tasks.size = 9
,0,6330,worker is executing own tasks
,0,6357,worker is executing another tasks
,0,6357,worker try execute another tasks from 2 rank
,0,6357,rank 2 haven't tasks
,0,6357,worker try execute another tasks from 1 rank
,0,6357,rank 1 haven't tasks
,0,6357,worker finished job
,6,6358,tasks.size = 9
,0,6361,worker is executing own tasks
,0,6387,worker is executing another tasks
,0,6387,worker try execute another tasks from 2 rank
,0,6388,rank 2 haven't tasks
,0,6388,worker try execute another tasks from 1 rank
,0,6388,rank 1 haven't tasks
,0,6388,worker finished job
,6,6388,tasks.size = 9
,0,6392,worker is executing own tasks
,0,6418,worker is executing another tasks
,0,6418,worker try execute another tasks from 2 rank
,0,6419,rank 2 haven't tasks
,0,6419,worker try execute another tasks from 1 rank
,0,6419,rank 1 haven't tasks
,0,6419,worker finished job
,6,6419,tasks.size = 9
,0,6422,worker is executing own tasks
,0,6448,worker is executing another tasks
,0,6448,worker try execute another tasks from 2 rank
,0,6449,rank 2 haven't tasks
,0,6449,worker try execute another tasks from 1 rank
,0,6449,rank 1 haven't tasks
,0,6449,worker finished job
,6,6449,tasks.size = 9
,0,6453,worker is executing own tasks
,0,6479,worker is executing another tasks
,0,6479,worker try execute another tasks from 2 rank
,0,6479,rank 2 haven't tasks
,0,6479,worker try execute another tasks from 1 rank
,0,6479,rank 1 haven't tasks
,0,6479,worker finished job
,6,6480,tasks.size = 9
,0,6484,worker is executing own tasks
,0,6510,worker is executing another tasks
,0,6510,worker try execute another tasks from 2 rank
,0,6510,rank 2 haven't tasks
,0,6510,worker try execute another tasks from 1 rank
,0,6510,rank 1 haven't tasks
,0,6510,worker finished job
,6,6511,tasks.size = 9
,0,6514,worker is executing own tasks
,0,6538,worker is executing another tasks
,0,6538,worker try execute another tasks from 2 rank
,0,6538,rank 2 haven't tasks
,0,6538,worker try execute another tasks from 1 rank
,0,6539,rank 1 haven't tasks
,0,6539,worker finished job
,6,6551,tasks.size = 9
,0,6557,worker is executing own tasks
,0,6578,worker is executing another tasks
,0,6578,worker try execute another tasks from 2 rank
,0,6579,rank 2 haven't tasks
,0,6579,worker try execute another tasks from 1 rank
,3,6599,task 22 pass to 0
,0,6602,worker executed 22 task
,0,6602,worker try execute another tasks from 1 rank
,0,6602,rank 1 haven't tasks
,0,6602,worker finished job
,6,6602,tasks.size = 10
,0,6607,worker is executing own tasks
,3,6631,change location in 1 for task 17 counter was 1
,3,6631,change location in 2 for task 17 counter was 0
,3,6631,map changed for task 17; sendedTaskCounter.size = 0
,3,6631,delete task 17
,3,6633,change location in 1 for task 8 counter was 1
,3,6633,change location in 2 for task 8 counter was 0
,3,6633,map changed for task 8; sendedTaskCounter.size = 0
,3,6634,delete task 8
,3,6634,change location in 2 for task 22 counter was 1
,0,6634,worker is executing another tasks
,0,6634,worker try execute another tasks from 2 rank
,3,6634,change location in 1 for task 22 counter was 0
,3,6634,map changed for task 22; sendedTaskCounter.size = 0
,3,6634,delete task 22
,0,6636,rank 2 haven't tasks
,0,6636,worker try execute another tasks from 1 rank
,0,6636,rank 1 haven't tasks
,0,6636,worker finished job
,6,6644,tasks.size = 7
,0,6675,worker is executing own tasks
,3,6688,change location in 1 for task 16 counter was 1
,3,6688,change location in 2 for task 16 counter was 0
,3,6688,map changed for task 16; sendedTaskCounter.size = 0
,3,6689,delete task 16
,0,6690,worker is executing another tasks
,0,6690,worker try execute another tasks from 2 rank
,0,6690,rank 2 haven't tasks
,0,6690,worker try execute another tasks from 1 rank
,0,6690,rank 1 haven't tasks
,0,6690,worker finished job
,6,6698,tasks.size = 6
,0,6716,worker is executing own tasks
,0,6729,worker is executing another tasks
,0,6729,worker try execute another tasks from 2 rank
,0,6730,rank 2 haven't tasks
,0,6730,worker try execute another tasks from 1 rank
,0,6731,rank 1 haven't tasks
,0,6731,worker finished job
,6,6744,tasks.size = 6
,0,6764,worker is executing own tasks
,0,6791,worker is executing another tasks
,0,6791,worker try execute another tasks from 2 rank
,0,6793,rank 2 haven't tasks
,0,6793,worker try execute another tasks from 1 rank
,0,6793,rank 1 haven't tasks
,0,6793,worker finished job
,6,6808,tasks.size = 6
,0,6812,worker is executing own tasks
,0,6826,worker is executing another tasks
,0,6826,worker try execute another tasks from 2 rank
,3,6827,task 14 pass to 0
,0,6842,worker executed 14 task
,0,6842,worker try execute another tasks from 2 rank
,0,6842,rank 2 haven't tasks
,0,6842,worker try execute another tasks from 1 rank
,0,6855,rank 1 haven't tasks
,0,6855,worker finished job
,6,6859,tasks.size = 7
,0,6863,worker is executing own tasks
,0,6883,worker is executing another tasks
,0,6883,worker try execute another tasks from 2 rank
,3,6884,task 30 pass to 0
,0,6898,worker executed 30 task
,0,6898,worker try execute another tasks from 2 rank
,0,6898,rank 2 haven't tasks
,0,6898,worker try execute another tasks from 1 rank
,0,6898,rank 1 haven't tasks
,0,6898,worker finished job
,3,6898,task 22 pass to 2
,6,6924,tasks.size = 8
,0,6927,worker is executing own tasks
,3,6953,change location in 2 for task 14 counter was 1
,3,6953,change location in 1 for task 14 counter was 0
,3,6953,map changed for task 14; sendedTaskCounter.size = 0
,3,6953,delete task 14
,0,6955,worker is executing another tasks
,0,6955,worker try execute another tasks from 2 rank
,0,6955,rank 2 haven't tasks
,0,6955,worker try execute another tasks from 1 rank
,0,6955,rank 1 haven't tasks
,0,6955,worker finished job
,6,6956,tasks.size = 7
,0,6959,worker is executing own tasks
,0,6975,worker is executing another tasks
,0,6975,worker try execute another tasks from 2 rank
,3,6975,task 21 pass to 0
,0,6978,worker executed 21 task
,0,6978,worker try execute another tasks from 2 rank
,3,6979,task 16 pass to 0
,0,6981,worker executed 16 task
,0,6981,worker try execute another tasks from 2 rank
,0,6981,rank 2 haven't tasks
,0,6981,worker try execute another tasks from 1 rank
,3,6982,task 17 pass to 0
,0,6984,worker executed 17 task
,0,6984,worker try execute another tasks from 1 rank
,0,6984,rank 1 haven't tasks
,0,6984,worker finished job
,6,6995,tasks.size = 10
,0,7007,worker is executing own tasks
,3,7029,task 14 pass to 2
,0,7030,worker is executing another tasks
,0,7030,worker try execute another tasks from 2 rank
,0,7039,rank 2 haven't tasks
,0,7039,worker try execute another tasks from 1 rank
,0,7040,rank 1 haven't tasks
,0,7040,worker finished job
,6,7064,tasks.size = 10
,0,7066,worker is executing own tasks
,0,7089,worker is executing another tasks
,0,7089,worker try execute another tasks from 2 rank
,3,7090,task 15 pass to 0
,3,7090,task 18 pass to 1
,0,7093,worker executed 15 task
,0,7093,worker try execute another tasks from 2 rank
,3,7096,task 22 pass to 0
,0,7097,worker executed 22 task
,0,7097,worker try execute another tasks from 2 rank
,0,7098,rank 2 haven't tasks
,0,7098,worker try execute another tasks from 1 rank
,0,7098,rank 1 haven't tasks
,0,7098,worker finished job
,6,7115,tasks.size = 12
,0,7118,worker is executing own tasks
,0,7150,worker is executing another tasks
,0,7150,worker try execute another tasks from 2 rank
,0,7151,rank 2 haven't tasks
,0,7151,worker try execute another tasks from 1 rank
,0,7151,rank 1 haven't tasks
,0,7152,worker finished job
,6,7164,tasks.size = 12
,0,7167,worker is executing own tasks
,3,7194,task 31 pass to 1
,0,7195,worker is executing another tasks
,0,7195,worker try execute another tasks from 2 rank
,3,7196,task 8 pass to 1
,3,7197,task 14 pass to 0
,0,7199,worker executed 14 task
,0,7199,worker try execute another tasks from 2 rank
,0,7207,rank 2 haven't tasks
,0,7207,worker try execute another tasks from 1 rank
,0,7207,rank 1 haven't tasks
,0,7207,worker finished job
,6,7208,tasks.size = 13
,0,7213,worker is executing own tasks
,3,7229,task 5 pass to 2
,3,7232,task 28 pass to 2
,3,7235,task 29 pass to 2
,3,7238,task 2 pass to 2
